"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean","H2S_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","Dilution","Analysis_rundate","Field_notes","Run_notes"
"20","COMPASS: Synoptic","CB","GCW","TR","LysB",45,"GCW_202409_TR_LYSB_45CM",2024,9,11,"13:29","EDT",0,0,0,"bdl","within range",1,"20241007","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water ","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"21","COMPASS: Synoptic","CB","GCW","TR","LysC",20,"GCW_202409_TR_LYSC_20CM",2024,9,11,"13:34","EDT",0,0,0,"bdl","within range",1,"20241007","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water ","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"22","COMPASS: Synoptic","CB","GCW","TR","LysC",45,"GCW_202409_TR_LYSC_45CM",2024,9,11,"13:34","EDT",0,0,0,"bdl","within range",1,"20241007","started collection on 9-10-24, but only got SO4 so left to sit overnight and collected some on 9-11-24 to get more water ","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"23","COMPASS: Synoptic","CB","GCW","WC","LysA",10,"GCW_202409_WC_LYSA_10CM",2024,9,10,"11:51","EDT",3512.50426259501,248.880496555511,7.08555713955604,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"24","COMPASS: Synoptic","CB","GCW","WC","LysA",20,"GCW_202409_WC_LYSA_20CM",2024,9,10,"11:51","EDT",4374.42763539308,265.710298446963,6.07417291115131,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"25","COMPASS: Synoptic","CB","MSM","TR","LysA",20,"MSM_202409_TR_LYSA_20CM",2024,9,12,"12:51","EDT",1.7011105004526,0.115728956412676,6.80314161730735,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"26","COMPASS: Synoptic","CB","GCW","WC","LysA",45,"GCW_202409_WC_LYSA_45CM",2024,9,10,"11:51","EDT",6657.42219888645,467.556434544861,7.02308522092931,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"27","COMPASS: Synoptic","CB","GCW","WC","LysB",10,"GCW_202409_WC_LYSB_10CM",2024,9,10,"12:05","EDT",2579.80562027587,181.810091436976,7.04743372942702,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"28","COMPASS: Synoptic","CB","GCW","WC","LysB",20,"GCW_202409_WC_LYSB_20CM",2024,9,10,"12:05","EDT",4483.2817576215,274.600984172783,6.12499947624228,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"29","COMPASS: Synoptic","CB","GCW","WC","LysB",45,"GCW_202409_WC_LYSB_45CM",2024,9,10,"12:05","EDT",5898.38534659097,189.77631697341,3.21742825912677,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"30","COMPASS: Synoptic","CB","GCW","WC","LysC",10,"GCW_202409_WC_LYSC_10CM",2024,9,10,"12:17","EDT",951.059318072755,80.077417209615,8.41981311658725,"Within_Range","within range",25,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"31","COMPASS: Synoptic","CB","GCW","WC","LysC",20,"GCW_202409_WC_LYSC_20CM",2024,9,10,"12:17","EDT",1803.0461370803,115.721246614915,6.41809681045122,"Within_Range","within range",25,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"32","COMPASS: Synoptic","CB","GCW","WC","LysC",45,"GCW_202409_WC_LYSC_45CM",2024,9,10,"12:17","EDT",4756.88806484429,137.866682084696,2.89825365250021,"Within_Range","within range",100,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"33","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202409_SW_A",2024,9,10,"11:05","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"34","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202409_SW_B",2024,9,10,"11:05","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"35","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202409_SW_C",2024,9,10,"11:05","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"36","COMPASS: Synoptic","CB","MSM","TR","LysA",45,"MSM_202409_TR_LYSA_45CM",2024,9,12,"12:51","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"37","COMPASS: Synoptic","CB","GWI","UP","LysA",10,"GWI_202409_UP_LYSA_10CM",2024,9,26,"12:50","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"38","COMPASS: Synoptic","CB","GWI","UP","LysA",20,"GWI_202410_UP_LYSA_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","within range",1,"20241007",NA,"Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"39","COMPASS: Synoptic","CB","GWI","UP","LysA",45,"GWI_202409_UP_LYSA_45CM",2024,9,26,"12:55","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"40","COMPASS: Synoptic","CB","GWI","UP","LysB",10,"GWI_202409_UP_LYSB_10CM",2024,9,26,"13:00","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"41","COMPASS: Synoptic","CB","GWI","UP","LysB",20,"GWI_202409_UP_LYSB_20CM",2024,9,26,"13:05","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"42","COMPASS: Synoptic","CB","GWI","UP","LysB",45,"GWI_202409_UP_LYSB_45CM",2024,9,26,"13:10","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"43","COMPASS: Synoptic","CB","GWI","UP","LysC",20,"GWI_202409_UP_LYSC_20CM",2024,9,26,"13:20","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"44","COMPASS: Synoptic","CB","GWI","TR","LysA",10,"GWI_202409_TR_LYSA_10CM",2024,9,26,"12:05","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"45","COMPASS: Synoptic","CB","GWI","TR","LysA",20,"GWI_202409_TR_LYSA_20CM",2024,9,26,"12:10","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"46","COMPASS: Synoptic","CB","GWI","TR","LysB",10,"GWI_202409_TR_LYSB_10CM",2024,9,26,"12:15","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"47","COMPASS: Synoptic","CB","MSM","TR","LysB",10,"MSM_202409_TR_LYSB_10CM",2024,9,12,"13:06","EDT",0.964615931721191,0,0,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"48","COMPASS: Synoptic","CB","GWI","TR","LysB",20,"GWI_202409_TR_LYSB_20CM",2024,9,26,"12:20","EDT",12.3270643032038,0.87477039985554,7.09634003960042,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"49","COMPASS: Synoptic","CB","GWI","TR","LysB",45,"GWI_202409_TR_LYSB_45CM",2024,9,26,"12:25","EDT",12.2237568525469,0.983961971866078,8.04958724012134,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"50","COMPASS: Synoptic","CB","GWI","TR","LysC",10,"GWI_202409_TR_LYSC_10CM",2024,9,26,"12:30","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"51","COMPASS: Synoptic","CB","GWI","TR","LysC",20,"GWI_202409_TR_LYSC_20CM",2024,9,26,"12:35","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"52","COMPASS: Synoptic","CB","GWI","TR","LysC",45,"GWI_202410_TR_LYSC_45CM",NA,NA,NA,NA,NA,0,0,0,"bdl","within range",1,"20241007",NA,"Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"53","COMPASS: Synoptic","CB","GWI","WC","LysA",10,"GWI_202409_WC_LYSA_10CM",2024,9,26,"10:45","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"54","COMPASS: Synoptic","CB","GWI","WC","LysA",45,"GWI_202409_WC_LYSA_45CM",2024,9,26,"10:50","EDT",2.87970231509023,0.197231173946643,6.84901258415189,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"55","COMPASS: Synoptic","CB","GWI","WC","LysB",10,"GWI_202409_WC_LYSB_10CM",2024,9,26,"10:55","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"56","COMPASS: Synoptic","CB","GWI","WC","LysB",20,"GWI_202409_WC_LYSB_20CM",2024,9,26,"11:00","EDT",1.91601738606496,0.14661182274954,7.65190461296627,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"57","COMPASS: Synoptic","CB","GWI","WC","LysB",45,"GWI_202409_WC_LYSB_45CM",2024,9,26,"11:05","EDT",1.0866556735184,0.293223645499081,26.9840440394218,"Within_Range","High CV",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"58","COMPASS: Synoptic","CB","MSM","TR","LysB",20,"MSM_202409_TR_LYSB_20CM",2024,9,12,"13:06","EDT",3.41959782749256,0.231457912825352,6.76857117420353,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"59","COMPASS: Synoptic","CB","GWI","WC","LysC",45,"GWI_202409_WC_LYSC_45CM",2024,9,26,"11:20","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"60","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202409_SW_A",2024,9,26,"","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"61","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202409_SW_B",2024,9,26,"","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"62","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202409_SW_C",2024,9,26,"","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"63","COMPASS: Synoptic","CB","SWH","UP","LysA",10,"SWH_202409_UP_LYSA_10CM",2024,9,24,"14:39","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"64","COMPASS: Synoptic","CB","SWH","UP","LysA",20,"SWH_202409_UP_LYSA_20CM",2024,9,24,"14:45","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"65","COMPASS: Synoptic","CB","SWH","UP","LysA",45,"SWH_202409_UP_LYSA_45CM",2024,9,24,"14:50","EDT",24.4035692347045,2.09350152933735,8.57866941185051,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"66","COMPASS: Synoptic","CB","SWH","UP","LysB",10,"SWH_202409_UP_LYSB_10CM",2024,9,24,"14:55","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"67","COMPASS: Synoptic","CB","SWH","UP","LysB",20,"SWH_202409_UP_LYSB_20CM",2024,9,24,"15:00","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"68","COMPASS: Synoptic","CB","SWH","UP","LysB",45,"SWH_202409_UP_LYSB_45CM",2024,9,24,"15:05","EDT",22.4280510400357,0.505281505765937,2.2528997497998,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"69","COMPASS: Synoptic","CB","MSM","TR","LysB",45,"MSM_202409_TR_LYSB_45CM",2024,9,12,"13:06","EDT",6.24282700762964,0.173593434619015,2.78068628854938,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"70","COMPASS: Synoptic","CB","SWH","UP","LysC",10,"SWH_202409_UP_LYSC_10CM",2024,9,24,"15:10","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"71","COMPASS: Synoptic","CB","SWH","UP","LysC",20,"SWH_202409_UP_LYSC_20CM",2024,9,24,"15:15","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"72","COMPASS: Synoptic","CB","SWH","UP","LysC",45,"SWH_202410_UP_LYSC_45CM",2024,10,22,"15:05","EDT",18.3617735632108,1.81561114189663,9.88799440122898,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"73","COMPASS: Synoptic","CB","SWH","TR","LysA",10,"SWH_202409_TR_LYSA_10CM",2024,9,25,"12:11","EDT",3.25359615977765,0.235748926779371,7.2457955813263,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"74","COMPASS: Synoptic","CB","SWH","TR","LysA",20,"SWH_202409_TR_LYSA_20CM",2024,9,25,"12:15","EDT",8.18757301450243,0.637503632728972,7.78623447509755,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"75","COMPASS: Synoptic","CB","SWH","TR","LysA",45,"SWH_202409_TR_LYSA_45CM",2024,9,25,"12:20","EDT",88.8666014458988,0.94299570711748,1.0611362331568,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"76","COMPASS: Synoptic","CB","SWH","TR","LysB",10,"SWH_202409_TR_LYSB_10CM",2024,9,25,"12:25","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"77","COMPASS: Synoptic","CB","SWH","TR","LysB",20,"SWH_202409_TR_LYSB_20CM",2024,9,25,"12:30","EDT",8.15354558791813,0.523845573722138,6.42475801568301,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"78","COMPASS: Synoptic","CB","SWH","TR","LysB",45,"SWH_202409_TR_LYSB_45CM",2024,9,25,"12:40","EDT",45.821906816748,3.16345282298511,6.90380004401924,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"79","COMPASS: Synoptic","CB","SWH","TR","LysC",10,"SWH_202409_TR_LYSC_10CM",2024,9,25,"12:50","EDT",0.123072914021232,0,0,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"80","COMPASS: Synoptic","CB","MSM","TR","LysC",10,"MSM_202409_TR_LYSC_10CM",2024,9,12,"13:14","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"81","COMPASS: Synoptic","CB","SWH","TR","LysC",20,"SWH_202409_TR_LYSC_20CM",2024,9,25,"13:00","EDT",17.3110441752105,0.219917734124312,1.27038976908877,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"82","COMPASS: Synoptic","CB","SWH","TR","LysC",45,"SWH_202409_TR_LYSC_45CM",2024,9,25,"13:11","EDT",231.445546057165,2.18432601046526,0.943775349181161,"Within_Range","within range",5,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"83","COMPASS: Synoptic","CB","SWH","SWAMP","LysA",10,"SWH_202409_SWAMP_LYSA_10CM",2024,9,24,"15:36","EDT",37.8254615694355,1.31655802859044,3.48061325351883,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"84","COMPASS: Synoptic","CB","SWH","SWAMP","LysA",20,"SWH_202409_SWAMP_LYSA_20CM",2024,9,24,"15:40","EDT",52.7635018399471,3.16509945421815,5.99865312923916,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"85","COMPASS: Synoptic","CB","SWH","SWAMP","LysA",45,"SWH_202409_SWAMP_LYSA_45CM",2024,9,24,"15:45","EDT",19.161418087942,0.360915361261384,1.88355245736485,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"86","COMPASS: Synoptic","CB","SWH","SWAMP","LysB",10,"SWH_202409_SWAMP_LYSB_10CM",2024,9,24,"15:50","EDT",19.8509644198843,0.822856814368814,4.14517298486805,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"87","COMPASS: Synoptic","CB","SWH","SWAMP","LysB",20,"SWH_202409_SWAMP_LYSB_20CM",2024,9,24,"15:55","EDT",9.56568379116695,0.21654921675683,2.26381324622912,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"88","COMPASS: Synoptic","CB","SWH","SWAMP","LysB",45,"SWH_202409_SWAMP_LYSB_45CM",2024,9,24,"16:00","EDT",18.599965549301,0.577464578018214,3.10465401931842,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
