Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
21	9_GWI_202411_TR_LysA_45cm	Unknown	3.33	9415.1641	89.21	104.1171	927.08
22	10_GWI_202411_TR_LysB_10cm	Unknown	3.327	13838.8427	87.41	153.0362	1352.28
23	10_GWI_202411_TR_LysB_10cm_dup	Unknown	3.33	13183.2486	87.37	145.7863	1291.52
24	11_GWI_202411_TR_LysB_20cm	Unknown	3.327	11629.3318	89.08	128.6024	1141.33
25	11_GWI_202411_TR_LysB_20cm_spk	Spiked	3.33	11136.8092	87.93	123.1559	1093.87
26	Standard 1	Check Standard	3.35	4.836	92.39	5.3479	51
27	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
28	12_GWI_202411_TR_LysB_45cm	Unknown	3.33	9722.1789	87.51	107.5122	957.8
29	13_GWI_202411_TR_LysC_10cm	Unknown	3.327	12875.4586	87.44	142.3826	1260.35
30	14_GWI_202411_TR_LysC_20cm	Unknown	3.33	11917.8981	87.46	131.7935	1165.76
31	15_GWI_202411_WC_LysA_10cm	Unknown	3.33	13818.1213	86.73	76.4035	678.63
32	16_GWI_202411_WC_LysA_20cm	Unknown	3.333	12731.3475	86.5	70.3945	624.79
33	17_GWI_202411_WC_LysA_45cm	Unknown	3.333	12440.9997	88.13	68.7891	611.62
34	18_GWI_202411_WC_LysB_10cm	Unknown	3.33	14932.9711	86.95	82.5678	731.35
35	19_GWI_202411_WC_LysB_20cm	Unknown	3.33	13468.6809	86.3	74.4714	660.27
36	20_GWI_202411_WC_LysB_45cm	Unknown	3.333	13499.8891	87.82	74.6439	661.91
37	20_GWI_202411_WC_LysB_45cm_dup	Unknown	3.333	13186.6414	87.81	72.9119	645.85
38	21_GWI_202411_WC_LysC_10cm	Unknown	3.333	14077.0104	86.43	77.835	689.45
39	21_GWI_202411_WC_LysC_10cm_spk	Spiked	3.33	13655.5372	84.65	75.5046	668.18
40	Standard 2	Check Standard	3.347	9.8375	93.37	10.8787	101.32
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	22_GWI_202411_WC_LysC_45cm	Unknown	3.333	13193.5819	88.45	72.9503	646.13
43	23_GWI_202411_SW_A	Unknown	3.333	12140.6575	86.69	67.1284	596.11
44	24_GWI_202411_SW_B	Unknown	3.333	12217.9901	86.6	67.556	599.32
45	25_GWI_202411_SW_C	Unknown	3.333	12205.9035	86.65	67.4892	598.29
46	26_SWH_202411_UP_LysA_10cm	Unknown	3.357	14.5148	3.05	0.321	3.06
47	27_SWH_202411_UP_LysA_20cm	Unknown	3.357	9.6575	2.04	0.2136	2.05
48	28_SWH_202411_UP_LysA_45cm	Unknown	3.357	10.3404	2.22	0.2287	2.19
49	29_SWH_202411_UP_LysB_10cm	Unknown	3.353	274.0088	41.68	6.0602	56.5
50	30_SWH_202411_UP_LysB_20cm	Unknown	3.353	155.9289	29.54	3.4487	32.33
51	30_SWH_202411_UP_LysB_20cm_dup	Unknown	3.353	155.4009	29.41	3.437	32.24
52	31_SWH_202411_UP_LysB_45cm	Unknown	3.353	30.4547	7.79	0.6736	6.42
53	31_SWH_202411_UP_LysB_45cm_spk	Spiked	3.353	31.1368	6.63	0.6887	6.56
54	Standard 3	Check Standard	3.343	19.453	92.95	21.5121	196.08
55	Lab Blank	Unknown	3.353	0.0014	4.69	0.0015	0.01
56	32_SWH_202411_UP_LysC_10cm	Unknown	3.353	356.7942	48.28	7.8912	73.68
57	33_SWH_202411_UP_LysC_20cm	Unknown	3.35	165.3152	30.56	3.6563	34.25
58	34_SWH_202411_UP_LysC_45cm	Unknown	3.353	72.1317	16.26	1.5953	15.09
59	35_SWH_202411_TR_LysA_10cm	Unknown	3.343	1235.9979	70.99	27.3364	250.42
60	36_SWH_202411_TR_LysA_20cm	Unknown	3.343	1089.4313	74.45	24.0948	220.2
61	37_SWH_202411_TR_LysA_45cm	Unknown	3.343	1064.6939	74.74	23.5477	215.77
62	38_SWH_202411_TR_LysB_10cm	Unknown	3.347	858.0409	62	18.9772	174.52
63	39_SWH_202411_TR_LysB_20cm	Unknown	3.343	914.4862	71.52	20.2256	185.78
64	40_SWH_202411_TR_LysB_45cm	Unknown	3.347	921.258	72.8	20.3754	187.12
65	40_SWH_202411_TR_LysB_45cm_dup	Unknown	3.343	926.9056	72.95	20.5003	187.85
66	41_SWH_202411_TR_LysC_10cm	Unknown	3.347	849.1841	64.5	18.7813	172.9
67	41_SWH_202411_TR_LysC_10cm_spk	Spiked	3.347	835.7878	60.93	18.485	169.97
68	Standard 4	Check Standard	3.323	103.0636	92.75	113.9724	1000.51
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
70	42_SWH_202411_TR_LysC_20cm	Unknown	3.347	858.1249	70.07	18.9791	174.41
71	43_SWH_202411_TR_LysC_45cm	Unknown	3.343	1155.821	76.61	25.5632	233.37
72	44_SWH_202411_SWAMP_LysA_10cm	Unknown	3.35	481.4343	56.34	10.6478	98.98
73	45_SWH_202411_SWAMP_LysA_20cm	Unknown	3.35	426.187	53.82	9.4259	87.6
74	46_SWH_202411_SWAMP_LysA_45cm	Unknown	3.353	108.127	23.17	2.3914	22.59
75	47_SWH_202411_SWAMP_LysB_10cm	Unknown	3.35	701.7687	63.86	15.521	143.04
76	48_SWH_202411_SWAMP_LysB_20cm	Unknown	3.35	221.3418	38.63	4.8954	45.67
77	49_SWH_202411_SWAMP_LysB_45cm	Unknown	3.357	10.9948	2.41	0.2432	2.32
78	50_SWH_202411_SWAMP_LysC_10cm	Unknown	3.35	320.5941	44.07	7.0905	65.96
79	50_SWH_202411_SWAMP_LysC_10cm_dup	Unknown	3.35	316.486	44.01	6.9997	65.32
80	51_SWH_202411_SWAMP_LysC_20cm	Unknown	3.353	168.5944	32.03	3.7288	35.05
81	51_SWH_202411_SWAMP_LysC_20cm_spk	Spiked	3.35	166.3156	28.48	3.6784	34.41
82	Standard 5	Check Standard	3.323	201.5551	92.75	222.8887	1897.99
83	Lab Blank	Unknown	3.343	0.0105	10.24	0.0116	0.04
84	52_SWH_202411_SWAMP_LysC_45cm	Unknown	3.353	214.3739	36.95	4.7413	44.32
85	53_SWH_202411_WC_LysA_10cm	Unknown	3.34	1342.5893	78.24	29.6939	269.79
86	54_SWH_202411_WC_LysA_20cm	Unknown	3.347	866.5095	70.78	19.1645	175.51
87	55_SWH_202411_WC_LysA_45cm	Unknown	3.347	888.0091	71.14	19.64	180.01
88	56_SWH_202411_WC_LysB_10cm	Unknown	3.343	1411.4369	76.95	31.2166	283.21
89	57_SWH_202411_WC_LysB_20cm	Unknown	3.343	1193.3805	76.81	26.3939	240.61
90	58_SWH_202411_WC_LysB_45cm	Unknown	3.347	707.2727	66.42	15.6427	143.95
91	59_SWH_202411_WC_LysC_10cm	Unknown	3.343	1384.0458	78.22	30.6108	277.92
92	60_SWH_202411_WC_LysC_20cm	Unknown	3.343	1232.7424	75.49	27.2644	248.45
93	60_SWH_202411_WC_LysC_20cm_dup	Unknown	3.343	1257.0742	75.62	27.8026	252.94
94	61_SWH_202411_WC_LysC_45cm	Unknown	3.347	605.8641	62.94	13.3998	123.46
95	61_SWH_202411_WC_LysC_45cm_spk	Spiked	3.347	595.1865	58.4	13.1637	121.24
96	Standard 1	Check Standard	3.35	4.8073	94.24	5.3162	50.03
97	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
98	62_SWH_202411_SW_A	Unknown	3.34	1794.1514	76.87	39.6811	357.44
99	63_SWH_202411_SW_B	Unknown	3.337	1832.7131	77.21	40.5339	365.01
100	64_SWH_202411_SW_C	Unknown	3.337	1819.0037	77.67	40.2307	362.09
101	65_GCW_202411_TR_LysA_20cm	Unknown	3.333	2727.4527	85.73	60.3228	536.21
102	66_GCW_202411_TR_LysA_45cm	Unknown	3.347	682.5589	66.22	15.0961	139.15
103	67_GCW_202411_TR_LysB_10cm	Unknown	3.327	5027.8539	85.66	111.2006	978.07
104	68_GCW_202411_TR_LysB_20cm	Unknown	3.33	3835.4973	87.07	84.8293	748.37
105	69_GCW_202411_TR_LysB_45cm	Unknown	3.34	1579.905	81.49	34.9426	316.72
106	70_GCW_202411_TR_LysC_10cm	Unknown	3.33	4438.8123	85.84	98.1728	862.83
107	70_GCW_202411_TR_LysC_10cm_dup	Unknown	3.33	4379.8304	85.8	96.8683	850.64
108	71_GCW_202411_TR_LysC_20cm	Unknown	3.33	3250.9539	86.14	71.901	634.57
109	71_GCW_202411_TR_LysC_20cm_spk	Spiked	3.333	3163.2861	84.42	69.9621	619.28
110	Standard 2	Check Standard	3.347	9.9732	93.47	11.0288	102.23
111	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
112	72_GCW_202411_TR_LysC_45cm	Unknown	3.34	2138.3656	85.95	47.294	425.65
113	73_GCW_202411_WC_LysA_10cm	Unknown	3.33	6542.8644	87.76	72.354	641.25
114	74_GCW_202411_WC_LysA_20cm	Unknown	3.33	6378.6133	88.84	70.5376	625.71
115	75_GCW_202411_WC_LysA_45cm	Unknown	3.333	6117.4969	91.35	67.65	600.69
116	76_GCW_202411_WC_LysB_10cm	Unknown	3.333	6267.9079	87.53	69.3134	615.12
117	77_GCW_202411_WC_LysB_20cm	Unknown	3.333	6390.697	88.92	70.6712	627.17
118	78_GCW_202411_WC_LysB_45cm	Unknown	3.333	5733.7884	91.11	63.4068	564.36
119	79_GCW_202411_WC_LysC_10cm	Unknown	3.33	7799.589	85.71	86.2514	763.81
120	80_GCW_202411_WC_LysC_20cm	Unknown	3.33	8030.0362	86.21	88.7998	785.54
121	80_GCW_202411_WC_LysC_20cm_dup	Unknown	3.33	7419.0709	86.05	82.0434	725.49
122	81_GCW_202411_WC_LysC_45cm	Unknown	3.333	5393.9038	87	59.6482	531.37
123	81_GCW_202411_WC_LysC_45cm_spk	Spiked	3.333	5230.9788	84.85	57.8465	515.56
124	Standard 3	Check Standard	3.343	20.0583	93.05	22.1814	202.26
125	Lab Blank	Unknown	3.343	0.0106	25.88	0.0117	0.03
126	82_GCW_202411_SW_A	Unknown	3.33	9214.8406	86.28	101.9019	899.96
127	83_GCW_202411_SW_B	Unknown	3.33	8952.8983	86.31	99.0052	873.13
128	84_GCW_202411_SW_C	Unknown	3.33	8598.3017	86.01	95.0839	839.75
129	85_MSM_202411_UP_LysA_20cm	Unknown	3.333	3258.6456	85.62	72.0712	640.99
130	86_MSM_202411_UP_LysA_45cm	Unknown	3.3	2590.8002	84.02	57.3005	510.98
131	87_MSM_202411_UP_LysB_10cm	Unknown	3.333	2505.3652	83.76	55.4109	496.33
132	88_MSM_202411_UP_LysB_45cm	Unknown	3.337	2634.7611	83.32	58.2728	521.55
133	89_MSM_202411_UP_LysC_10cm	Unknown	3.337	2184.863	81.22	48.3224	434.69
134	90_MSM_202411_UP_LysC_20cm	Unknown	3.343	1286.7572	73.76	28.4591	259.55
135	90_MSM_202411_UP_LysC_20cm_dup	Unknown	3.34	1301.4616	73.85	28.7843	262.34
136	91_MSM_202411_UP_LysC_45cm	Unknown	3.337	1912.0131	79.33	42.2878	381.3
137	91_MSM_202411_UP_LysC_45cm_spk	Spiked	3.337	1868.2005	76.78	41.3188	372.68
138	Standard 4	Check Standard	3.323	104.301	92.78	115.3408	1010.89
139	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
140	92_MSM_202411_TR_LysA_10cm	Unknown	3.33	9059.6046	87.68	200.3704	1746.8
141	93_MSM_202411_TR_LysA_20cm	Unknown	3.327	6873.0303	87.39	152.0102	1340.52
142	94_MSM_202411_TR_LysA_45cm	Unknown	3.33	5479.5315	86.73	121.1903	1071.5
143	95_MSM_202411_TR_LysB_10cm	Unknown	3.327	8745.4371	87.63	193.422	1685.75
144	96_MSM_202411_TR_LysB_20cm	Unknown	3.33	7707.0974	88.69	170.4571	1491.07
145	97_MSM_202411_TR_LysB_45cm	Unknown	3.33	6481.321	89.83	143.3468	1263.6
146	98_MSM_202411_TR_LysC_10cm	Unknown	3.33	8914.2293	87.6	197.1552	1716.21
147	99_MSM_202411_TR_LysC_20cm	Unknown	3.327	7205.093	88.64	159.3544	1399.31
148	100_MSM_202411_TR_LysC_45cm	Unknown	3.327	6735.1977	88.09	148.9617	1310.5
149	100_MSM_202411_TR_LysC_45cm_dup	Unknown	3.327	6663.6565	88.07	147.3795	1297.38
150	101_MSM_202411_WC_LysA_20cm	Unknown	3.327	9264.8085	87.22	102.4544	899.87
151	101_MSM_202411_WC_LysA_20cm_spk	Spiked	3.327	9295.6475	85.86	102.7955	903.18
152	Standard 5	Check Standard	3.323	202.9848	92.76	224.4697	1917.78
153	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
154	102_MSM_202411_WC_LysA_45cm	Unknown	3.327	9687.5002	94.65	107.1288	941.87
155	103_MSM_202411_WC_LysC_10cm	Unknown	3.33	8993.0053	87.04	99.4487	873.72
156	104_MSM_202411_WC_LysB_20cm	Unknown	3.33	8281.7191	87.84	91.583	805.97
157	105_MSM_202411_WC_LysC_20cm	Unknown	3.33	8637.9432	89.5	95.5223	841.09
158	106_MSM_202411_SW_A	Unknown	3.327	9513.4774	86.75	105.2043	924.28
159	107_MSM_202411_SW_B	Unknown	3.327	9827.4648	86.52	108.6765	956.35
160	107_MSM_202411_SW_B_dup	Unknown	3.327	9524.3151	86.45	105.3242	924.81
161	108_MSM_202411_SW_C	Unknown	3.327	9434.1031	86.36	104.3266	917.48
162	108_MSM_202411_SW_C_spk	Spiked	3.33	9254.5706	85.03	102.3412	899.35
163	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
164	Standard 1	Check Standard	3.35	4.8949	92.94	5.413	50.77
165	Standard 2	Check Standard	3.35	9.9813	93.41	11.0377	101.45
166	Standard 3	Check Standard	3.343	19.8997	93.1	22.006	198.88
167	Standard 4	Check Standard	3.327	104.2618	92.79	115.2974	1006.02
168	Standard 5	Check Standard	3.323	204.4855	92.77	226.1293	1929.32
169	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
170	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			3.357	14932.9711	95.13	226.1293	1929.32
Average			3.338	4418.2211	74.53	63.5148	561.47
Minimum			3.3	0.0014	2.04	0.0015	0.01
Standard Deviation			0.01	4626.313	24.02	55.2612	479.81
Relative Standard Deviation			0.30%	104.71%	32.22%	87.01%	85.46%
