Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
21	10_SWH_202406_SWAMP_LysA_10cm	Unknown	5.443	5.5272	1.53	0.2297	1.42
22	10_SWH_202406_SWAMP_LysA_10cm_dup	Unknown	5.48	5.7705	1.58	0.2398	1.52
23	11_SWH_202406_SWAMP_LysA_20cm	Unknown	5.433	5.2574	1.41	0.2185	1.37
24	11_SWH_202406_SWAMP_LysA_20cm_spk	Spiked	5.453	6.1441	1.42	0.2554	1.58
25	Standard 1	Check Standard	5.437	4.824	92.37	10.0247	57.16
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	12_SWH_202406_SWAMP_LysA_45cm	Unknown	5.42	8.8585	2.86	0.3682	2.31
28	13_SWH_202406_SWAMP_LysB_10cm	Unknown	5.373	11.1223	3.05	0.4623	2.82
29	14_SWH_202406_SWAMP_LysB_20cm	Unknown	5.38	8.4541	2.32	0.3514	2.17
30	15_SWH_202406_SWAMP_LysB_45cm	Unknown	5.393	23.0768	6.92	0.9591	6.01
31	16_SWH_202406_SWAMP_LysC_10cm	Unknown	5.427	4.6999	1.26	0.1953	1.27
32	17_SWH_202406_SWAMP_LysC_20cm	Unknown	5.38	3.9119	1.22	0.1626	1.07
33	18_SWH_202406_SWAMP_LysC_45cm	Unknown	5.407	7.6443	2.16	0.3177	1.95
34	19_SWH_202406_TR_LysA_10cm	Unknown	5.443	182.3339	35.69	7.5781	43.6
35	20_SWH_202406_TR_LysA_20cm	Unknown	5.46	168.2231	35.81	6.9916	40.05
36	20_SWH_202406_TR_LysA_20cm_dup	Unknown	5.463	171.1449	37.33	7.1131	42.4
37	21_SWH_202406_TR_LysA_45cm	Unknown	5.407	302.8452	50.17	12.5867	71.78
38	21_SWH_202406_TR_LysA_45cm_spk	Spiked	5.38	299.4645	45.94	12.4462	71.34
39	Standard 2	Check Standard	5.337	9.9372	93.97	20.6503	116.35
40	Lab Blank	Unknown	5.343	0.0094	16.57	0.0195	0.04
41	22_SWH_202406_TR_LysB_10cm	Unknown	5.373	263.9309	45.79	10.9694	65.38
42	23_SWH_202406_TR_LysB_20cm	Unknown	5.393	162.2048	35.44	6.7415	39.12
43	24_SWH_202406_TR_LysB_45cm	Unknown	5.407	246.6432	45.23	10.2509	58.64
44	25_SWH_202406_TR_LysC_10cm	Unknown	5.46	255.9568	43.81	10.638	62.68
45	26_SWH_202406_TR_LysC_20cm	Unknown	5.48	212.453	40.93	8.8299	50.21
46	27_SWH_202406_TR_LysC_45cm	Unknown	5.567	173.3097	36.14	7.203	42.31
47	28_SWH_202406_WC_LysA_10cm	Unknown	5.63	270.8039	46.18	11.2551	62.28
48	29_SWH_202406_WC_LysA_20cm	Unknown	5.67	219.3358	41.68	9.116	52.47
49	30_SWH_202406_WC_LysA_45cm	Unknown	5.67	454.1614	59.42	18.8757	106.22
50	30_SWH_202406_WC_LysA_45cm_dup	Unknown	5.657	451.9831	59.01	18.7852	101.86
51	31_SWH_202406_WC_LysB_10cm	Unknown	5.653	200.9459	39.35	8.3516	46.45
52	31_SWH_202406_WC_LysB_10cm_spk	Spiked	5.63	200.163	34.05	8.3191	46.35
53	Standard 3	Check Standard	5.637	20.9705	93.55	43.5785	228.93
54	Lab Blank	Unknown	5.647	0.008	11.03	0.0166	0.04
55	32_SWH_202406_WC_LysB_20cm	Unknown	5.653	229.8446	43.72	9.5527	52.81
56	33_SWH_202406_WC_LysB_45cm	Unknown	5.69	720.6123	69.66	29.9498	165.39
57	34_SWH_202406_WC_LysC_10cm	Unknown	5.673	254.4852	44.52	10.5768	58.22
58	35_SWH_202406_WC_LysC_20cm	Unknown	5.693	197.3932	36.96	8.204	45.42
59	36_SWH_202406_WC_LysC_45cm	Unknown	5.687	649.0196	68.39	26.9743	143.69
60	37_SWH_202406_SW_A	Unknown	5.66	389.9355	53.05	16.2064	87.97
61	38_SWH_202406_SW_B	Unknown	5.67	392.7739	52.61	16.3243	88.66
62	39_SWH_202406_SW_C	Unknown	5.667	405.1228	55.68	16.8376	90.93
63	39_FTS_1630_20230816	Unknown	5.653	4933.3621	85.13	102.5194	519.87
64	39_FTS_1630_20230816_dup	Unknown	5.67	4884.6081	85.17	101.5062	513.07
65	40_FTS_1730_20230816	Unknown	5.683	5254.9311	85.42	109.2018	572.65
66	40_FTS_1730_20230816_spk	Spiked	5.683	5211.205	83.63	108.2932	568.64
67	Lab Blank	Unknown	5.683	0.024	29.94	0.0499	0.1
68	Standard 1	Check Standard	5.687	5.011	92.62	10.4133	59.6
69	Standard 2	Check Standard	5.683	10.6617	93.58	22.156	122.82
70	Standard 3	Check Standard	5.68	21.0271	93.56	43.6961	237.12
71	Standard 4	Check Standard	5.667	105.5276	92.98	219.2952	1151.05
72	Standard 5	Check Standard	5.677	211.0619	93.03	438.6042	2259.85
73	Lab Blank	Unknown	5.667	0.0274	23.52	0.057	0.16
Maximum			5.693	5254.9311	93.97	438.6042	2259.85
Average			5.518	414.9069	42.27	32.5382	173.68
Minimum			5.313	0.008	1.22	0.0166	0.04
Standard Deviation			0.126	1175.4136	34.11	80.4184	424.37
Relative Standard Deviation			2.28%	283.30%	80.69%	247.15%	244.35%
