Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
19	81_SWH_202309_WC_LysB_45cm_spk	Spiked	3.923 	1024.3726 	74.83 	33.4920 	244.18 
20	Standard 3	Check Standard	3.943 	19.5806 	93.01 	32.0095 	249.39 
21	Lab Blank	Unknown	3.903 	0.0081 	100.00 	0.0132 	0.09 
22	82_SWH_202309_WC_LysC_10cm	Unknown	3.940 	2629.5291 	88.17 	85.9728 	665.48 
23	83_SWH_202309_WC_LysC_20cm	Unknown	3.937 	1656.2151 	83.11 	54.1502 	418.84 
24	84_SWH_202309_WC_LysC_45cm	Unknown	3.900 	1239.7034 	81.47 	40.5323 	299.33 
25	85_SWH_202309_SW_A	Unknown	3.933 	2401.3178 	81.22 	78.5114 	608.78 
26	86_SWH_202309_SW_B	Unknown	3.897 	2392.1945 	81.06 	78.2131 	605.47 
27	87_SWH_202309_SW_C	Unknown	3.927 	2396.5013 	81.21 	78.3539 	607.76 
28	88_GWI_202309_UP_LysA_20cm	Unknown	3.923 	5004.2928 	84.41 	81.8080 	636.68 
29	89_GWI_202309_UP_LysA_45cm	Unknown	3.893 	4957.6896 	85.06 	81.0462 	627.61 
30	90_GWI_202309_UP_LysB_10cm	Unknown	3.930 	2020.7474 	76.77 	33.0343 	256.72 
31	90_GWI_202309_UP_LysB_10cm_dup	Unknown	3.940 	1729.1566 	76.10 	28.2675 	219.12 
32	91_GWI_202309_UP_LysB_20cm	Unknown	3.890 	3087.6007 	80.77 	50.4748 	391.95 
33	91_GWI_202309_UP_LysB_20cm_spk	Spiked	3.927 	2898.8025 	77.55 	47.3884 	368.97 
34	Standard 4	Check Standard	3.920 	99.3636 	92.96 	162.4354 	1240.51 
35	Lab Blank	Unknown	3.900 	0.0207 	100.00 	0.0338 	0.25 
36	92_GWI_202309_UP_LysC_10cm	Unknown	3.937 	5443.4170 	84.99 	88.9866 	690.71 
37	93_GWI_202309_UP_LysC_20cm	Unknown	3.897 	4571.2341 	84.60 	74.7286 	578.48 
38	94_GWI_202309_TR_LysA_10cm	Unknown	3.930 	8551.3841 	89.63 	139.7943 	1078.80 
39	95_GWI_202309_TR_LysA_20cm	Unknown	3.933 	8549.2875 	90.78 	139.7600 	1078.29 
40	96_GWI_202309_TR_LysA_45cm	Unknown	3.897 	8228.0383 	89.41 	134.5084 	1034.95 
41	97_GWI_202309_TR_LysB_10cm	Unknown	3.900 	6539.3428 	86.28 	106.9023 	824.70 
42	98_GWI_202309_TR_LysB_20cm	Unknown	3.940 	8041.6960 	90.68 	131.4622 	1015.50 
43	99_GWI_202309_TR_LysB_45cm	Unknown	3.930 	8360.0819 	88.04 	136.6670 	1056.12 
44	100_GWI_202309_TR_LysC_10cm	Unknown	3.933 	6095.3894 	86.05 	99.6448 	771.57 
45	100_GWI_202309_TR_LysC_10cm_dup	Unknown	3.933 	5736.6367 	85.94 	93.7800 	727.38 
46	101_GWI_202309_TR_LysC_20cm	Unknown	3.930 	8415.0182 	87.62 	137.5651 	1060.72 
47	101_GWI_202309_TR_LysC_20cm_spk	Spiked	3.933 	8252.8505 	86.36 	134.9140 	1042.31 
48	Standard 5	Check Standard	3.890 	198.2369 	93.00 	324.0691 	2328.19 
49	Lab Blank	Unknown	3.920 	0.0405 	100.00 	0.0661 	0.61 
50	102_GWI_202309_TR_LysC_45cm	Unknown	3.890 	9569.5749 	87.98 	156.4393 	1203.25 
51	103_GWI_202309_WC_LysA_10cm	Unknown	3.920 	13352.3605 	87.42 	109.1393 	847.37 
52	104_GWI_202309_WC_LysA_20cm	Unknown	3.880 	13901.3223 	89.75 	113.6264 	881.54 
53	105_GWI_202309_WC_LysA_45cm	Unknown	3.920 	12239.4304 	88.46 	100.0424 	776.99 
54	106_GWI_202309_WC_LysB_10cm	Unknown	3.927 	12915.6765 	88.19 	105.5699 	819.03 
55	107_GWI_202309_WC_LysB_20cm	Unknown	3.920 	13841.5623 	88.36 	113.1379 	878.87 
56	108_GWI_202309_WC_LysB_45cm	Unknown	3.923 	13694.8782 	88.19 	111.9390 	867.29 
57	109_GWI_202309_WC_LysC_10cm	Unknown	3.927 	16941.3424 	87.86 	138.4749 	1069.44 
58	110_GWI_202309_WC_LysC_20cm	Unknown	3.890 	13445.2265 	90.49 	109.8984 	850.92 
59	110_GWI_202309_WC_LysC_20cm_dup	Unknown	3.937 	12989.4688 	90.48 	106.1731 	821.62 
60	111_GWI_202309_SW_A	Unknown	3.920 	13871.3668 	87.40 	113.3815 	880.99 
61	111_GWI_202309_SW_A_spk	Spiked	3.903 	12786.3210 	85.70 	104.5126 	807.29 
62	Standard 1	Check Standard	3.947 	5.0158 	93.23 	8.1996 	64.49 
63	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
64	112_GWI_202309_SW_B	Unknown	3.927 	12686.6442 	87.37 	103.6979 	804.00 
65	113_GWI_202309_SW_C	Unknown	3.933 	12538.5268 	87.34 	102.4872 	793.90 
66	114_MSM_202309_TR_RHZ_SF_Tree_1	Unknown	3.953 	9889.6436 	90.28 	323.3432 	2339.40 
67	115_MSM_202309_TR_RHZ_SF_Tree_2	Unknown	3.643 	8461.3277 	89.80 	276.6442 	2171.45 
68	116_MSM_202309_TR_RHZ_SF_Tree_3	Unknown	3.980 	8483.4716 	89.85 	277.3682 	2029.03 
69	117_MSM_202309_TR_RHZ_SF_Tree_4	Unknown	3.947 	10785.5383 	89.90 	352.6346 	2498.58 
70	118_MSM_202309_TR_RHZ_SF_Tree_5	Unknown	3.977 	8581.1741 	90.15 	280.5626 	2062.27 
71	119_MSM_202309_TR_RHZ_SF_Tree_6	Unknown	3.980 	9665.9023 	90.49 	316.0280 	2284.08 
72	120_MSM_202309_TR_RHZ_SF_Tree_7	Unknown	3.987 	9562.4377 	90.44 	312.6452 	2257.16 
73	120_MSM_202309_TR_RHZ_SF_Tree_7_dup	Unknown	3.980 	9369.8967 	90.41 	306.3500 	2225.31 
74	121_MSM_202309_TR_RHZ_SF_Tree_8	Unknown	3.987 	8669.9839 	91.67 	283.4663 	2078.61 
75	121_MSM_202309_TR_RHZ_SF_Tree_8_spk	Spiked	3.983 	9044.4139 	91.11 	295.7083 	2153.89 
76	Standard 2	Check Standard	3.970 	10.1392 	93.04 	16.5751 	128.68 
77	Lab Blank	Unknown	3.960 	0.0104 	100.00 	0.0171 	0.12 
78	122_MSM_202309_WC_RHZ_Collar_1	Unknown	3.930 	9502.1632 	88.37 	155.3372 	1186.32 
79	123_MSM_202309_WC_RHZ_Collar_2	Unknown	3.927 	9482.5923 	90.86 	155.0173 	1186.42 
80	124_MSM_202309_WC_RHZ_Collar_3	Unknown	3.960 	10135.0762 	90.26 	165.6838 	1266.15 
81	125_MSM_202309_WC_RHZ_Collar_4	Unknown	3.950 	9623.8463 	89.91 	157.3265 	1207.48 
82	126_MSM_202309_WC_RHZ_Collar_5	Unknown	3.913 	9262.5043 	89.47 	151.4194 	1160.20 
83	127_MSM_202309_WC_RHZ_LysA	Unknown	3.950 	8667.1153 	88.15 	141.6862 	1092.40 
84	127_MSM_202309_WC_RHZ_LysA_dup	Unknown	3.910 	8970.6600 	88.18 	146.6485 	1124.56 
85	128_MSM_202309_WC_RHZ_LysC	Unknown	3.947 	9248.3920 	90.40 	151.1887 	1162.64 
86	128_MSM_202309_WC_RHZ_LysC_spk	Spiked	3.913 	9191.8894 	89.14 	150.2650 	1151.65 
87	50_SWH_202309_UPCON_LysA_20cm	Unknown	3.953 	18.4797 	2.05 	0.3021 	2.67 
88	50_SWH_202309_UPCON_LysA_20cm_dup	Unknown	3.963 	16.9133 	1.89 	0.2765 	2.46 
89	51_SWH_202309_UPCON_LysA_45cm	Unknown	3.957 	216.1650 	22.90 	3.5338 	17.86 
90	51_SWH_202309_UPCON_LysA_45cm_spk	Spiked	3.950 	211.4954 	18.97 	3.4574 	18.60 
91	61_SWH_202309_UP_LysB_10cm	Unknown	3.913 	932.8824 	57.34 	15.2504 	113.12 
92	61_SWH_202309_UP_LysB_10cm_spk	Spiked	3.950 	960.8437 	53.36 	15.7075 	117.06 
93	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
94	Standard 1	Check Standard	3.903 	4.9500 	93.31 	8.0920 	63.18 
95	Standard 2	Check Standard	3.940 	9.9249 	93.11 	16.2249 	126.47 
96	Standard 3	Check Standard	3.900 	19.4264 	93.01 	31.7574 	246.17 
97	Standard 4	Check Standard	3.930 	99.3823 	92.97 	162.4659 	1237.38 
98	Standard 5	Check Standard	3.933 	198.4262 	93.04 	324.3785 	2325.12 
99	Lab Blank	Unknown	3.943 	0.0153 	100.00 	0.0250 	0.24 
Maximum			3.987 	16941.3424 	100.00 	352.6346 	2498.58 
Average			3.930 	5228.0332 	84.87 	107.7115 	811.28 
Minimum			3.643 	0.0064 	1.89 	0.0105 	0.07 
Standard Deviation			0.039 	4945.1061 	17.17 	95.6993 	697.66 
Relative Standard Deviation			0.99%	94.59%	20.23%	88.85%	85.99%
