Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
19	8_GCW_202307_TR_LysB_45cm	Unknown	4.840 	13.1347 	2.19 	0.3241 	1.32 
20	9_GCW_202307_TR_LysC_10cm	Unknown	4.823 	23.3824 	4.25 	0.5770 	2.88 
21	10_GCW_202307_TR_LysC_20cm	Unknown	4.823 	6.5457 	1.24 	0.1615 	0.42 
22	10_GCW_202307_TR_LysC_20cm_dup	Unknown	4.803 	7.2180 	1.34 	0.1781 	0.46 
23	11_GCW_202307_TR_LysC_45cm	Unknown	4.833 	20.0613 	3.75 	0.4950 	2.36 
24	11_GCW_202307_TR_LysC_45cm_spk	Spiked	4.797 	84.7580 	99.19 	2.0914 	13.92 
25	Standard 1	Check Standard	4.827 	0.4487 	6.57 	0.5536 	3.70 
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	12_GCW_202307_WC_LysA_10cm	Unknown	4.807 	444.4554 	5.31 	5.4835 	33.83 
28	13_GCW_202307_WC_LysA_20cm	Unknown	4.783 	408.8772 	5.27 	5.0446 	32.05 
29	14_GCW_202307_WC_LysA_45cm	Unknown	4.803 	273.6038 	3.57 	3.3756 	21.39 
30	15_GCW_202307_WC_LysB_10cm	Unknown	4.780 	336.2202 	4.49 	4.1482 	26.66 
31	16_GCW_202307_WC_LysB_20cm	Unknown	4.793 	355.1234 	4.99 	4.3814 	27.49 
32	17_GCW_202307_WC_LysC_10cm	Unknown	4.770 	485.2825 	5.21 	5.9872 	37.69 
33	18_GCW_202307_WC_LysB_45cm	Unknown	4.783 	302.9565 	4.26 	3.7378 	24.12 
34	19_GCW_202307_WC_LysC_20cm	Unknown	4.770 	573.0091 	6.75 	7.0696 	44.00 
35	20_GCW_202307_WC_LysC_45cm	Unknown	4.793 	513.9643 	6.70 	6.3411 	38.69 
36	20_GCW_202307_WC_LysC_45cm_dup	Unknown	4.767 	516.6947 	6.68 	6.3748 	40.00 
37	21_GCW_202307_SW_A	Unknown	4.783 	620.4881 	8.48 	7.6554 	46.21 
38	21_GCW_202307_SW_A_spk	Spiked	4.757 	792.8469 	10.56 	9.7819 	59.43 
39	Standard 2	Check Standard	4.803 	0.9373 	6.82 	1.1564 	7.65 
40	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
41	22_GCW_202307_SW_B	Unknown	4.787 	613.9951 	8.49 	7.5753 	45.66 
42	23_GCW_202307_SW_C	Unknown	4.777 	616.9300 	8.45 	7.6115 	46.97 
43	24_MSM_202307_UP_LysA_45cm	Unknown	4.807 	128.0668 	3.73 	3.1601 	20.06 
44	25_MSM_202307_UP_LysB_10cm	Unknown	4.793 	57.9909 	5.16 	1.4309 	9.52 
45	26_MSM_202307_UP_LysB_45cm	Unknown	4.800 	140.8050 	5.76 	3.4744 	21.91 
46	27_MSM_202307_UP_LysC_10cm	Unknown	4.787 	94.5152 	6.07 	2.3322 	15.30 
47	28_MSM_202307_UP_LysC_20cm	Unknown	4.800 	124.2031 	5.88 	3.0647 	19.46 
48	29_MSM_202307_UP_LysC_45cm	Unknown	4.787 	170.1827 	5.50 	4.1993 	26.84 
49	30_MSM_202307_TR_LysA_10cm	Unknown	4.747 	822.3254 	7.72 	20.2911 	113.40 
50	30_MSM_202307_TR_LysA_10cm_dup_?	Unknown	4.730 	1116.0193 	7.73 	27.5381 	148.36 
51	31_MSM_202307_TR_LysA_20cm	Unknown	4.773 	537.0032 	8.28 	13.2507 	75.96 
52	31_MSM_202307_TR_LysA_20cm_spk_?	Spiked	4.753 	709.4731 	7.10 	17.5065 	99.41 
53	Standard 3	Check Standard	4.827 	1.9437 	7.13 	2.3981 	15.24 
54	Lab Blank	Unknown	4.497 	0.0102 	1.22 	0.0126 	0.01 
55	32_MSM_202307_TR_LysA_45cm	Unknown	4.793 	477.5338 	8.28 	11.7833 	67.61 
56	33_MSM_202307_TR_LysB_10cm	Unknown	4.753 	837.6044 	7.38 	20.6681 	114.32 
57	34_MSM_202307_TR_LysB_20cm	Unknown	4.787 	493.7298 	6.03 	12.1829 	69.99 
58	35_MSM_202307_TR_LysB_45cm	Unknown	4.773 	492.8967 	7.59 	12.1624 	71.31 
59	36_MSM_202307_TR_LysC_10cm	Unknown	4.767 	776.5446 	7.28 	19.1615 	103.88 
60	37_MSM_202307_TR_LysC_20cm	Unknown	4.770 	368.3890 	5.17 	9.0901 	54.62 
61	38_MSM_202307_TR_LysC_45cm	Unknown	4.747 	327.1966 	5.50 	8.0737 	49.14 
62	39_MSM_202307_WC_LysA_10cm	Unknown	4.760 	1063.2926 	8.03 	13.1185 	75.85 
63	40_MSM_202307_WC_LysA_20cm	Unknown	4.777 	967.6514 	7.71 	11.9385 	67.85 
64	40_MSM_202307_WC_LysA_20cm_dup	Unknown	4.773 	979.0412 	7.69 	12.0791 	70.51 
65	41_MSM_202307_WC_LysA_45cm	Unknown	4.830 	74.3475 	0.67 	0.9173 	5.95 
66	41_MSM_202307_WC_LysA_45cm_spk	Spiked	4.827 	243.1370 	2.13 	2.9997 	19.21 
67	Standard 4	Check Standard	4.797 	9.7160 	7.02 	11.9872 	70.15 
68	Lab Blank	Unknown	4.837 	0.0113 	1.27 	0.0140 	0.06 
69	42_MSM_202307_WC_LysB_10cm	Unknown	4.830 	620.7032 	4.84 	7.6580 	45.38 
70	43_MSM_202307_WC_LysB_20cm	Unknown	4.807 	706.9865 	5.73 	8.7226 	52.29 
71	44_MSM_202307_WC_LysB_45cm	Unknown	4.840 	162.6276 	1.44 	2.0064 	12.81 
72	45_MSM_202307_WC_LysC_10cm	Unknown	4.797 	688.9171 	5.63 	8.4996 	51.28 
73	46_MSM_202037_WC_LysC_20cm	Unknown	4.837 	650.2437 	5.71 	8.0225 	47.33 
74	47_MSM_202307_WC_LysC_45cm	Unknown	4.863 	66.2836 	0.63 	0.8178 	5.43 
75	48_MSM_202307_SW_A	Unknown	4.827 	1161.0182 	8.92 	14.3242 	79.63 
76	49_MSM_202307_SW_B	Unknown	4.787 	1152.6563 	8.91 	14.2211 	81.72 
77	50_MSM_202307_SW_C	Unknown	4.800 	720.7318 	8.89 	8.8921 	52.25 
78	50_MSM_202307_SW_C_dup	Unknown	4.773 	1177.1787 	8.95 	14.5236 	83.42 
79	51_GWI_202307_UP_LysA_10cm	Unknown	4.817 	453.3960 	8.75 	5.5938 	33.86 
80	51_GWI_202307_UP_LysA_10cm_spk	Spiked	4.790 	613.5007 	11.53 	7.5692 	46.16 
81	Standard 5	Check Standard	4.753 	20.2160 	7.07 	24.9418 	131.05 
82	Lab Blank	Unknown	4.807 	0.0096 	1.12 	0.0119 	0.06 
83	52_GWI_202307_UP_LysA_20cm	Unknown	4.817 	606.4160 	8.93 	7.4817 	44.58 
84	53_GWI_202307_UP_LysA_45cm	Unknown	4.800 	604.4219 	7.99 	7.4571 	45.46 
85	54_GWI_202307_UP_LysB_10cm	Unknown	4.833 	170.0541 	7.28 	2.0981 	13.27 
86	55_GWI_202307_UP_LysB_20cm	Unknown	4.797 	385.0371 	8.16 	4.7505 	29.84 
87	56_GWI_202307_UP_LysC_10cm	Unknown	4.787 	682.3363 	9.00 	8.4184 	49.72 
88	57_GWI_202307_UP_LysC_20cm	Unknown	4.783 	563.9504 	7.89 	6.9578 	42.77 
89	58_GWI_202307_UP_LysC_45cm	Unknown	4.803 	627.6117 	8.53 	7.7433 	45.74 
90	59_GWI_202307_TR_LysA_10cm	Unknown	4.777 	753.0785 	6.14 	9.2912 	55.85 
91	60_GWI_202307_TR_LysA_20cm	Unknown	4.790 	830.2435 	6.49 	10.2433 	58.99 
92	60_GWI_202307_TR_LysA_20cm_dup	Unknown	4.773 	835.5828 	6.48 	10.3091 	61.32 
93	61_GWI_202307_TR_LysA_45cm	Unknown	4.770 	771.5374 	6.18 	9.5190 	57.02 
94	61_GWI_202307_TR_LysA_45cm_spk	Spiked	4.763 	962.2254 	7.44 	11.8716 	69.70 
95	Standard 1	Check Standard	4.823 	0.4607 	6.68 	0.5684 	3.72 
96	Lab Blank	Unknown	4.453 	0.0094 	1.17 	0.0116 	0.01 
97	62_GWI_202307_TR_LysB_10cm	Unknown	4.773 	861.3920 	8.37 	10.6276 	63.03 
98	63_GWI_202307_TR_LysB_20cm	Unknown	4.777 	359.7055 	3.28 	4.4379 	28.06 
99	64_GWI_202307_TR_LysB_45cm	Unknown	4.777 	935.8254 	8.11 	11.5459 	66.23 
100	65_GWI_202307_TR_LysC_10cm	Unknown	4.777 	542.0541 	7.29 	6.6877 	41.07 
101	66_GWI_202307_TR_LysC_20cm	Unknown	4.790 	879.6560 	7.36 	10.8529 	62.81 
102	67_GWI_202307_TR_LysC_45cm	Unknown	4.780 	1050.3611 	8.49 	12.9590 	73.15 
103	68_GWI_202307_WC_LysA_10cm	Unknown	4.777 	686.7787 	4.93 	4.2366 	26.87 
104	69_GWI_202307_WC_LysA_20cm	Unknown	4.793 	1081.0056 	6.97 	6.6685 	40.06 
105	70_GWI_202307_WC_LysA_45cm	Unknown	4.767 	1199.5768 	7.89 	7.4000 	45.30 
106	70_GWI_202307_WC_LysA_45cm_dup	Unknown	4.787 	1264.7838 	7.91 	7.8022 	46.40 
107	71_GWI_202307_WC_LysB_10cm	Unknown	4.777 	918.5799 	5.37 	5.6666 	35.30 
108	71_GWI_202307_WC_LysB_10cm_spk	Spiked	4.797 	1291.8763 	7.16 	7.9694 	47.28 
109	Standard 2	Check Standard	4.787 	0.9305 	6.81 	1.1481 	7.64 
110	Lab Blank	Unknown	4.783 	0.0122 	1.67 	0.0151 	0.07 
111	72_GWI_202307_WC_LysB_20cm	Unknown	4.780 	1025.3364 	6.49 	6.3251 	39.08 
112	73_GWI_202307_WC_LysB_45cm	Unknown	4.770 	1361.1263 	8.32 	8.3965 	50.77 
113	74_GWI_202307_WC_LysC_10cm	Unknown	4.787 	752.8586 	4.88 	4.6443 	29.20 
114	75_GWI_202307_WC_LysC_20cm	Unknown	4.770 	1194.9463 	7.14 	7.3714 	45.11 
115	76_GWI_202307_SW_A	Unknown	4.760 	1538.5654 	9.04 	9.4911 	56.96 
116	77_GWI_202307_SW_B	Unknown	4.767 	1560.1897 	9.07 	9.6245 	57.59 
117	78_GWI_202307_SW_C	Unknown	4.773 	1580.7081 	9.08 	9.7511 	58.25 
118	79_SWH_202307_UP_LysA_10cm	Unknown	4.810 	5.9208 	0.87 	0.1461 	0.40 
119	80_SWH_202307_UP_LysA_20cm	Unknown	4.667 	5.9103 	0.89 	0.1458 	0.36 
120	80_SWH_202307_UP_LysA_20cm_dup	Unknown	4.823 	4.7331 	0.71 	0.1168 	0.27 
121	81_SWH_202307_UP_LysA_45cm	Unknown	4.790 	4.6692 	0.76 	0.1152 	0.28 
122	81_SWH_202307_UP_LysA_45cm_spk	Spiked	4.800 	90.6524 	13.06 	2.2369 	13.34 
123	Standard 3	Check Standard	4.787 	1.8486 	6.94 	2.2808 	14.87 
124	Lab Blank	Unknown	4.773 	0.0106 	1.48 	0.0131 	0.06 
125	82_SWH_202307_UP_LysB_10cm	Unknown	4.763 	6.5429 	0.93 	0.1614 	0.42 
126	83_SWH_202307_UP_LysB_20cm	Unknown	4.777 	4.9446 	0.77 	0.1220 	0.29 
127	84_SWH_202307_UP_LysB_45cm	Unknown	4.763 	4.2958 	0.75 	0.1060 	0.26 
128	85_SWH_202307_UP_LysC_10cm	Unknown	4.780 	7.3106 	1.38 	0.1804 	0.60 
129	86_SWH_202307_UP_LysC_20cm	Unknown	4.720 	5.5109 	1.01 	0.1360 	0.36 
130	87_SWH_202307_UP_LysC_45cm	Unknown	4.733 	4.7828 	0.83 	0.1180 	0.30 
131	88_SWH_202307_UPCON_LysA_10cm	Unknown	4.737 	12.6200 	2.58 	0.3114 	1.38 
132	89_SWH_202307_UPCON_LysA_20cm	Unknown	4.720 	14.2377 	2.77 	0.3513 	1.61 
133	90_SWH_202307_UPCON_LysA_45cm	Unknown	4.740 	13.5279 	2.61 	0.3338 	1.49 
134	90_SWH_202307_UPCON_LysA_45cm_dup	Unknown	4.757 	13.1303 	2.52 	0.3240 	1.46 
135	91_SWH_202307_UPCON_LysB_10cm	Unknown	4.743 	9.0624 	1.82 	0.2236 	0.84 
136	91_SWH_202307_UPCON_LysB_10cm_spk	Spiked	4.727 	91.6264 	15.73 	2.2609 	13.89 
137	Standard 4	Check Standard	4.707 	9.4523 	7.06 	11.6619 	69.64 
138	Lab Blank	Unknown	4.743 	0.0093 	1.32 	0.0115 	0.06 
139	92_SWH_202307_UPCON_LysB_20cm	Unknown	4.750 	9.2652 	1.89 	0.2286 	0.89 
140	93_SWH_202307_UPCON_LysB_45cm	Unknown	4.763 	7.2504 	1.51 	0.1789 	0.63 
141	94_SWH_202307_UPCON_LysC_10cm	Unknown	4.753 	19.0342 	3.43 	0.4697 	2.37 
142	95_SWH_202307_UPCON_LysC_20cm	Unknown	4.757 	13.5990 	2.54 	0.3356 	1.53 
143	96_SWH_202307_UPCON_LysC_45cm	Unknown	4.763 	4.9297 	0.99 	0.1216 	0.33 
144	97_SWH_202307_TR_LysA_10cm	Unknown	4.757 	6.8064 	0.50 	0.1679 	1.15 
145	98_SWH_202307_TR_LysA_20cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
146	99_SWH_202307_TR_LysA_45cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
147	100_SWH_202307_TR_LysB_10cm	Unknown	4.750 	21.1419 	1.78 	0.5217 	3.54 
148	100_SWH_202307_TR_LysB_10cm_dup	Unknown	4.757 	21.4371 	1.78 	0.5290 	3.59 
149	101_SWH_202307_TR_LysB_20cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
150	101_SWH_202307_TR_LysB_20cm_spk	Spiked	4.760 	78.6049 	6.28 	1.9396 	12.75 
151	Standard 5	Check Standard	4.683 	19.7986 	7.05 	24.4268 	134.10 
152	Lab Blank	Unknown	4.777 	0.0086 	1.15 	0.0106 	0.06 
153	102_SWH_202307_TR_LysB_45cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
154	103_SWH_202307_TR_LysC_10cm	Unknown	4.773 	46.0312 	3.42 	1.1358 	7.45 
155	104_SWH_202307_TR_LysC_20cm	Unknown	4.743 	21.7021 	1.73 	0.5355 	3.64 
156	105_SWH_202307_TR_LysC_45cm	Unknown	4.747 	1.0057 	0.07 	0.0248 	0.18 
157	106_SWH_202307_WC_LysA_10cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
158	107_SWH_202307_WC_LysA_20cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
159	108_SWH_202307_WC_LysA_45cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
160	109_SWH_202307_WC_LysB_10cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
161	110_SWH_202307_WC_LysB_20cm	Unknown	4.730 	0.5574 	0.04 	0.0138 	0.10 
162	110_SWH_202307_WC_LysB_20cm_dup	Unknown	4.730 	0.5585 	0.04 	0.0138 	0.10 
163	111_SWH_202307_WC_LysB_45cm	Unknown	4.740 	1.4819 	0.12 	0.0366 	0.26 
164	111_SWH_202307_WC_LysB_45cm_spk	Spiked	4.757 	78.6545 	6.10 	1.9408 	12.77 
165	Standard 1	Check Standard	4.750 	0.4377 	6.54 	0.5400 	3.70 
166	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
167	112_SWH_202307_WC_LysC_10cm	Unknown	4.737 	0.9262 	0.06 	0.0229 	0.16 
168	113_SWH_202307_WC_LysC_20cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
169	114_SWH_202307_WC_LysC_45cm	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
170	115_SWH_202307_SW_A	Unknown	4.737 	85.8469 	6.24 	2.1183 	13.97 
171	116_SWH_202307_SW_B	Unknown	4.740 	86.9593 	6.30 	2.1457 	14.13 
172	117_SWH_202307_SW_C	Unknown	4.737 	88.3412 	6.37 	2.1798 	14.37 
173	118_MSM_202307_TR_RHZ_SF_Tree_1	Unknown	4.680 	933.8030 	7.51 	23.0419 	126.69 
174	119_MSM_202307_TR_RHZ_SF_Tree_2	Unknown	4.703 	853.0672 	7.41 	21.0497 	116.63 
175	120_MSM_202307_TR_RHZ_SF_Tree_3	Unknown	4.707 	871.2304 	7.63 	21.4979 	118.87 
176	120_MSM_202307_TR_RHZ_SF_Tree_3_dup	Unknown	4.697 	887.8881 	7.63 	21.9089 	120.60 
177	121_MSM_202307_TR_RHZ_SF_Tree_4	Unknown	4.677 	1230.7105 	8.66 	30.3681 	160.01 
178	121_MSM_202307_TR_RHZ_SF_Tree_4_spk	Spiked	4.697 	1291.6371 	9.19 	31.8715 	161.27 
179	Standard 2	Check Standard	4.750 	0.9421 	6.92 	1.1624 	7.80 
180	Lab Blank	Unknown	4.750 	0.0193 	2.56 	0.0238 	0.09 
181	122_MSM_202307_TR_RHZ_SF_Tree_5	Unknown	4.713 	837.1423 	7.36 	20.6567 	110.89 
182	123_MSM_202307_TR_RHZ_SF_Tree_6	Unknown	4.697 	954.8227 	7.77 	23.5605 	128.66 
183	124_MSM_202307_TR_RHZ_SF_Tree_7	Unknown	4.727 	907.1885 	7.52 	22.3851 	118.37 
184	125_MSM_202307_TR_RHZ_SF_Tree_8	Unknown	4.713 	850.5542 	6.79 	20.9877 	116.50 
185	126_MSM_202307_WC_RHZ_LysA	Unknown	4.727 	1138.5206 	8.18 	14.0467 	81.79 
186	127_MSM_202307_WC_RHZ_LysB	Unknown	4.730 	731.5138 	5.67 	9.0252 	54.89 
187	128_MSM_202307_WC_RHZ_LysC	Unknown	4.753 	667.1848 	5.27 	8.2315 	49.02 
188	129_MSM_202307_WC_RHZ_Collar_1	Unknown	4.737 	1107.9075 	7.91 	13.6690 	79.50 
189	130_MSM_202307_WC_RHZ_Collar_2	Unknown	4.750 	848.7217 	6.67 	10.4712 	61.03 
190	130_MSM_202307_WC_RHZ_Collar_2_dup	Unknown	4.707 	855.2333 	6.66 	10.5516 	63.31 
191	131_MSM_202307_WC_RHZ_Collar_3	Unknown	4.720 	951.2624 	6.95 	11.7363 	69.60 
192	131_MSM_202307_WC_RHZ_Collar_3_spk	Spiked	4.727 	1177.2651 	8.00 	14.5247 	84.00 
193	132_MSM_202307_WC_RHZ_Collar_4	Unknown	4.750 	769.4056 	5.89 	9.4927 	55.93 
194	133_MSM_202307_WC_RHZ_Collar_5	Unknown	4.713 	1002.4324 	7.69 	12.3677 	72.93 
195	Lab Blank	Unknown	4.750 	0.0090 	1.31 	0.0111 	0.06 
196	Standard 1	Check Standard	4.747 	0.4396 	6.55 	0.5424 	3.71 
197	Standard 2	Check Standard	4.747 	0.9189 	6.82 	1.1337 	7.62 
198	Standard 3	Check Standard	4.743 	1.8309 	6.93 	2.2590 	14.82 
199	Standard 4	Check Standard	4.700 	9.4125 	7.04 	11.6129 	69.33 
200	Standard 5	Check Standard	4.683 	19.7574 	7.05 	24.3759 	133.35 
201	Lab Blank	Unknown	4.743 	0.0096 	1.31 	0.0119 	0.07 
Maximum			4.863 	1580.7081 	99.19 	31.8715 	161.27 
Average			4.766 	398.0446 	5.80 	6.4920 	37.45 
Minimum			4.453 	0.0082 	0.04 	0.0102 	0.01 
Standard Deviation			0.054 	444.6402 	7.51 	7.2401 	39.76 
Relative Standard Deviation			1.14%	111.71%	129.58%	111.52%	106.15%
