"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_runtime","Run_notes","Field_notes"
"12","COMPASS: Synoptic","CB","GCW","TR","LysC","10","202209_GCW_TR_LysC_10cm",NA,NA,NA,NA,NA,30.61,2548.49721089002,"NPOC blanks out of range",0.6136,43.8076063598135,"TN blanks out of range","11/4/2022 1:28:50 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"13","COMPASS: Synoptic","CB","GCW","TR","LysC","20","202209_GCW_TR_LysC_20cm",NA,NA,NA,NA,NA,186.2,15502.4560819249,"NPOC blanks out of range; value above cal curve",5.717,408.161808277467,"TN blanks out of range; value above cal curve","11/4/2022 1:52:24 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"14","COMPASS: Synoptic","CB","GCW","WC","LysA","10","202209_GCW_WC_LysA_10cm",2022,9,19,NA,NA,15.09,1256.34834734826,"NPOC blanks out of range",1.19,84.9593408868613,"TN blanks out of range","11/4/2022 2:21:58 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"15","COMPASS: Synoptic","CB","GCW","WC","LysA","20","202209_GCW_WC_LysA_20cm",2022,9,19,NA,NA,16.7,1390.39214053784,"NPOC blanks out of range",1.755,125.297179207094,"TN blanks out of range","11/4/2022 2:49:14 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"16","COMPASS: Synoptic","CB","GCW","WC","LysA","45","202209_GCW_WC_LysA_45cm",2022,9,19,NA,NA,55.4,4612.43859795188,"NPOC blanks out of range",3.028,216.182255634803,"TN blanks out of range; value above cal curve","11/4/2022 3:15:01 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"17","COMPASS: Synoptic","CB","GCW","WC","LysB","10","202209_GCW_WC_LysB_10cm",2022,9,19,NA,NA,13.49,1123.13712430272,"NPOC blanks out of range",1.407,100.451926577995,"TN blanks out of range","11/4/2022 3:37:07 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"18","COMPASS: Synoptic","CB","GCW","WC","LysB","20","202209_GCW_WC_LysB_20cm",2022,9,19,NA,NA,14.76,1228.87353259512,"NPOC blanks out of range",2.105,150.285220644406,"TN blanks out of range","11/4/2022 3:59:12 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"19","COMPASS: Synoptic","CB","GCW","WC","LysB","45","202209_GCW_WC_LysB_45cm",2022,9,19,NA,NA,46.06,3834.81808342353,"NPOC blanks out of range",3.654,260.875152605539,"TN blanks out of range; value above cal curve","11/4/2022 4:25:23 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"20","COMPASS: Synoptic","CB","GCW","WC","LysC","10","202209_GCW_WC_LysC_10cm",2022,9,19,NA,NA,12.59,1048.20581133961,"NPOC blanks out of range",1.061,75.7494627571091,"TN blanks out of range","11/4/2022 4:51:27 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"21","COMPASS: Synoptic","CB","GCW","WC","LysC","20","202209_GCW_WC_LysC_20cm",2022,9,19,NA,NA,8.954,745.483306968612,"NPOC blanks out of range",0.7995,57.0798260832316,"TN blanks out of range","11/4/2022 5:18:31 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"22","COMPASS: Synoptic","CB","GCW","WC","LysC","45","202209_GCW_WC_LysC_45cm",2022,9,19,NA,NA,13.83,1151.4445091999,"NPOC blanks out of range",1.856,132.508014021861,"TN blanks out of range","11/4/2022 5:40:51 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"23","COMPASS: Synoptic","CB","GCW","SW","A","202209","202209_GCW_SW_A",2022,9,19,NA,NA,6.701,557.905253517609,"NPOC blanks out of range",0.5513,39.359734983972,"TN blanks out of range","11/4/2022 6:07:19 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"24","COMPASS: Synoptic","CB","GCW","SW","B","202209","202209_GCW_SW_B",2022,9,19,NA,NA,6.57,546.998584630755,"NPOC blanks out of range",0.5772,41.2088500503331,"TN blanks out of range","11/4/2022 6:31:34 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"25","COMPASS: Synoptic","CB","GCW","SW","C","202209","202209_GCW_SW_C",2022,9,19,NA,NA,6.623,551.411206394139,"NPOC blanks out of range",0.5269,37.6177115237708,"TN blanks out of range","11/4/2022 6:57:21 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"26","COMPASS: Synoptic","CB","GWI","UP","LysA","20","202209_GWI_UP_LysA_20cm",2022,9,22,NA,NA,25.83,2150.52868204146,"NPOC blanks out of range",0.9214,65.7828039438269,"TN blanks out of range","11/4/2022 8:40:58 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"27","COMPASS: Synoptic","CB","GWI","UP","LysB","10","202209_GWI_UP_LysB_10cm",2022,9,22,NA,NA,17.58,1463.65831321289,"NPOC blanks out of range",0.8031,57.3368459380154,"TN blanks out of range","11/4/2022 9:07:39 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"28","COMPASS: Synoptic","CB","GWI","UP","LysB","20","202209_GWI_UP_LysB_20cm",2022,9,22,NA,NA,45.07,3752.3936391641,"NPOC blanks out of range",1.517,108.305311029721,"TN blanks out of range","11/4/2022 9:34:05 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"29","COMPASS: Synoptic","CB","GWI","UP","LysB","45","202209_GWI_UP_LysB_45cm",NA,NA,NA,NA,NA,36.89,3071.35126134377,"NPOC blanks out of range",1.272,90.813682023603,"TN blanks out of range","11/4/2022 9:52:12 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"30","COMPASS: Synoptic","CB","GWI","UP","LysC","10","202209_GWI_UP_LysC_10cm",2022,9,22,NA,NA,69.49,5785.52993089668,"NPOC blanks out of range",2.354,168.062427266951,"TN blanks out of range","11/4/2022 10:11:41 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"31","COMPASS: Synoptic","CB","GWI","UP","LysC","20","202209_GWI_UP_LysC_20cm",NA,NA,NA,NA,NA,56.33,4689.8676213471,"NPOC blanks out of range",1.792,127.938772159038,"TN blanks out of range","11/4/2022 10:30:51 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"32","COMPASS: Synoptic","CB","GWI","UP","LysA","45","202209_GWI_UP_LysA_45cm",NA,NA,NA,NA,NA,20.94,1743.40188160853,"NPOC blanks out of range",0.7412,52.9175323238165,"TN blanks out of range","11/4/2022 10:57:18 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"33","COMPASS: Synoptic","CB","GWI","TR","LysA","10","202209_GWI_TR_LysA_10cm",2022,9,22,NA,NA,34.32,2857.38073432687,"NPOC blanks out of range",1.473,105.163957249031,"TN blanks out of range","11/4/2022 11:24:23 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"34","COMPASS: Synoptic","CB","GWI","TR","LysA","20","202209_GWI_TR_LysA_20cm",2022,9,22,NA,NA,86.83,7229.20656065274,"NPOC blanks out of range",2.407,171.846330684601,"TN blanks out of range","11/4/2022 11:50:40 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"35","COMPASS: Synoptic","CB","GWI","TR","LysB","10","202209_GWI_TR_LysB_10cm",2022,9,22,NA,NA,21.3,1773.37440679377,"NPOC blanks out of range",0.9296,66.368238057501,"TN blanks out of range","11/4/2022 12:17:47 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"36","COMPASS: Synoptic","CB","GWI","TR","LysB","20","202209_GWI_TR_LysB_20cm",2022,9,22,NA,NA,105,8741.98651236367,"NPOC blanks out of range; value above cal curve",2.863,204.402178957213,"TN blanks out of range","11/4/2022 12:43:42 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"37","COMPASS: Synoptic","CB","GWI","TR","LysB","45","202209_GWI_TR_LysB_45cm",2022,9,22,NA,NA,27.44,2284.57247523104,"NPOC blanks out of range",1.153,82.3177479349169,"TN blanks out of range","11/4/2022 12:55:13 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"38","COMPASS: Synoptic","CB","GWI","TR","LysC","10","202209_GWI_TR_LysC_10cm",2022,9,22,NA,NA,21.28,1771.7092665057,"NPOC blanks out of range",0.8946,63.8694339137698,"TN blanks out of range","11/4/2022 7:02:41 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"39","COMPASS: Synoptic","CB","GWI","TR","LysC","20","202209_GWI_TR_LysC_20cm",2022,9,22,NA,NA,22.13,1842.47772874865,"NPOC blanks out of range",0.8893,63.4910435720048,"TN blanks out of range","11/4/2022 7:27:24 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"40","COMPASS: Synoptic","CB","GWI","WC","LysA","10","202209_GWI_WC_LysA_10cm",2022,9,22,NA,NA,16.84,1402.04812255433,"NPOC blanks out of range",1.114,79.5333661747592,"TN blanks out of range","11/4/2022 7:53:59 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"41","COMPASS: Synoptic","CB","GWI","WC","LysA","20","202209_GWI_WC_LysA_20cm",2022,9,22,NA,NA,73.81,6145.20023311964,"NPOC blanks out of range",2.752,196.47740010138,"TN blanks out of range","11/4/2022 8:17:01 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"42","COMPASS: Synoptic","CB","GWI","WC","LysA","45","202209_GWI_WC_LysA_45cm",2022,9,22,NA,NA,39.88,3320.28973441012,"NPOC blanks out of range",1.799,128.438532987784,"TN blanks out of range","11/4/2022 8:36:37 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"43","COMPASS: Synoptic","CB","GWI","WC","LysB","10","202209_GWI_WC_LysB_10cm",2022,9,22,NA,NA,20.81,1732.57846973608,"NPOC blanks out of range",1.231,87.8865114552322,"TN blanks out of range","11/4/2022 9:02:42 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"44","COMPASS: Synoptic","CB","GWI","WC","LysB","20","202209_GWI_WC_LysB_20cm",2022,9,22,NA,NA,41.14,3425.19357255849,"NPOC blanks out of range",1.759,125.58275682352,"TN blanks out of range","11/4/2022 9:27:58 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"45","COMPASS: Synoptic","CB","GWI","WC","LysB","45","202209_GWI_WC_LysB_45cm",2022,9,22,NA,NA,64.75,5390.89168262426,"NPOC blanks out of range",2.221,158.566971520772,"TN blanks out of range","11/4/2022 9:47:04 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"46","COMPASS: Synoptic","CB","GWI","WC","LysC","10","202209_GWI_WC_LysC_10cm",2022,9,22,NA,NA,21.47,1787.52809924236,"NPOC blanks out of range",1.222,87.2439618182727,"TN blanks out of range","11/4/2022 10:13:37 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"47","COMPASS: Synoptic","CB","GWI","WC","LysC","20","202209_GWI_WC_LysC_20cm",2022,9,22,NA,NA,63.4,5278.49471317959,"NPOC blanks out of range",2.217,158.281393904346,"TN blanks out of range","11/4/2022 10:36:12 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"48","COMPASS: Synoptic","CB","GWI","WC","LysC","45","202209_GWI_WC_LysC_45cm",2022,9,22,NA,NA,58.03,4831.40454583299,"NPOC blanks out of range",2.529,180.556447985607,"TN blanks out of range","11/4/2022 10:55:17 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"49","COMPASS: Synoptic","CB","GWI","SW","A","202209","202209_GWI_SW_A",2022,9,22,NA,NA,4.519,376.238448089252,"NPOC blanks out of range",0.5009,35.761457016999,"TN blanks out of range","11/4/2022 11:21:09 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"50","COMPASS: Synoptic","CB","GWI","SW","B","202209","202209_GWI_SW_B",2022,9,22,NA,NA,5.514,459.079177420698,"NPOC blanks out of range",0.4473,31.9347169568849,"TN blanks out of range","11/4/2022 11:45:45 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"51","COMPASS: Synoptic","CB","MSM","UP","LysA","20","202209_MSM_UP_LysA_20cm",2022,9,18,NA,NA,50.56,4209.47464823911,"NPOC blanks out of range",3.868,276.153555084352,"TN blanks out of range; value above cal curve","10/26/2022 8:27:28 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"52","COMPASS: Synoptic","CB","MSM","UP","LysA","45","202209_MSM_UP_LysA_45cm",2022,9,18,NA,NA,-0.06994,-5.82299558737824,"NPOC blanks out of range; blank is ≥ 25% of sample value",-0.01867,-1.33293352467034,"TN blanks out of range; blank is ≥ 25% of sample value","10/26/2022 8:45:30 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"53","COMPASS: Synoptic","CB","MSM","UP","LysB","10","202209_MSM_UP_LysB_10cm",2022,9,18,NA,NA,57.73,4806.42744151195,"NPOC blanks out of range",1.245,88.8860331127246,"TN blanks out of range","10/26/2022 9:15:25 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"54","COMPASS: Synoptic","CB","MSM","UP","LysB","20","202209_MSM_UP_LysB_20cm",2022,9,18,NA,NA,0.2254,18.7661310465407,"NPOC blanks out of range; blank is ≥ 25% of sample value",-0.02436,-1.73916768403693,"TN blanks out of range; blank is ≥ 25% of sample value","10/27/2022 9:20:05 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"55","COMPASS: Synoptic","CB","MSM","UP","LysB","45","202209_MSM_UP_LysB_45cm",2022,9,18,NA,NA,39.13,3257.84697360753,"NPOC blanks out of range",1.692,120.799331748378,"TN blanks out of range","10/27/2022 5:57:12 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"56","COMPASS: Synoptic","CB","MSM","UP","LysC","10","202209_MSM_UP_LysC_10cm",2022,9,18,NA,NA,67.24,5598.20164848888,"NPOC blanks out of range",2.163,154.426096082589,"TN blanks out of range","10/27/2022 6:24:24 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"57","COMPASS: Synoptic","CB","MSM","UP","LysC","20","202209_MSM_UP_LysC_20cm",2022,9,18,NA,NA,77.99,6493.21455332612,"NPOC blanks out of range",3.978,284.006939536079,"TN blanks out of range; value above cal curve","10/27/2022 6:50:59 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"58","COMPASS: Synoptic","CB","MSM","TR","LysA","10","202209_MSM_TR_LysA_10cm",2022,9,18,NA,NA,44.75,3725.75139455499,"NPOC blanks out of range",2.418,172.631669129774,"TN blanks out of range","10/27/2022 7:17:26 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"59","COMPASS: Synoptic","CB","MSM","TR","LysA","20","202209_MSM_TR_LysA_20cm",2022,9,18,NA,NA,25.53,2125.55157772042,"NPOC blanks out of range",2.066,147.500838884248,"TN blanks out of range","10/27/2022 7:43:44 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"60","COMPASS: Synoptic","CB","MSM","TR","LysB","10","202209_MSM_TR_LysB_10cm",2022,9,18,NA,NA,46.87,3902.25626509033,"NPOC blanks out of range",1.963,140.147215261268,"TN blanks out of range","10/27/2022 8:10:30 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"61","COMPASS: Synoptic","CB","MSM","TR","LysB","20","202209_MSM_TR_LysB_20cm",2022,9,18,NA,NA,28.3,2356.17350761802,"NPOC blanks out of range",2.787,198.976204245111,"TN blanks out of range","10/27/2022 10:08:30 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"62","COMPASS: Synoptic","CB","MSM","TR","LysC","10","202209_MSM_TR_LysC_10cm",2022,9,18,NA,NA,43.81,3647.48980101574,"NPOC blanks out of range",1.718,122.655586255149,"TN blanks out of range","10/27/2022 10:35:02 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"63","COMPASS: Synoptic","CB","MSM","TR","LysC","20","202209_MSM_TR_LysC_20cm",2022,9,18,NA,NA,39.24,3267.00524519191,"NPOC blanks out of range",1.872,133.650324487567,"TN blanks out of range","10/27/2022 10:55:39 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"64","COMPASS: Synoptic","CB","MSM","TR","LysC","45","202209_MSM_TR_LysC_45cm",NA,NA,NA,NA,NA,27.83,2317.04271084839,"NPOC blanks out of range",1.848,131.936858789008,"TN blanks out of range","10/27/2022 11:24:39 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"65","COMPASS: Synoptic","CB","MSM","WC","LysA","10","202209_MSM_WC_LysA_10cm",2022,9,18,NA,NA,38.06,3168.76196819582,"NPOC blanks out of range",0.7364,52.5748391841047,"TN blanks out of range","10/27/2022 11:50:32 PM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"66","COMPASS: Synoptic","CB","MSM","WC","LysA","20","202209_MSM_WC_LysA_20cm",2022,9,18,NA,NA,25.43,2117.22587628008,"NPOC blanks out of range",0.937,66.8965566478899,"TN blanks out of range","10/28/2022 12:16:45 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"67","COMPASS: Synoptic","CB","MSM","WC","LysA","45","202209_MSM_WC_LysA_45cm",2022,9,18,NA,NA,87.37,7274.16534843061,"NPOC blanks out of range",2.305,164.564101465727,"TN blanks out of range","10/28/2022 12:43:49 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"68","COMPASS: Synoptic","CB","MSM","WC","LysB","10","202209_MSM_WC_LysB_10cm",2022,9,18,NA,NA,27.72,2307.88443926401,"NPOC blanks out of range",1.45,103.521885954579,"TN blanks out of range","10/28/2022 1:10:36 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"69","COMPASS: Synoptic","CB","MSM","WC","LysB","20","202209_MSM_WC_LysB_20cm",2022,9,18,NA,NA,32.89,2738.32320372991,"NPOC blanks out of range",1.453,103.736069166899,"TN blanks out of range","10/28/2022 1:37:14 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"70","COMPASS: Synoptic","CB","GWI","SW","C","202209","202209_GWI_SW_C",2022,9,22,NA,NA,19.87,1654.31687619682,"NPOC blanks out of range",0.5141,36.7038631512062,"TN blanks out of range","10/28/2022 1:53:39 AM","Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"71","COMPASS: Synoptic","CB","MSM","WC","LysC","10","202209_MSM_WC_LysC_10cm",2022,9,18,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"72","COMPASS: Synoptic","CB","MSM","WC","LysC","20","202209_MSM_WC_LysC_20cm",2022,9,18,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"73","COMPASS: Synoptic","CB","MSM","SW","A","202209","202209_MSM_SW_A",2022,9,18,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"74","COMPASS: Synoptic","CB","MSM","SW","B","202209","202209_MSM_SW_B",2022,9,18,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"75","COMPASS: Synoptic","CB","MSM","SW","C","202209","202209_MSM_SW_C",2022,9,18,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"76","COMPASS: Synoptic","CB","GCW","UP","LysA","20","202209_GCW_UP_LysA_20cm",NA,NA,NA,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"77","COMPASS: Synoptic","CB","GCW","TR","LysA","45","202209_GCW_TR_LysA_45cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"78","COMPASS: Synoptic","CB","GCW","TR","LysA","20","202209_GCW_TR_LysA_20cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"79","COMPASS: Synoptic","CB","GCW","TR","LysA","45","202209_GCW_TR_LysA_45cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"80","COMPASS: Synoptic","CB","GCW","TR","LysB","10","202209_GCW_TR_LysB_10cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"81","COMPASS: Synoptic","CB","GCW","TR","LysB","20","202209_GCW_TR_LysB_20cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"82","COMPASS: Synoptic","CB","GCW","TR","LysB","45","202209_GCW_TR_LysB_45cm",NA,NA,NA,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"83","COMPASS: Synoptic","CB","GCW","TR","LysC","10","202209_GCW_TR_LysC_10cm",NA,NA,NA,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"84","COMPASS: Synoptic","CB","GCW","TR","LysC","20","202209_GCW_TR_LysC_20cm",NA,NA,NA,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",NA
"85","COMPASS: Synoptic","CB","GCW","WC","LysA","10","202209_GCW_WC_LysA_10cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
"86","COMPASS: Synoptic","CB","GCW","WC","LysA","20","202209_GCW_WC_LysA_20cm",2022,9,19,NA,NA,0,0,"NPOC blanks out of range; blank is ≥ 25% of sample value",0,0,"TN blanks out of range; blank is ≥ 25% of sample value",NA,"Standard Curve assessed manually on the instrument. Some sample IDs are missing from metadata.",""
