Year,Month,Day,Site,Transect Location,Lysimeter,Depth_cm,Time (24hr),Time Zone_EDT/EST,    DIC     (if >50mL),SO4,FE,DOC,NUTR,GHG Shake,GHG Fill,Temp_c,pH,Conductivity_uScm,DO_mgL,Field Notes
2025,9,17,GWI,Upland,A,20,12:32,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Upland,A,45,12:32,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Upland,B,10,12:44,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Upland,B,20,12:44,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Upland,B,45,12:44,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Upland,C,10,,,,,,,,,,,,,,no water
2025,9,17,GWI,Upland,C,20,12:51,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Upland,C,45,,,,,,,,,,,,,,no water
2025,9,17,GWI,Transition,A,10,13:08,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,A,20,13:08,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,A,45,13:08,EDT,,,,,,,,,,,,
2025,9,17,GWI,Transition,B,10,13:13,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,B,20,13:13,EDT,,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,B,45,13:13,EDT,,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,C,10,13:20,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,C,20,13:20,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Transition,C,45,13:20,EDT,,x,x,,,,,,,,,
2025,9,17,GWI,Wetland,A,10,11:29,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Wetland,A,20,,,,,,,,,,,,,,broken; needs luer
2025,9,17,GWI,Wetland,A,45,11:29,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Wetland,B,10,11:37,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Wetland,B,20,11:37,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Wetland,B,45,11:37,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Wetland,C,10,11:47,EDT,x,x,x,x,x,,,,,,,
2025,9,17,GWI,Wetland,C,20,,,,,,,,,,,,,,chewed; replace tubing
2025,9,17,GWI,Wetland,C,45,11:47,EDT,,x,,x,x,,,,,,,
2025,9,17,GWI,Surface Water,A,0,11:04,EDT,x,x,x,x,x,x,,,,,,
2025,9,17,GWI,Surface Water,B,0,11:10,EDT,x,x,x,x,x,x,,,,,,
2025,9,17,GWI,Surface Water,C,0,11:15,EDT,x,x,x,x,x,x,,,,,,
2025,9,18,SWH,Upland,A,10,10:14,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,A,20,10:14,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,A,45,10:14,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,B,10,10:23,EDT,,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,B,20,10:23,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,B,45,10:23,EDT,,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,C,10,10:30,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,C,20,10:30,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,Upland,C,45,10:30,EDT,,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,A,10,11:00,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,A,20,11:00,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,A,45,11:00,EDT,,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,B,10,11:08,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,B,20,11:08,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,B,45,11:08,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,C,10,9:57,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,C,20,9:57,EDT,x,x,x,x,x,,,,,,,
2025,9,18,SWH,SWAMP,C,45,9:57,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,A,10,14:49,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,A,20,14:49,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,A,45,14:49,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,B,10,14:59,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,B,20,14:59,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,B,45,14:59,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,C,10,15:10,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,C,20,15:10,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Transition,C,45,15:10,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,A,10,13:28,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,A,20,13:28,EDT,,x,,,x,,,,,,,
2025,9,16,SWH,Wetland,A,45,13:28,EDT,,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,B,10,13:20,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,B,20,13:20,EDT,,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,B,45,13:20,EDT,,x,x,,,,,,,,,
2025,9,16,SWH,Wetland,C,10,13:11,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,C,20,13:11,EDT,,x,x,x,x,,,,,,,
2025,9,16,SWH,Wetland,C,45,13:11,EDT,x,x,x,x,x,,,,,,,
2025,9,16,SWH,Surface Water,A,0,12:57,EDT,x,x,x,x,x,x,,,,,,
2025,9,16,SWH,Surface Water,B,0,13:00,EDT,x,x,x,x,x,x,,,,,,
2025,9,16,SWH,Surface Water,C,0,13:05,EDT,x,x,x,x,x,x,,,,,,
2025,11,12,GCW,Upland,A,10,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,A,20,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,A,45,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,B,10,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,B,20,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,B,45,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,C,10,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,C,20,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Upland,C,45,13:35,EST,,,,,,,,,,,,no water
2025,11,12,GCW,Transition,A,10,13:13,EST,,,,,,,,,,,,
2025,11,12,GCW,Transition,A,20,13:13,EST,,x,x,x,x,,,,,,,
2025,11,12,GCW,Transition,A,45,13:13,EST,,x,,,,,,,,,,
2025,11,12,GCW,Transition,B,10,13:18,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Transition,B,20,13:18,EST,,x,x,,x,,,,,,,
2025,11,12,GCW,Transition,B,45,13:18,EST,,x,,,x,,,,,,,Got nutr
2025,11,12,GCW,Transition,C,10,13:26,EST,,x,,x,x,,,,,,,
2025,11,12,GCW,Transition,C,20,13:26,EST,,x,x,x,x,,,,,,,
2025,11,12,GCW,Transition,C,45,13:26,EST,,,x,,x,,,,,,,4 mL in Fe
2025,11,12,GCW,Wetland,A,10,11:08,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,A,20,11:08,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,A,45,11:08,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,B,10,11:19,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,B,20,11:19,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,B,45,11:19,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,C,10,11:30,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,C,20,11:30,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Wetland,C,45,11:30,EST,,x,x,x,x,,,,,,,
2025,11,12,GCW,Surface Water,A,0,10:30,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Surface Water,B,0,10:30,EST,x,x,x,x,x,,,,,,,
2025,11,12,GCW,Surface Water,C,0,10:30,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Upland,A,10,14:30,EST,,,,,,,,,,,,no water
2025,11,13,MSM,Upland,A,20,14:30,EST,,x,x,,,,,,,,,Got DOC
2025,11,13,MSM,Upland,A,45,14:30,EST,,x,x,,,,,,,,,No DOC
2025,11,13,MSM,Upland,B,10,14:40,EST,x,x,x,,,,,,,,,
2025,11,13,MSM,Upland,B,20,14:40,EST,x,x,x,,,,,,,,,
2025,11,13,MSM,Upland,B,45,14:40,EST,,x,x,,,,,,,,,
2025,11,13,MSM,Upland,C,10,14:45,EST,x,x,x,,,,,,,,,
2025,11,13,MSM,Upland,C,20,14:45,EST,x,x,x,,,,,,,,,
2025,11,13,MSM,Upland,C,45,14:45,EST,,,x,,,,,,,,,cloudy
2025,11,13,MSM,Transition,A,10,13:12,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,A,20,13:12,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,A,45,13:12,EST,,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,B,10,13:20,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,B,20,13:20,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,B,45,13:20,EST,,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,C,10,13:30,EST,,,,,,,,,,,,broken? no water
2025,11,13,MSM,Transition,C,20,13:30,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Transition,C,45,13:30,EST,,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,A,10,11:39,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,A,20,11:39,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,A,45,11:39,EST,,,,,,,,,,,,no water
2025,11,13,MSM,Wetland,B,10,11:46,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,B,20,11:46,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,B,45,11:46,EST,,,,,,,,,,,,no water
2025,11,13,MSM,Wetland,C,10,11:56,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,C,20,11:56,EST,x,x,x,x,x,,,,,,,
2025,11,13,MSM,Wetland,C,45,11:56,EST,,,,,,,,,,,,no water
2025,11,13,MSM,Surface Water,A,0,11:19,EST,x,x,x,x,x,20,,,,,,
2025,11,13,MSM,Surface Water,B,0,11:19,EST,x,x,x,x,x,20,,,,,,
2025,11,13,MSM,Surface Water,C,0,11:19,EST,x,x,x,x,x,20,,,,,,
2025,11,6,GWI,Upland,A,10,13:36,EST,,,,,,,,,,,,
2025,11,6,GWI,Upland,A,20,13:36,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Upland,A,45,13:36,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Upland,B,10,13:40,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Upland,B,20,13:40,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Upland,B,45,13:40,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Upland,C,10,13:45,EST,,,,,,,,,,,,
2025,11,6,GWI,Upland,C,20,13:45,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Upland,C,45,13:45,EST,,,,,,,,,,,,
2025,11,6,GWI,Transition,A,10,13:00,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Transition,A,20,13:00,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Transition,A,45,13:00,EST,,x,,,,,,,,,,
2025,11,6,GWI,Transition,B,10,13:10,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Transition,B,20,13:10,EST,x,x,x,x,x,,,,,,,Got DOC
2025,11,6,GWI,Transition,B,45,13:10,EST,,x,x,x,x,,,,,,,Got DOC
2025,11,6,GWI,Transition,C,10,13:15,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Transition,C,20,13:15,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Transition,C,45,13:15,EST,,,,,,,,,,,,
2025,11,6,GWI,Wetland,A,10,10:57,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Wetland,A,20,10:57,EST,,,,,,,,,,,,broken luer
2025,11,6,GWI,Wetland,A,45,10:57,EST,,x,x,x,x,,,,,,,
2025,11,6,GWI,Wetland,B,10,11:02,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Wetland,B,20,11:02,EST,x,x,x,x,x,,,,,,,
2025,11,6,GWI,Wetland,B,45,11:02,EST,,x,x,x,x,,,,,,,
2025,11,6,GWI,Wetland,C,10,11:10,EST,x,x,x,x,x,,,,,,,dup DIC
2025,11,6,GWI,Wetland,C,20,11:10,EST,,,,,,,,,,,,"chewed, replace tubing"
2025,11,6,GWI,Wetland,C,45,11:10,EST,,x,,,,,,,,,,
2025,11,6,GWI,Surface Water,A,0,10:30,EST,x,x,x,x,x,20,,,,,,
2025,11,6,GWI,Surface Water,B,0,10:30,EST,x,x,x,x,x,20,,,,,,
2025,11,6,GWI,Surface Water,C,0,10:30,EST,x,x,x,x,x,20,,,,,,
2025,11,5,SWH,Upland,A,10,10:25,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,A,20,10:25,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,A,45,10:25,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,B,10,10:36,EST,,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,B,20,10:36,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,B,45,10:36,EST,,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,C,10,10:43,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,C,20,10:43,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,Upland,C,45,10:43,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,A,10,11:50,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,A,20,11:50,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,A,45,11:50,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,B,10,11:30,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,B,20,11:30,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,B,45,11:30,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,C,10,11:18,EST,x,x,x,x,x,,,,,,,In fridge 11/7
2025,11,5,SWH,SWAMP,C,20,11:18,EST,x,x,x,x,x,,,,,,,
2025,11,5,SWH,SWAMP,C,45,11:18,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,A,10,12:42,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,A,20,12:45,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,A,45,12:48,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,B,10,12:53,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,B,20,12:53,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,B,45,12:53,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,C,10,12:30,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,C,20,12:35,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Transition,C,45,12:37,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Wetland,A,10,11:18,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Wetland,A,20,11:18,EST,,,,,x,,,,,,,
2025,11,4,SWH,Wetland,A,45,11:18,EST,,x,x,x,,,,,,,,
2025,11,4,SWH,Wetland,B,10,11:25,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Wetland,B,20,11:25,EST,,x,x,x,x,,,,,,,
2025,11,4,SWH,Wetland,B,45,11:25,EST,,x,,,x,,,,,,,
2025,11,4,SWH,Wetland,C,10,11:07,EST,,x,x,x,x,,,,,,,broken at second pull
2025,11,4,SWH,Wetland,C,20,11:07,EST,,x,x,x,x,,,,,,,
2025,11,4,SWH,Wetland,C,45,11:07,EST,x,x,x,x,x,,,,,,,
2025,11,4,SWH,Surface Water,A,0,12:00,EST,x,x,x,x,x,20,,,,,,
2025,11,4,SWH,Surface Water,B,0,12:03,EST,x,x,x,x,x,20,,,,,,
2025,11,4,SWH,Surface Water,C,0,12:10,EST,x,x,x,x,x,20,,,,,,
