"","TIMESTAMP","Plot","Site","wx_tempavg15"
"20055","2022-12-17 12:00:00","W","MSM",7.482
"20056","2022-12-17 13:00:00","W","MSM",8.1
"20057","2022-12-17 14:00:00","W","MSM",8.61
"20058","2022-12-17 15:00:00","W","MSM",8.39
"20059","2022-12-17 16:00:00","W","MSM",7.952
"20060","2022-12-17 17:00:00","W","MSM",6.74
"20061","2022-12-17 18:00:00","W","MSM",4.737
"20062","2022-12-17 19:00:00","W","MSM",3.147
"20063","2022-12-17 20:00:00","W","MSM",1.548
"20064","2022-12-17 21:00:00","W","MSM",2.037
"20065","2022-12-17 22:00:00","W","MSM",3.978
"20066","2022-12-17 23:00:00","W","MSM",3.082
"20067","2022-12-18 00:00:00","W","MSM",2.858
"20068","2022-12-18 01:00:00","W","MSM",2.683
"20069","2022-12-18 02:00:00","W","MSM",2.58
"20070","2022-12-18 03:00:00","W","MSM",3.122
"20071","2022-12-18 04:00:00","W","MSM",2.683
"20072","2022-12-18 05:00:00","W","MSM",2.495
"20073","2022-12-18 06:00:00","W","MSM",1.635
"20074","2022-12-18 07:00:00","W","MSM",1.36
"20075","2022-12-18 08:00:00","W","MSM",1.3
"20076","2022-12-18 09:00:00","W","MSM",3.587
"20077","2022-12-18 10:00:00","W","MSM",4.547
"20078","2022-12-18 11:00:00","W","MSM",5.317
"20079","2022-12-18 12:00:00","W","MSM",6.29
"20080","2022-12-18 13:00:00","W","MSM",6.388
"20081","2022-12-18 14:00:00","W","MSM",6.167
"20082","2022-12-18 15:00:00","W","MSM",5.518
"20083","2022-12-18 16:00:00","W","MSM",5.84
"20084","2022-12-18 17:00:00","W","MSM",4.862
"20085","2022-12-18 18:00:00","W","MSM",3.943
"20086","2022-12-18 19:00:00","W","MSM",3.312
"20087","2022-12-18 20:00:00","W","MSM",2.347
"20088","2022-12-18 21:00:00","W","MSM",1.818
"20089","2022-12-18 22:00:00","W","MSM",1.5
"20090","2022-12-18 23:00:00","W","MSM",1.132
"20091","2022-12-19 00:00:00","W","MSM",0.663
"20092","2022-12-19 01:00:00","W","MSM",0.245
"20093","2022-12-19 02:00:00","W","MSM",0.093
"20094","2022-12-19 03:00:00","W","MSM",0.04
"20095","2022-12-19 04:00:00","W","MSM",-0.158
"20096","2022-12-19 05:00:00","W","MSM",-0.37
"20097","2022-12-19 06:00:00","W","MSM",-0.168
"20098","2022-12-19 07:00:00","W","MSM",-0.3
"20099","2022-12-19 08:00:00","W","MSM",0.087
"20100","2022-12-19 09:00:00","W","MSM",1.23
"20101","2022-12-19 10:00:00","W","MSM",2.163
"20102","2022-12-19 11:00:00","W","MSM",2.678
"20103","2022-12-19 12:00:00","W","MSM",3.238
"20104","2022-12-19 13:00:00","W","MSM",4.25
"20105","2022-12-19 14:00:00","W","MSM",5.197
"20106","2022-12-19 15:00:00","W","MSM",5.417
"20107","2022-12-19 16:00:00","W","MSM",4.867
"20108","2022-12-19 17:00:00","W","MSM",3.422
"20109","2022-12-19 18:00:00","W","MSM",2.327
"20110","2022-12-19 19:00:00","W","MSM",2.793
"20111","2022-12-19 20:00:00","W","MSM",2.968
"20112","2022-12-19 21:00:00","W","MSM",2.202
"20113","2022-12-19 22:00:00","W","MSM",1.105
"20114","2022-12-19 23:00:00","W","MSM",0.048
"20115","2022-12-20 00:00:00","W","MSM",-0.297
"20116","2022-12-20 01:00:00","W","MSM",-0.475
"20117","2022-12-20 02:00:00","W","MSM",-0.673
"20118","2022-12-20 03:00:00","W","MSM",-0.637
"20119","2022-12-20 04:00:00","W","MSM",-0.688
"20120","2022-12-20 05:00:00","W","MSM",-0.473
"20121","2022-12-20 06:00:00","W","MSM",-0.56
"20122","2022-12-20 07:00:00","W","MSM",-0.508
"20123","2022-12-20 08:00:00","W","MSM",-0.328
"20124","2022-12-20 09:00:00","W","MSM",0.782
"20125","2022-12-20 10:00:00","W","MSM",1.862
"20126","2022-12-20 11:00:00","W","MSM",2.503
"20127","2022-12-20 12:00:00","W","MSM",2.862
"20128","2022-12-20 13:00:00","W","MSM",3.138
"20129","2022-12-20 14:00:00","W","MSM",3.273
"20130","2022-12-20 15:00:00","W","MSM",3.665
"20131","2022-12-20 16:00:00","W","MSM",3.243
"20132","2022-12-20 17:00:00","W","MSM",1.662
"20133","2022-12-20 18:00:00","W","MSM",-0.05
"20134","2022-12-20 19:00:00","W","MSM",-0.682
"20135","2022-12-20 20:00:00","W","MSM",-1.018
"20136","2022-12-20 21:00:00","W","MSM",-1.737
"20137","2022-12-20 22:00:00","W","MSM",-2.632
"20138","2022-12-20 23:00:00","W","MSM",-2.387
"20139","2022-12-21 00:00:00","W","MSM",-3.393
"20140","2022-12-21 01:00:00","W","MSM",-3.442
"20141","2022-12-21 02:00:00","W","MSM",-2.182
"20142","2022-12-21 03:00:00","W","MSM",-2.657
"20143","2022-12-21 04:00:00","W","MSM",-1.825
"20144","2022-12-21 05:00:00","W","MSM",-2.423
"20145","2022-12-21 06:00:00","W","MSM",-2.26
"20146","2022-12-21 07:00:00","W","MSM",-2.807
"20147","2022-12-21 08:00:00","W","MSM",-2.488
"20148","2022-12-21 09:00:00","W","MSM",-1.113
"20149","2022-12-21 10:00:00","W","MSM",0.932
"20150","2022-12-21 11:00:00","W","MSM",2.758
"20151","2022-12-21 12:00:00","W","MSM",4.163
"20152","2022-12-21 13:00:00","W","MSM",5.303
"20153","2022-12-21 14:00:00","W","MSM",5.948
"20154","2022-12-21 15:00:00","W","MSM",5.183
"20155","2022-12-21 16:00:00","W","MSM",4.432
"20156","2022-12-21 17:00:00","W","MSM",3.255
"20157","2022-12-21 18:00:00","W","MSM",1.445
"20158","2022-12-21 19:00:00","W","MSM",-0.085
"20159","2022-12-21 20:00:00","W","MSM",-1.415
"20160","2022-12-21 21:00:00","W","MSM",-2.122
"20161","2022-12-21 22:00:00","W","MSM",-2.445
"20162","2022-12-21 23:00:00","W","MSM",-2.428
"20163","2022-12-22 00:00:00","W","MSM",-0.748
"20164","2022-12-22 01:00:00","W","MSM",-0.983
"20165","2022-12-22 02:00:00","W","MSM",-1.047
"20166","2022-12-22 03:00:00","W","MSM",0.798
"20167","2022-12-22 04:00:00","W","MSM",1.64
"20168","2022-12-22 05:00:00","W","MSM",2.167
"20169","2022-12-22 06:00:00","W","MSM",2.677
"20170","2022-12-22 07:00:00","W","MSM",3.305
"20171","2022-12-22 08:00:00","W","MSM",3.485
"20172","2022-12-22 09:00:00","W","MSM",4.582
"20173","2022-12-22 10:00:00","W","MSM",6.397
"20174","2022-12-22 11:00:00","W","MSM",7.373
"20175","2022-12-22 12:00:00","W","MSM",7.565
"20176","2022-12-22 13:00:00","W","MSM",6.927
"20177","2022-12-22 14:00:00","W","MSM",8.19
"20178","2022-12-22 15:00:00","W","MSM",10.56
"20179","2022-12-22 16:00:00","W","MSM",10.94
"20180","2022-12-22 17:00:00","W","MSM",11.18
"20181","2022-12-22 18:00:00","W","MSM",11.42
"20182","2022-12-22 19:00:00","W","MSM",11.66
"20183","2022-12-22 20:00:00","W","MSM",12.18
"20184","2022-12-22 21:00:00","W","MSM",12.6
"20185","2022-12-22 22:00:00","W","MSM",12.55
"20186","2022-12-22 23:00:00","W","MSM",12.92
"20187","2022-12-23 00:00:00","W","MSM",12.49
"20188","2022-12-23 01:00:00","W","MSM",11.29
"20189","2022-12-23 02:00:00","W","MSM",10.85
"20190","2022-12-23 03:00:00","W","MSM",8.55
"20191","2022-12-23 04:00:00","W","MSM",7.602
"20192","2022-12-23 05:00:00","W","MSM",7.033
"20193","2022-12-23 06:00:00","W","MSM",7.13
"20194","2022-12-23 07:00:00","W","MSM",7.303
"20195","2022-12-23 08:00:00","W","MSM",7.502
"20196","2022-12-23 09:00:00","W","MSM",8.26
"20197","2022-12-23 10:00:00","W","MSM",6.718
"20198","2022-12-23 11:00:00","W","MSM",6.267
"20199","2022-12-23 12:00:00","W","MSM",4.438
"20200","2022-12-23 13:00:00","W","MSM",0.722
"20201","2022-12-23 14:00:00","W","MSM",0.623
"20202","2022-12-23 15:00:00","W","MSM",-0.44
"20203","2022-12-23 16:00:00","W","MSM",-1.457
"20204","2022-12-23 17:00:00","W","MSM",-3.162
"20205","2022-12-23 18:00:00","W","MSM",-4.397
"20206","2022-12-23 19:00:00","W","MSM",-5.288
"20207","2022-12-23 20:00:00","W","MSM",-6.138
"20208","2022-12-23 21:00:00","W","MSM",-7.22
"20209","2022-12-23 22:00:00","W","MSM",-7.932
"20210","2022-12-23 23:00:00","W","MSM",-8.42
"20211","2022-12-24 00:00:00","W","MSM",-8.68
"20212","2022-12-24 01:00:00","W","MSM",-9.09
"20213","2022-12-24 02:00:00","W","MSM",-9.4
"20214","2022-12-24 03:00:00","W","MSM",-9.65
"20215","2022-12-24 04:00:00","W","MSM",-9.88
"20216","2022-12-24 05:00:00","W","MSM",-10.18
"20217","2022-12-24 06:00:00","W","MSM",-10.53
"20218","2022-12-24 07:00:00","W","MSM",-10.99
"20219","2022-12-24 08:00:00","W","MSM",-11.25
"20220","2022-12-24 09:00:00","W","MSM",-10.7
"20221","2022-12-24 10:00:00","W","MSM",-10.24
"20222","2022-12-24 11:00:00","W","MSM",-9.77
"20223","2022-12-24 12:00:00","W","MSM",-8.84
"20224","2022-12-24 13:00:00","W","MSM",-8.1
"20225","2022-12-24 14:00:00","W","MSM",-7.462
"20226","2022-12-24 15:00:00","W","MSM",-6.928
"20227","2022-12-24 16:00:00","W","MSM",-6.45
"20228","2022-12-24 17:00:00","W","MSM",-6.35
"20229","2022-12-24 18:00:00","W","MSM",-6.502
"20230","2022-12-24 19:00:00","W","MSM",-6.245
"20231","2022-12-24 20:00:00","W","MSM",-5.813
"20232","2022-12-24 21:00:00","W","MSM",-5.557
"20233","2022-12-24 22:00:00","W","MSM",-5.453
"20234","2022-12-24 23:00:00","W","MSM",-5.55
"20235","2022-12-25 00:00:00","W","MSM",-5.077
"20236","2022-12-25 01:00:00","W","MSM",-5.313
"20237","2022-12-25 02:00:00","W","MSM",-5.92
"20238","2022-12-25 03:00:00","W","MSM",-6.473
"20239","2022-12-25 04:00:00","W","MSM",-7.055
"20240","2022-12-25 05:00:00","W","MSM",-7.483
"20241","2022-12-25 06:00:00","W","MSM",-8.62
"20242","2022-12-25 07:00:00","W","MSM",-8.83
"20243","2022-12-25 08:00:00","W","MSM",-6.592
"20244","2022-12-25 09:00:00","W","MSM",-5.005
"20245","2022-12-25 10:00:00","W","MSM",-3.677
"20246","2022-12-25 11:00:00","W","MSM",-2.667
"20247","2022-12-25 12:00:00","W","MSM",-1.677
"20248","2022-12-25 13:00:00","W","MSM",-0.96
"20249","2022-12-25 14:00:00","W","MSM",-0.38
"20250","2022-12-25 15:00:00","W","MSM",0.113
"20251","2022-12-25 16:00:00","W","MSM",0.268
"20252","2022-12-25 17:00:00","W","MSM",-0.823
"20253","2022-12-25 18:00:00","W","MSM",-2.707
"20254","2022-12-25 19:00:00","W","MSM",-3.697
"20255","2022-12-25 20:00:00","W","MSM",-4.755
"20256","2022-12-25 21:00:00","W","MSM",-5.213
"20257","2022-12-25 22:00:00","W","MSM",-4.607
"20258","2022-12-25 23:00:00","W","MSM",-4.143
"20259","2022-12-26 00:00:00","W","MSM",-3.657
"20260","2022-12-26 01:00:00","W","MSM",-3.743
"20261","2022-12-26 02:00:00","W","MSM",-3.95
"20262","2022-12-26 03:00:00","W","MSM",-4.267
"20263","2022-12-26 04:00:00","W","MSM",-4.808
"20264","2022-12-26 05:00:00","W","MSM",-4.82
"20265","2022-12-26 06:00:00","W","MSM",-5.213
"20266","2022-12-26 07:00:00","W","MSM",-6.513
"20267","2022-12-26 08:00:00","W","MSM",-6.482
"20268","2022-12-26 09:00:00","W","MSM",-3.427
"20269","2022-12-26 10:00:00","W","MSM",-1.725
"20270","2022-12-26 11:00:00","W","MSM",-1.12
"20271","2022-12-26 12:00:00","W","MSM",-0.657
"20272","2022-12-26 13:00:00","W","MSM",-0.468
"20273","2022-12-26 14:00:00","W","MSM",0.183
"20274","2022-12-26 15:00:00","W","MSM",-0.095
"20275","2022-12-26 16:00:00","W","MSM",-0.768
"20276","2022-12-26 17:00:00","W","MSM",-1.703
"20277","2022-12-26 18:00:00","W","MSM",-2.62
"20278","2022-12-26 19:00:00","W","MSM",-2.955
"20279","2022-12-26 20:00:00","W","MSM",-3.075
"20280","2022-12-26 21:00:00","W","MSM",-2.747
"20281","2022-12-26 22:00:00","W","MSM",-2.36
"20282","2022-12-26 23:00:00","W","MSM",-2.882
"20283","2022-12-27 00:00:00","W","MSM",-3.882
"20284","2022-12-27 01:00:00","W","MSM",-3.28
"20285","2022-12-27 02:00:00","W","MSM",-2.777
"20286","2022-12-27 03:00:00","W","MSM",-2.632
"20287","2022-12-27 04:00:00","W","MSM",-2.383
"20288","2022-12-27 05:00:00","W","MSM",-2.168
"20289","2022-12-27 06:00:00","W","MSM",-1.943
"20290","2022-12-27 07:00:00","W","MSM",-1.82
"20291","2022-12-27 08:00:00","W","MSM",-2.403
"20292","2022-12-27 09:00:00","W","MSM",-2.172
"20293","2022-12-27 10:00:00","W","MSM",1.755
"20294","2022-12-27 11:00:00","W","MSM",2.942
"20295","2022-12-27 12:00:00","W","MSM",4.08
"20296","2022-12-27 13:00:00","W","MSM",5.168
"20297","2022-12-27 14:00:00","W","MSM",5.592
"20298","2022-12-27 15:00:00","W","MSM",5.23
"20299","2022-12-27 16:00:00","W","MSM",4.893
"20300","2022-12-27 17:00:00","W","MSM",4.003
"20301","2022-12-27 18:00:00","W","MSM",0.252
"20302","2022-12-27 19:00:00","W","MSM",-2.032
"20303","2022-12-27 20:00:00","W","MSM",-2.468
"20304","2022-12-27 21:00:00","W","MSM",-2.973
"20305","2022-12-27 22:00:00","W","MSM",-3.872
"20306","2022-12-27 23:00:00","W","MSM",-4.04
"20307","2022-12-28 00:00:00","W","MSM",-4.11
"20308","2022-12-28 01:00:00","W","MSM",-4.258
"20309","2022-12-28 02:00:00","W","MSM",-3.825
"20310","2022-12-28 03:00:00","W","MSM",-3.493
"20311","2022-12-28 04:00:00","W","MSM",-4.168
"20312","2022-12-28 05:00:00","W","MSM",-4.65
"20313","2022-12-28 06:00:00","W","MSM",-4.88
"20314","2022-12-28 07:00:00","W","MSM",-4.002
"20315","2022-12-28 08:00:00","W","MSM",-2.823
"20316","2022-12-28 09:00:00","W","MSM",-0.45
"20317","2022-12-28 10:00:00","W","MSM",3.945
"20318","2022-12-28 11:00:00","W","MSM",6.133
"20319","2022-12-28 12:00:00","W","MSM",7.803
"20320","2022-12-28 13:00:00","W","MSM",8.52
"20321","2022-12-28 14:00:00","W","MSM",8.6
"20322","2022-12-28 15:00:00","W","MSM",8.91
"20323","2022-12-28 16:00:00","W","MSM",8.1
"20324","2022-12-28 17:00:00","W","MSM",5.702
"20325","2022-12-28 18:00:00","W","MSM",3.14
"20326","2022-12-28 19:00:00","W","MSM",2.91
"20327","2022-12-28 20:00:00","W","MSM",2.393
"20328","2022-12-28 21:00:00","W","MSM",2.307
"20329","2022-12-28 22:00:00","W","MSM",1.86
"20330","2022-12-28 23:00:00","W","MSM",1.772
"20331","2022-12-29 00:00:00","W","MSM",2.088
"20332","2022-12-29 01:00:00","W","MSM",3.148
"20333","2022-12-29 02:00:00","W","MSM",3.105
"20334","2022-12-29 03:00:00","W","MSM",2.012
"20335","2022-12-29 04:00:00","W","MSM",3.247
"20336","2022-12-29 05:00:00","W","MSM",2.385
"20337","2022-12-29 06:00:00","W","MSM",1.577
"20338","2022-12-29 07:00:00","W","MSM",2.068
"20339","2022-12-29 08:00:00","W","MSM",1.665
"20340","2022-12-29 09:00:00","W","MSM",4.205
"20341","2022-12-29 10:00:00","W","MSM",6.433
"20342","2022-12-29 11:00:00","W","MSM",7.45
"20343","2022-12-29 12:00:00","W","MSM",8.23
"20344","2022-12-29 13:00:00","W","MSM",9
"20345","2022-12-29 14:00:00","W","MSM",10.2
"20346","2022-12-29 15:00:00","W","MSM",10.21
"20347","2022-12-29 16:00:00","W","MSM",9.6
"20348","2022-12-29 17:00:00","W","MSM",8.16
"20349","2022-12-29 18:00:00","W","MSM",4.877
"20350","2022-12-29 19:00:00","W","MSM",4.158
"20351","2022-12-29 20:00:00","W","MSM",4.153
"20352","2022-12-29 21:00:00","W","MSM",3.598
"20353","2022-12-29 22:00:00","W","MSM",3.858
"20354","2022-12-29 23:00:00","W","MSM",4.125
"20355","2022-12-30 00:00:00","W","MSM",4.698
"20356","2022-12-30 01:00:00","W","MSM",4.062
"20357","2022-12-30 02:00:00","W","MSM",2.713
"20358","2022-12-30 03:00:00","W","MSM",2.64
"20359","2022-12-30 04:00:00","W","MSM",3.558
"20360","2022-12-30 05:00:00","W","MSM",3.563
"20361","2022-12-30 06:00:00","W","MSM",3.98
"20362","2022-12-30 07:00:00","W","MSM",3.75
"20363","2022-12-30 08:00:00","W","MSM",3.54
"20364","2022-12-30 09:00:00","W","MSM",6.315
"20365","2022-12-30 10:00:00","W","MSM",9.48
"20366","2022-12-30 11:00:00","W","MSM",11.71
"20367","2022-12-30 12:00:00","W","MSM",12.55
"20368","2022-12-30 13:00:00","W","MSM",13.74
"20369","2022-12-30 14:00:00","W","MSM",13.9
"20370","2022-12-30 15:00:00","W","MSM",13.63
"20371","2022-12-30 16:00:00","W","MSM",12.92
"20372","2022-12-30 17:00:00","W","MSM",11.24
"20373","2022-12-30 18:00:00","W","MSM",10.71
"20374","2022-12-30 19:00:00","W","MSM",10.63
"20375","2022-12-30 20:00:00","W","MSM",9.48
"20376","2022-12-30 21:00:00","W","MSM",9.81
"20377","2022-12-30 22:00:00","W","MSM",11.17
"20378","2022-12-30 23:00:00","W","MSM",11.43
"20379","2022-12-31 00:00:00","W","MSM",11.76
"20380","2022-12-31 01:00:00","W","MSM",9.78
"20381","2022-12-31 02:00:00","W","MSM",8.8
"20382","2022-12-31 03:00:00","W","MSM",8.74
"20383","2022-12-31 04:00:00","W","MSM",8.98
"20384","2022-12-31 05:00:00","W","MSM",8.65
"20385","2022-12-31 06:00:00","W","MSM",8.74
"20386","2022-12-31 07:00:00","W","MSM",9.45
"20387","2022-12-31 08:00:00","W","MSM",9.6
"20388","2022-12-31 09:00:00","W","MSM",10.23
"20389","2022-12-31 10:00:00","W","MSM",10.74
"20390","2022-12-31 11:00:00","W","MSM",10.96
"20391","2022-12-31 12:00:00","W","MSM",11.4
"20392","2022-12-31 13:00:00","W","MSM",12.06
"20393","2022-12-31 14:00:00","W","MSM",11.54
"20394","2022-12-31 15:00:00","W","MSM",10.63
"20395","2022-12-31 16:00:00","W","MSM",10.81
"20396","2022-12-31 17:00:00","W","MSM",10.65
"20397","2022-12-31 18:00:00","W","MSM",10.8
"20398","2022-12-31 19:00:00","W","MSM",10.85
"20399","2022-12-31 20:00:00","W","MSM",11.29
"20400","2022-12-31 21:00:00","W","MSM",12.01
"20401","2022-12-31 22:00:00","W","MSM",12.89
"20402","2022-12-31 23:00:00","W","MSM",12.65
"20403","2023-01-01 00:00:00","W","MSM",12.14
"20404","2023-01-01 01:00:00","W","MSM",12.57
"20405","2023-01-01 02:00:00","W","MSM",11.99
"20406","2023-01-01 03:00:00","W","MSM",11.03
"20407","2023-01-01 04:00:00","W","MSM",9.44
"20408","2023-01-01 05:00:00","W","MSM",10.18
"20409","2023-01-01 06:00:00","W","MSM",9.62
"20410","2023-01-01 07:00:00","W","MSM",7.512
"20411","2023-01-01 08:00:00","W","MSM",5.923
"20412","2023-01-01 09:00:00","W","MSM",6.683
"20413","2023-01-01 10:00:00","W","MSM",10.11
"20414","2023-01-01 11:00:00","W","MSM",12.07
"20415","2023-01-01 12:00:00","W","MSM",13.91
"20416","2023-01-01 13:00:00","W","MSM",15.15
"20417","2023-01-01 14:00:00","W","MSM",15.94
"20418","2023-01-01 15:00:00","W","MSM",16.52
"20419","2023-01-01 16:00:00","W","MSM",15.44
"20420","2023-01-01 17:00:00","W","MSM",11.83
"20421","2023-01-01 18:00:00","W","MSM",9.07
"20422","2023-01-01 19:00:00","W","MSM",8.05
"20423","2023-01-01 20:00:00","W","MSM",7.68
"20424","2023-01-01 21:00:00","W","MSM",7.568
"20425","2023-01-01 22:00:00","W","MSM",7.878
"20426","2023-01-01 23:00:00","W","MSM",7.763
"20427","2023-01-02 00:00:00","W","MSM",7.593
"20428","2023-01-02 01:00:00","W","MSM",7.548
"20429","2023-01-02 02:00:00","W","MSM",7.25
"20430","2023-01-02 03:00:00","W","MSM",5.857
"20431","2023-01-02 04:00:00","W","MSM",6.662
"20432","2023-01-02 05:00:00","W","MSM",5.828
"20433","2023-01-02 06:00:00","W","MSM",6.01
"20434","2023-01-02 07:00:00","W","MSM",5.228
"20435","2023-01-02 08:00:00","W","MSM",4.032
"20436","2023-01-02 09:00:00","W","MSM",6.628
"20437","2023-01-02 10:00:00","W","MSM",10.76
"20438","2023-01-02 11:00:00","W","MSM",14.4
"20439","2023-01-02 12:00:00","W","MSM",16.1
"20440","2023-01-02 13:00:00","W","MSM",16.46
"20441","2023-01-02 14:00:00","W","MSM",15.24
"20442","2023-01-02 15:00:00","W","MSM",14.66
"20443","2023-01-02 16:00:00","W","MSM",13.1
"20444","2023-01-02 17:00:00","W","MSM",12.25
"20445","2023-01-02 18:00:00","W","MSM",11.82
"20446","2023-01-02 19:00:00","W","MSM",10.95
"20447","2023-01-02 20:00:00","W","MSM",10.57
"20448","2023-01-02 21:00:00","W","MSM",10.61
"20449","2023-01-02 22:00:00","W","MSM",10.51
"20450","2023-01-02 23:00:00","W","MSM",10.58
"20451","2023-01-03 00:00:00","W","MSM",10.16
"20452","2023-01-03 01:00:00","W","MSM",9.35
"20453","2023-01-03 02:00:00","W","MSM",8.51
"20454","2023-01-03 03:00:00","W","MSM",9.41
"20455","2023-01-03 04:00:00","W","MSM",9.21
"20456","2023-01-03 05:00:00","W","MSM",9.63
"20457","2023-01-03 06:00:00","W","MSM",9.44
"20458","2023-01-03 07:00:00","W","MSM",9.3
"20459","2023-01-03 08:00:00","W","MSM",9.24
"20460","2023-01-03 09:00:00","W","MSM",10.18
"20461","2023-01-03 10:00:00","W","MSM",11.55
"20462","2023-01-03 11:00:00","W","MSM",12.73
"20463","2023-01-03 12:00:00","W","MSM",15.12
"20464","2023-01-03 13:00:00","W","MSM",14.46
"20465","2023-01-03 14:00:00","W","MSM",13.52
"20466","2023-01-03 15:00:00","W","MSM",13.34
"20467","2023-01-03 16:00:00","W","MSM",12.72
"20468","2023-01-03 17:00:00","W","MSM",12.86
"20469","2023-01-03 18:00:00","W","MSM",13.73
"20470","2023-01-03 19:00:00","W","MSM",12.94
"20471","2023-01-03 20:00:00","W","MSM",12.6
"20472","2023-01-03 21:00:00","W","MSM",12.24
"20473","2023-01-03 22:00:00","W","MSM",15.29
"20474","2023-01-03 23:00:00","W","MSM",17.07
"20475","2023-01-04 00:00:00","W","MSM",16.85
"20476","2023-01-04 01:00:00","W","MSM",16.89
"20477","2023-01-04 02:00:00","W","MSM",17.34
"20478","2023-01-04 03:00:00","W","MSM",17.06
"20479","2023-01-04 04:00:00","W","MSM",16.28
"20480","2023-01-04 05:00:00","W","MSM",16.31
"20481","2023-01-04 06:00:00","W","MSM",16.17
"20482","2023-01-04 07:00:00","W","MSM",14.5
"20483","2023-01-04 08:00:00","W","MSM",13.12
"20484","2023-01-04 09:00:00","W","MSM",14.1
"20485","2023-01-04 10:00:00","W","MSM",14.75
"20486","2023-01-04 11:00:00","W","MSM",14.41
"20487","2023-01-04 12:00:00","W","MSM",16.11
"20488","2023-01-04 13:00:00","W","MSM",17.13
"20489","2023-01-04 14:00:00","W","MSM",14.73
"20490","2023-01-04 15:00:00","W","MSM",14.31
"20491","2023-01-04 16:00:00","W","MSM",15.67
"20492","2023-01-04 17:00:00","W","MSM",14.95
"20493","2023-01-04 18:00:00","W","MSM",12.48
"20494","2023-01-04 19:00:00","W","MSM",12.62
"20495","2023-01-04 20:00:00","W","MSM",13.05
"20496","2023-01-04 21:00:00","W","MSM",16.36
"20497","2023-01-04 22:00:00","W","MSM",15.96
"20498","2023-01-04 23:00:00","W","MSM",14.93
"20499","2023-01-05 00:00:00","W","MSM",14
"20500","2023-01-05 01:00:00","W","MSM",13.56
"20501","2023-01-05 02:00:00","W","MSM",13.41
"20502","2023-01-05 03:00:00","W","MSM",13.16
"20503","2023-01-05 04:00:00","W","MSM",12.95
"20504","2023-01-05 05:00:00","W","MSM",12.59
"20505","2023-01-05 06:00:00","W","MSM",11.65
"20506","2023-01-05 07:00:00","W","MSM",10.95
"20507","2023-01-05 08:00:00","W","MSM",10.33
"20508","2023-01-05 09:00:00","W","MSM",10.84
"20509","2023-01-05 10:00:00","W","MSM",14.57
"20510","2023-01-05 11:00:00","W","MSM",15.94
"20511","2023-01-05 12:00:00","W","MSM",16.61
"20512","2023-01-05 13:00:00","W","MSM",17.7
"20513","2023-01-05 14:00:00","W","MSM",18.19
"20514","2023-01-05 15:00:00","W","MSM",18.32
"20515","2023-01-05 16:00:00","W","MSM",17.39
"20516","2023-01-05 17:00:00","W","MSM",15.59
"20517","2023-01-05 18:00:00","W","MSM",12.01
"20518","2023-01-05 19:00:00","W","MSM",12.09
"20519","2023-01-05 20:00:00","W","MSM",10.85
"20520","2023-01-05 21:00:00","W","MSM",9.77
"20521","2023-01-05 22:00:00","W","MSM",9.96
"20522","2023-01-05 23:00:00","W","MSM",9.27
"20523","2023-01-06 00:00:00","W","MSM",9.43
"20524","2023-01-06 01:00:00","W","MSM",8.96
"20525","2023-01-06 02:00:00","W","MSM",8.61
"20526","2023-01-06 03:00:00","W","MSM",9.02
"20527","2023-01-06 04:00:00","W","MSM",8.94
"20528","2023-01-06 05:00:00","W","MSM",8.75
"20529","2023-01-06 06:00:00","W","MSM",8.27
"20530","2023-01-06 07:00:00","W","MSM",7.263
"20531","2023-01-06 08:00:00","W","MSM",6.812
"20532","2023-01-06 09:00:00","W","MSM",7.857
"20533","2023-01-06 10:00:00","W","MSM",9.51
"20534","2023-01-06 11:00:00","W","MSM",9.53
"20535","2023-01-06 12:00:00","W","MSM",9.17
"20536","2023-01-06 13:00:00","W","MSM",9.27
"20537","2023-01-06 14:00:00","W","MSM",9.35
"20538","2023-01-06 15:00:00","W","MSM",9.75
"20539","2023-01-06 16:00:00","W","MSM",9.26
"20540","2023-01-06 17:00:00","W","MSM",8.45
"20541","2023-01-06 18:00:00","W","MSM",8.41
"20542","2023-01-06 19:00:00","W","MSM",7.91
"20543","2023-01-06 20:00:00","W","MSM",7.515
"20544","2023-01-06 21:00:00","W","MSM",6.543
"20545","2023-01-06 22:00:00","W","MSM",5.428
"20546","2023-01-06 23:00:00","W","MSM",4.797
"20547","2023-01-07 00:00:00","W","MSM",5.722
"20548","2023-01-07 01:00:00","W","MSM",5.632
"20549","2023-01-07 02:00:00","W","MSM",5.568
"20550","2023-01-07 03:00:00","W","MSM",5.742
"20551","2023-01-07 04:00:00","W","MSM",5.337
"20552","2023-01-07 05:00:00","W","MSM",5.323
"20553","2023-01-07 06:00:00","W","MSM",5.253
"20554","2023-01-07 07:00:00","W","MSM",3.755
"20555","2023-01-07 08:00:00","W","MSM",2.977
"20556","2023-01-07 09:00:00","W","MSM",5.117
"20557","2023-01-07 10:00:00","W","MSM",7.072
"20558","2023-01-07 11:00:00","W","MSM",8.07
"20559","2023-01-07 12:00:00","W","MSM",8.96
"20560","2023-01-07 13:00:00","W","MSM",9.56
"20561","2023-01-07 14:00:00","W","MSM",9.65
"20562","2023-01-07 15:00:00","W","MSM",9.5
"20563","2023-01-07 16:00:00","W","MSM",8.91
"20564","2023-01-07 17:00:00","W","MSM",8.15
"20565","2023-01-07 18:00:00","W","MSM",6.333
"20566","2023-01-07 19:00:00","W","MSM",5.385
