"","QAQC_flag","FE_2_Conc_Final","FE_3_Conc_Final","FE_tot_Conc_Final","ID_full","Run_notes"
"19","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",40.9417762948753,0,40.9417762948753,"Plate7_8_202509_SWH_SWAMP_B_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"20","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",34.857801870337,0,34.857801870337,"Plate7_8_202509_SWH_SWAMP_B_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"21","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",34.857801870337,0.0435667185183137,34.9013685888553,"Plate7_8_202509_SWH_SWAMP_B_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"22","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",434.71527561736,0,434.71527561736,"Plate7_1_202509_SWH_SWAMP_B_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"23","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",330.390104815342,0,330.390104815342,"Plate7_1_202509_SWH_SWAMP_B_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"24","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",240.037055102881,85.553937490708,325.590992593589,"Plate7_1_202509_SWH_SWAMP_B_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"25","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",230.722307709843,66.132755234545,296.855062944388,"Plate7_1_202509_SWH_TR_A_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"26","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",295.459802091453,0,295.459802091453,"Plate7_1_202509_SWH_TR_A_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"27","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",166.450550697886,205.342699991591,371.793250689477,"Plate7_1_202509_SWH_TR_A_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"28","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",269.090817215061,67.9412635288532,337.032080743914,"Plate7_8_202509_SWH_UP_B_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"29","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",269.090817215061,99.4132407584653,368.504057973526,"Plate7_8_202509_SWH_UP_B_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"30","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",275.174791639599,25.494177472564,300.668969112163,"Plate7_8_202509_SWH_UP_B_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"31","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",349.485336971069,0,349.485336971069,"Plate7_1_202509_SWH_SWAMP_B_10 dup","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"32","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",345.293700644202,0,345.293700644202,"Plate7_1_202509_SWH_SWAMP_B_10 dup","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"33","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",316.417983725786,1.81774113094725,318.235724856734,"Plate7_1_202509_SWH_SWAMP_B_10 dup","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"34","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",119.411076363048,123.100068141617,242.511144504665,"Plate7_1_202509_SWH_TR_A_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"35","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",198.120691834213,8.97710951065406,207.097801344867,"Plate7_1_202509_SWH_TR_A_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"36","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",125.931399538174,98.6006899492547,224.532089487429,"Plate7_1_202509_SWH_TR_A_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"37","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",22.6898530212604,0,22.6898530212604,"Plate7_8_202509_SWH_UP_C_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"38","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",22.6898530212604,0.98913856348619,23.6789915847466,"Plate7_8_202509_SWH_UP_C_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"39","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",22.6898530212604,0.98913856348619,23.6789915847466,"Plate7_8_202509_SWH_UP_C_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"40","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",105.438955273492,125.112438890843,230.551394164335,"Plate7_1_202509_SWH_SWAMP_A_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"41","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",105.438955273492,236.575691579052,342.014646852544,"Plate7_1_202509_SWH_SWAMP_A_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"42","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",98.9186320983658,66.9978768554734,165.916508953839,"Plate7_1_202509_SWH_SWAMP_A_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"43","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",1.31523802152298,0,1.31523802152298,"Plate7_1_202509_SWH_TR_A_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"44","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",1.31523802152298,0.241838801056754,1.55707682257974,"Plate7_1_202509_SWH_TR_A_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"45","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",2.45598322612391,0,2.45598322612391,"Plate7_1_202509_SWH_TR_A_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"46","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",56.151712356221,6.06737696679167,62.2190893230127,"Plate7_8_202509_SWH_UP_C_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"47","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",65.2776739930284,0,65.2776739930284,"Plate7_8_202509_SWH_UP_C_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"48","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",53.1097251439519,13.9823309050007,67.0920560489525,"Plate7_8_202509_SWH_UP_C_20","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"49","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",82.6178241605506,60.7127045311698,143.33052869172,"Plate7_1_202509_SWH_SWAMP_A_20 spk","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"50","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",92.8640462928916,35.9826716954129,128.846717988304,"Plate7_1_202509_SWH_SWAMP_A_20 spk","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"51","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",86.8094604874173,42.3404394955168,129.149899982934,"Plate7_1_202509_SWH_SWAMP_A_20 spk","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"52","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",255.406388301392,126.810998214961,382.217386516353,"Plate7_1_202509_SWH_TR_B_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"53","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",222.33903505611,68.126977114821,290.466012170931,"Plate7_1_202509_SWH_TR_B_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"54","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",397.922023414863,0,397.922023414863,"Plate7_1_202509_SWH_TR_B_10","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
"55","FE_2_diff Std curve r2 low; Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range",62.2356867807593,0,62.2356867807593,"Plate7_8_202509_SWH_UP_C_45","The Fe2 diff std curve R squared is 0.9747518, which is  below the 0.985 cutoff, 
but Melanie suggested this is okay because this is the difference curve whihc is more sensitive. 
Removed 45 uM Fe_2 B standard because it was off. 
The check stds for FE3 60 uM were all bad, and other check standards were bad on some plates.
<60% of Spikes are within range. We tend to have issues with the spikes. "
