"","Project","Region","Year","Month","Site","Zone","Gas_Sample","Sample_ID","Tree_Code","Replicate","Status","Tree_Info","CH4_ppm","CH4_Flag","CO2_ppm","CO2_Flag"
"28","COMPASS: Synoptic","CB",2022,"May","MSM","TR","TGAS","MSM_TGAS_TR_SF_6","SF","6","Living","Sapflow Monitoring",21.9502313824172,"Within Std Curve Range",12408.7920449669,"Within Std Curve Range"
"29","COMPASS: Synoptic","CB",2022,"May","MSM","TR","TGAS","MSM_TGAS_TR_SF_7","SF","7","Living","Sapflow Monitoring",13.664971954511,"Within Std Curve Range",19363.1511632232,"Within Std Curve Range"
"30","COMPASS: Synoptic","CB",2022,"May","MSM","TR","TGAS","MSM_TGAS_TR_SF_8","SF","8","Living","Sapflow Monitoring",3.88699636521334,"Within Std Curve Range",3675.13543828194,"Within Std Curve Range"
"31","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_1","SF","1","Living","Sapflow Monitoring",11.4258977124239,"Within Std Curve Range",48639.9583481979,"Within Std Curve Range"
"32","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_2","SF","2","Living","Sapflow Monitoring",28.9105340340426,"Within Std Curve Range",18667.9421181685,"Within Std Curve Range"
"33","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_3","SF","3","Living","Sapflow Monitoring",11.6313173676613,"Within Std Curve Range",50947.1562168434,"Within Std Curve Range"
"34","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_4","SF","4","Living","Sapflow Monitoring",9.22790740138432,"Within Std Curve Range",56949.6046792228,"Within Std Curve Range"
"35","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_5","SF","5","Living","Sapflow Monitoring",25.9593383204661,"Within Std Curve Range",39517.6008613085,"Within Std Curve Range"
"36","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_6","SF","6","Living","Sapflow Monitoring",35.6551460476688,"Within Std Curve Range",33314.4682848791,"Within Std Curve Range"
"37","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_7","SF","7","Living","Sapflow Monitoring",8.40622878043493,"Within Std Curve Range",31111.4803657459,"Within Std Curve Range"
"38","COMPASS: Synoptic","CB",2022,"May","MSM","UP","TGAS","MSM_TGAS_UP_SF_8","SF","8","Living","Sapflow Monitoring",19.9679317093769,"Within Std Curve Range",45690.3779199678,"Within Std Curve Range"
"39","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_1","SF","1","Living","Sapflow Monitoring",33.417746094985,"Within Std Curve Range",22631.3294147718,"Within Std Curve Range"
"40","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_2","SF","2","Living","Sapflow Monitoring",64.4237605649247,"Within Std Curve Range",72077.1099201368,"Within Std Curve Range"
"41","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_3","SF","3","Living","Sapflow Monitoring",20.8946714324702,"Within Std Curve Range",135634.64953204,"Within Std Curve Range"
"42","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_4","SF","4","Living","Sapflow Monitoring",21.7452398408055,"Within Std Curve Range",77098.1420676304,"Within Std Curve Range"
"43","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_5","SF","5","Living","Sapflow Monitoring",97.9137879643972,"Within Std Curve Range",109599.304666016,"Within Std Curve Range"
"44","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_6","SF","6","Living","Sapflow Monitoring",196.329556152372,"Within Std Curve Range",140213.742946382,"Within Std Curve Range"
"45","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_7","SF","7","Living","Sapflow Monitoring",20.1736013285181,"Within Std Curve Range",68138.0434431335,"Within Std Curve Range"
"46","COMPASS: Synoptic","CB",2022,"June","MSM","UP","TGAS","MSM_TGAS_UP_SF_8","SF","8","Living","Sapflow Monitoring",63.8527907683259,"Within Std Curve Range",116264.476503666,"Within Std Curve Range"
"47","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_1","SF","1","Living","Sapflow Monitoring",1051.43743515154,"Within Std Curve Range",30937.324281694,"Within Std Curve Range"
"48","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_2","SF","2","Living","Sapflow Monitoring",46.2469076587692,"Within Std Curve Range",96460.9475516004,"Within Std Curve Range"
"49","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_3","SF","3","Living","Sapflow Monitoring",58.2166713843739,"Within Std Curve Range",82132.466176678,"Within Std Curve Range"
"50","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_4","SF","4","Living","Sapflow Monitoring",111.931979413882,"Within Std Curve Range",64586.3933388889,"Within Std Curve Range"
"51","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_5","SF","5","Living","Sapflow Monitoring",96.1743902850679,"Within Std Curve Range",60107.4833376308,"Within Std Curve Range"
"52","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_6","SF","6","Living","Sapflow Monitoring",34.2006222078473,"Within Std Curve Range",55083.3877094742,"Within Std Curve Range"
"53","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_7","SF","7","Living","Sapflow Monitoring",105.860274824277,"Within Std Curve Range",83932.628177455,"Within Std Curve Range"
"54","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_SF_8","SF","8","Living","Sapflow Monitoring",0.807718536662099,"Within Std Curve Range",8005.14607807421,"Within Std Curve Range"
"55","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_DS_1","DS","1","Dead Standing","Dead Standing",1.21092916621898,"Within Std Curve Range",1943.73311123754,"Within Std Curve Range"
"56","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_DS_2","DS","2","Dead Standing","Dead Standing",108.132381437547,"Within Std Curve Range",32701.7119173744,"Within Std Curve Range"
"57","COMPASS: Synoptic","CB",2022,"June","MSM","TR","TGAS","MSM_TGAS_TR_DS_3","DS","3","Dead Standing","Dead Standing",109.933585125786,"Within Std Curve Range",54364.2419533623,"Within Std Curve Range"
"58","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_1","SF","1","Living","Sapflow Monitoring",16.927314289093,"Within Std Curve Range",35993.8016599982,"Within Std Curve Range"
"59","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_2","SF","2","Living","Sapflow Monitoring",22.1484504703624,"Within Std Curve Range",97978.8389250158,"Within Std Curve Range"
"60","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_3","SF","3","Living","Sapflow Monitoring",202.512241665863,"Within Std Curve Range",165351.893066526,"Within Std Curve Range"
"61","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_4","SF","4","Living","Sapflow Monitoring",64.547372582745,"Within Std Curve Range",170396.546928552,"Within Std Curve Range"
"62","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_5","SF","5","Living","Sapflow Monitoring",118.221476606313,"Within Std Curve Range",210385.603148732,"Within Std Curve Range"
"63","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_6","SF","6","Living","Sapflow Monitoring",70.6955988976671,"Within Std Curve Range",165601.895874839,"Within Std Curve Range"
"64","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_7","SF","7","Living","Sapflow Monitoring",5533.40177690766,"Within Std Curve Range",204263.57883721,"Within Std Curve Range"
"65","COMPASS: Synoptic","CB",2022,"June","GWI","UP","TGAS","GWI_TGAS_UP_SF_8","SF","8","Living","Sapflow Monitoring",48.083429066386,"Within Std Curve Range",58178.4652638466,"Within Std Curve Range"
"66","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_1","SF","1","Living","Sapflow Monitoring",3.97748385076984,"Within Std Curve Range",14177.6038894358,"Within Std Curve Range"
"67","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_2","SF","2","Living","Sapflow Monitoring",32.7349368536916,"Within Std Curve Range",54849.8542744771,"Within Std Curve Range"
"68","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_3","SF","3","Living","Sapflow Monitoring",58.5168719990804,"Within Std Curve Range",115403.739709477,"Within Std Curve Range"
"69","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_4","SF","4","Living","Sapflow Monitoring",6.37614562514106,"Within Std Curve Range",14538.9553585378,"Within Std Curve Range"
"70","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_5","SF","5","Living","Sapflow Monitoring",94.390845456517,"Within Std Curve Range",51100.7615756071,"Within Std Curve Range"
"71","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_6","SF","6","Living","Sapflow Monitoring",98.4877009042775,"Within Std Curve Range",73638.4849963501,"Within Std Curve Range"
"72","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_7","SF","7","Living","Sapflow Monitoring",234.629184494344,"Within Std Curve Range",90990.1660611656,"Within Std Curve Range"
"73","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_SF_8","SF","8","Living","Sapflow Monitoring",36.9583474625538,"Within Std Curve Range",67277.0534687246,"Within Std Curve Range"
"74","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_DS_1","DS","1","Dead Standing","Dead Standing",2.42644734145249,"Within Std Curve Range",164915.423026128,"Within Std Curve Range"
"75","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_DS_2","DS","2","Dead Standing","Dead Standing",7.20316888722488,"Within Std Curve Range",40045.5839709788,"Within Std Curve Range"
"76","COMPASS: Synoptic","CB",2022,"June","GWI","TR","TGAS","GWI_TGAS_TR_DS_3","DS","3","Dead Standing","Dead Standing",0.769457674003417,"Within Std Curve Range",2632.86435225958,"Within Std Curve Range"
"77","COMPASS: Synoptic","CB",2022,"July","GCW","TR","Tgas","GCW_Tgas_TR_SF_1","SF","1","Living","Sapflow Monitoring",3956.46664133983,"Within Std Curve Range",57874.1239452306,"Within Std Curve Range"
"78","COMPASS: Synoptic","CB",2022,"July","GCW","TR","Tgas","GCW_Tgas_TR_SF_2","SF","2","Living","Sapflow Monitoring",8320.69919995924,"Within Std Curve Range",80820.1686988551,"Within Std Curve Range"
"79","COMPASS: Synoptic","CB",2022,"July","GCW","TR","Tgas","GCW_Tgas_TR_SF_3","SF","3","Living","Sapflow Monitoring",993.845875229018,"Within Std Curve Range",99534.8624173106,"Within Std Curve Range"
"80","COMPASS: Synoptic","CB",2022,"July","GCW","TR","Tgas","GCW_Tgas_TR_SF_4","SF","4","Living","Sapflow Monitoring",6125.35784937994,"Within Std Curve Range",116994.01666173,"Within Std Curve Range"
"81","COMPASS: Synoptic","CB",2022,"July","GCW","TR","Tgas","GCW_Tgas_TR_SF_5","SF","5","Living","Sapflow Monitoring",89660.0587514337,"Within Std Curve Range",81196.2917593643,"Within Std Curve Range"
"82","COMPASS: Synoptic","CB",2022,"July","GCW","TR","Tgas","GCW_Tgas_TR_SF_6","SF","6","Living","Sapflow Monitoring",140466.512453264,"Within Std Curve Range",78243.0110693826,"Within Std Curve Range"
"83","COMPASS: Synoptic","CB",2022,"July","GCW","UP","Tgas","GCW_Tgas_UP_SF_1","SF","1","Living","Sapflow Monitoring",22.2499583329794,"Within Std Curve Range",133594.905013962,"Within Std Curve Range"
"84","COMPASS: Synoptic","CB",2022,"July","GCW","UP","Tgas","GCW_Tgas_UP_SF_4","SF","4","Living","Sapflow Monitoring",364.542335868719,"Within Std Curve Range",74708.9147997534,"Within Std Curve Range"
"85","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_DS_1","DS","1","Dead Standing","Dead Standing",1.22327051127732,"Within Std Curve Range",102955.005683508,"Within Std Curve Range"
"86","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_DS_2","DS","2","Dead Standing","Dead Standing",147.903729255332,"Within Std Curve Range",137952.814688342,"Within Std Curve Range"
"87","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_DS_3","DS","3","Dead Standing","Dead Standing",-0.0668523430610629,"Within Std Curve Range",3497.96457867017,"Within Std Curve Range"
"88","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_1","SF","1","Living","Sapflow Monitoring",58.5005826475802,"Within Std Curve Range",83180.7885256122,"Within Std Curve Range"
"89","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_2","SF","2","Living","Sapflow Monitoring",41.4005368328519,"Within Std Curve Range",58440.3526248509,"Within Std Curve Range"
"90","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_3","SF","3","Living","Sapflow Monitoring",48.8157842479253,"Within Std Curve Range",110956.022088068,"Within Std Curve Range"
"91","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_4","SF","4","Living","Sapflow Monitoring",13.612592509247,"Within Std Curve Range",40534.6202298949,"Within Std Curve Range"
"92","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_5","SF","5","Living","Sapflow Monitoring",92.2331526922076,"Within Std Curve Range",86774.8123325422,"Within Std Curve Range"
"93","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_6","SF","6","Living","Sapflow Monitoring",85.6345885518989,"Within Std Curve Range",81154.0406135329,"Within Std Curve Range"
"94","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_7","SF","7","Living","Sapflow Monitoring",1.75293104092542,"Within Std Curve Range",5140.07197217355,"Within Std Curve Range"
"95","COMPASS: Synoptic","CB",2022,"July","GWI","TR","Tgas","GWI_Tgas_TR_SF_8","SF","8","Living","Sapflow Monitoring",100.349682484524,"Within Std Curve Range",27688.6268679431,"Within Std Curve Range"
"96","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_1","SF","1","Living","Sapflow Monitoring",9.24215339030716,"Within Std Curve Range",13898.1561805116,"Within Std Curve Range"
"97","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_2","SF","2","Living","Sapflow Monitoring",38.121967744304,"Within Std Curve Range",132250.328804789,"Within Std Curve Range"
"98","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_3","SF","3","Living","Sapflow Monitoring",136.632908264105,"Within Std Curve Range",130952.214762539,"Within Std Curve Range"
"99","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_4","SF","4","Living","Sapflow Monitoring",36.2755533839665,"Within Std Curve Range",84361.9608583058,"Within Std Curve Range"
"100","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_5","SF","5","Living","Sapflow Monitoring",235.704678387309,"Within Std Curve Range",171393.245606206,"Within Std Curve Range"
"101","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_6","SF","6","Living","Sapflow Monitoring",2.34177151802023,"Within Std Curve Range",22403.7953994305,"Within Std Curve Range"
"102","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_7","SF","7","Living","Sapflow Monitoring",9302.05752988467,"Within Std Curve Range",162807.99137223,"Within Std Curve Range"
"103","COMPASS: Synoptic","CB",2022,"July","GWI","UP","Tgas","GWI_Tgas_UP_SF_8","SF","8","Living","Sapflow Monitoring",556.163786009507,"Within Std Curve Range",60588.6222090025,"Within Std Curve Range"
"104","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_DS_1","DS","1","Dead Standing","Dead Standing",4599.6197943359,"Within Std Curve Range",121837.007977071,"Within Std Curve Range"
"105","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_DS_2","DS","2","Dead Standing","Dead Standing",10.3014744496034,"Within Std Curve Range",12106.4621224116,"Within Std Curve Range"
"106","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_DS_3","DS","3","Dead Standing","Dead Standing",26.4487231104395,"Within Std Curve Range",44311.4227075394,"Within Std Curve Range"
"107","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_1","SF","1","Living","Sapflow Monitoring",7310.5538714436,"Within Std Curve Range",108506.352804056,"Within Std Curve Range"
"108","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_2","SF","2","Living","Sapflow Monitoring",125.320661309666,"Within Std Curve Range",99812.6552354123,"Within Std Curve Range"
"109","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_3","SF","3","Living","Sapflow Monitoring",67.312476822396,"Within Std Curve Range",101426.443194029,"Within Std Curve Range"
"110","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_4","SF","4","Living","Sapflow Monitoring",77.941195383826,"Within Std Curve Range",80584.2169439221,"Within Std Curve Range"
"111","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_5","SF","5","Living","Sapflow Monitoring",43.2558281853065,"Within Std Curve Range",30653.1984377369,"Within Std Curve Range"
"112","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_6","SF","6","Living","Sapflow Monitoring",29.0112148348822,"Within Std Curve Range",69741.3337986234,"Within Std Curve Range"
"113","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_7","SF","7","Living","Sapflow Monitoring",45.8567868755896,"Within Std Curve Range",63914.8835963233,"Within Std Curve Range"
"114","COMPASS: Synoptic","CB",2022,"July","MSM","TR","Tgas","MSM_Tgas_TR_SF_8","SF","8","Living","Sapflow Monitoring",2.08433874662702,"Within Std Curve Range",16810.5543439853,"Within Std Curve Range"
"115","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_1","SF","1","Living","Sapflow Monitoring",44.0458804837201,"Within Std Curve Range",50564.5345844932,"Within Std Curve Range"
"116","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_2","SF","2","Living","Sapflow Monitoring",120.083235960632,"Within Std Curve Range",86048.0104477198,"Within Std Curve Range"
"117","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_3","SF","3","Living","Sapflow Monitoring",15.6690956830204,"Within Std Curve Range",115750.619457791,"Within Std Curve Range"
"118","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_4","SF","4","Living","Sapflow Monitoring",10.6121691736986,"Within Std Curve Range",29936.2816386766,"Within Std Curve Range"
"119","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_5","SF","5","Living","Sapflow Monitoring",33.7692826095981,"Within Std Curve Range",42898.3516061548,"Within Std Curve Range"
"120","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_6","SF","6","Living","Sapflow Monitoring",202.296018953608,"Within Std Curve Range",97363.5584467146,"Within Std Curve Range"
"121","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_7","SF","7","Living","Sapflow Monitoring",11.2779435824742,"Within Std Curve Range",58670.1140777013,"Within Std Curve Range"
"122","COMPASS: Synoptic","CB",2022,"July","MSM","UP","Tgas","MSM_Tgas_UP_SF_8","SF","8","Living","Sapflow Monitoring",72.9404898245786,"Within Std Curve Range",134613.869349278,"Within Std Curve Range"
"123","COMPASS: Synoptic","CB",2022,"August","GCW","TR","TGAS","GCW_TGAS_TR_SF_1","SF","1","Living","Sapflow Monitoring",405.363776982683,"Within Std Curve Range",42242.4605589523,"Within Std Curve Range"
"124","COMPASS: Synoptic","CB",2022,"August","GCW","TR","TGAS","GCW_TGAS_TR_SF_2","SF","2","Living","Sapflow Monitoring",204.993038718562,"Within Std Curve Range",31405.6974919065,"Within Std Curve Range"
"125","COMPASS: Synoptic","CB",2022,"August","GCW","TR","TGAS","GCW_TGAS_TR_SF_3","SF","3","Living","Sapflow Monitoring",485.038951243568,"Within Std Curve Range",88213.5846490538,"Within Std Curve Range"
