Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
21	10_GCW_202407_WC_LysA_45cm	Unknown	5.433	5769.1193	92.06	121.4257	632.67
22	10_GCW_202407_WC_LysA_45cm_dup	Unknown	5.437	5698.7359	92.04	119.9443	624.23
23	11_GCW_202407_WC_LysB_10cm	Unknown	5.453	4052.2577	85.96	85.29	446.18
24	11_GCW_202407_WC_LysB_10cm_spk	Spiked	5.453	4094.1553	83.65	86.1719	451.34
25	Standard 1	Check Standard	5.493	4.8082	94.25	10.1201	59.01
26	Lab Blank	Unknown	5.49	0.0125	43.19	0.0263	0.08
27	12_GCW_202407_WC_LysB_20cm	Unknown	5.483	4273.3436	88.66	89.9433	487.47
28	13_GCW_202407_WC_LysB_45cm	Unknown	5.473	5625.8532	91.22	118.4103	640.26
29	14_GCW_202407_WC_LysC_10cm	Unknown	5.467	5475.7046	86.21	115.2501	624.57
30	15_GCW_202407_WC_LysC_20cm	Unknown	5.477	4104.2228	85.98	86.3838	469.58
31	16_GCW_202407_WC_LysC_45cm	Unknown	5.447	4990.3861	88.32	105.0353	548.36
32	17_GCW_202407_SW_A	Unknown	5.47	4617.2159	84.26	97.181	506.6
33	18_GCW_202407_SW_B	Unknown	5.47	4677.4513	84.44	98.4488	512.92
34	19_GCW_202407_SW_C	Unknown	5.47	4732.8311	84.33	99.6144	519.65
35	20_MSM_202407_UP_A_20cm	Unknown	5.507	1961.6488	81.78	82.5757	447.82
36	20_MSM_202407_UP_A_20cm_dup	Unknown	5.487	1929.506	81.75	81.2227	441.73
37	21_MSM_202407_UP_LysA_45cm	Unknown	5.51	1849.3099	82.41	77.8468	422.06
38	21_MSM_202407_UP_LysA_45cm_spk	Spiked	5.513	1823.4969	80.02	76.7602	416.3
39	Standard 2	Check Standard	5.493	10.1831	93.71	21.433	121.23
40	Lab Blank	Unknown	5.497	0.0116	19.18	0.0244	0.07
41	22_MSM_202407_UP_LysB_10cm	Unknown	5.477	717.5956	93.16	30.2072	163.64
42	23_MSM_202407_UP_LysB_45cm	Unknown	5.453	1690.2742	80.21	71.1522	378.57
43	24_MSM_202407_UP_LysC_10cm	Unknown	5.48	855.5652	69.39	36.0151	202.17
44	25_MSM_202407_UP_LysC_20cm	Unknown	5.477	957.0896	71.8	40.2888	225.55
45	26_MSM_202407_UP_LysC_45cm	Unknown	5.473	1583.0881	78.28	66.6402	363.09
46	27_MSM_202407_TR_LysA_10cm	Unknown	5.443	4561.8631	84.61	192.0319	1043.91
47	28_MSM_202407_TR_LysA_20cm	Unknown	5.403	4643.1097	86.09	195.452	1023.43
48	29_MSM_202407_TR_LysA_45cm	Unknown	5.42	4644.7803	86.46	195.5223	1061.27
49	30_MSM_202407_TR_LysB_10cm	Unknown	5.39	4829.7362	85.42	203.3081	1064.35
50	30_MSM_202407_TR_LysB_10cm_dup	Unknown	5.383	4714.0016	85.37	198.4362	1039.18
51	31_MSM_202407_TR_LysB_20cm	Unknown	5.38	5265.4128	89.17	221.6479	1162.45
52	31_MSM_202407_TR_LysB_20cm_spk	Spiked	5.37	5143.3846	88.11	216.5111	1137.69
53	Standard 3	Check Standard	5.37	19.8396	93.08	41.7575	223.33
54	Lab Blank	Unknown	5.39	0.0187	18.59	0.0394	0.11
55	32_MSM_202407_TR_LysB_45cm	Unknown	5.37	5356.0431	90.41	225.463	1186.14
56	33_MSM_202407_TR_LysC_10cm	Unknown	5.373	5805.1978	85.35	244.3702	1288.02
57	34_MSM_202407_TR_LysC_20cm	Unknown	5.367	5403.4023	88.83	227.4566	1199.51
58	35_MSM_202407_TR_LysC_45cm	Unknown	5.403	5312.6756	87.93	223.6374	1215.71
59	36_MSM_202407_WC_LysA_10cm	Unknown	5.437	6165.3249	86.39	129.7649	697.22
60	37_MSM_202407_WC_LysA_20cm	Unknown	5.443	6884.8685	88.03	144.9095	776.32
61	38_MSM_202407_WC_LysA_45cm	Unknown	5.437	8905.0643	95.13	187.4296	1006.02
62	39_MSM_202407_WC_LysB_10cm	Unknown	5.41	6932.8212	87.57	145.9188	753.81
63	40_MSM_202407_WC_LysB_20cm	Unknown	5.407	6875.5996	88.11	144.7144	747.86
64	40_MSM_202407_WC_LysB_20cm_dup	Unknown	5.41	6830.936	88.08	143.7744	743.88
65	41_MSM_202407_WC_LysC_10cm	Unknown	5.41	6651.8996	87.88	140.0061	724.81
66	41_MSM_202407_WC_LysC_10cm_spk	Spiked	5.413	6524.0763	86.33	137.3157	710.9
67	Standard 4	Check Standard	5.39	99.7921	92.97	210.0378	1085.33
68	Lab Blank	Unknown	5.44	0.0282	31.73	0.0593	0.16
69	42_MSM_202407_WC_LysC_20cm	Unknown	5.423	6443.916	89.76	135.6285	727.83
70	43_MSM_202407_WC_LysC_45cm	Unknown	5.433	7611.8271	94.15	160.2102	857.17
71	44_MSM_202407_SW_A	Unknown	5.467	6185.7528	85.93	130.1948	694.66
72	45_MSM_202407_SW_B	Unknown	5.443	6105.5504	85.73	128.5068	658.22
73	46_MSM_202407_SW_C	Unknown	5.44	6095.9742	85.75	128.3052	658.41
74	47_SWH_202407_UP_LysA_10cm	Unknown	5.497	10.7798	2.75	0.4538	2.75
75	48_SWH_202407_UP_LysA_20cm	Unknown	5.467	9.8308	2.46	0.4138	2.45
76	49_SWH_202407_UP_LysA_45cm	Unknown	5.43	11.4221	3.28	0.4808	2.84
77	50_SWH_202407_UP_LysB_10cm	Unknown	5.47	6.0424	1.56	0.2544	1.58
78	50_SWH_202407_UP_LysB_10cm_dup	Unknown	5.47	5.7417	1.52	0.2417	1.5
79	51_SWH_202407_UP_LysB_20cm	Unknown	5.467	5.5491	1.39	0.2336	1.46
80	51_SWH_202407_UP_LysB_20cm_spk	Spiked	5.467	6.0875	1.37	0.2563	1.59
81	Standard 5	Check Standard	5.433	197.6953	92.94	416.0998	2192.25
82	Lab Blank	Unknown	5.44	0.0284	28.96	0.0598	0.19
83	52_SWH_202407_UP_LysB_45cm	Unknown	5.44	10.4452	2.61	0.4397	2.61
84	53_SWH_202407_UP_LysC_10cm	Unknown	5.46	8.773	2.13	0.3693	2.19
85	54_SWH_202407_UP_LysC_20cm	Unknown	5.49	6.539	1.65	0.2753	1.7
86	55_SWH_202407_SWAMP_LysA_10cm	Unknown	5.48	7.5511	2	0.3179	1.95
87	56_SWH_202407_SWAMP_LysA_20cm	Unknown	5.48	10.5065	4.21	0.4423	2.64
88	57_SWH_202407_SWAMP_LysA_45cm	Unknown	5.467	10.6346	2.85	0.4477	2.7
89	58_SWH_202407_SWAMP_LysB_10cm	Unknown	5.443	11.0982	2.9	0.4672	2.75
90	59_SWH_202407_SWAMP_LysB_20cm	Unknown	5.443	8.6704	2.24	0.365	2.17
91	60_SWH_202407_SWAMP_LysB_45cm	Unknown	5.467	16.3114	4.14	0.6866	4.17
92	60_SWH_202407_SWAMP_LysB_45cm_dup	Unknown	5.46	16.8806	4.71	0.7106	4.32
93	61_SWH_202407_SWAMP_LysC_10cm	Unknown	5.477	6.5912	1.97	0.2775	1.7
94	61_SWH_202407_SWAMP_LysC_10cm_spk	Spiked	5.473	7.4987	1.93	0.3157	1.93
95	Standard 1	Check Standard	5.45	4.7831	92.98	10.0672	57.93
96	Lab Blank	Unknown	5.443	0.0094	11.83	0.0198	0.07
97	62_SWH_202407_SWAMP_LysC_20cm	Unknown	5.463	6.0518	1.63	0.2548	1.58
98	63_SWH_202407_SWAMP_LysC_45cm	Unknown	5.44	9.7789	2.58	0.4116	2.43
99	64_SWH_202407_TR_LysA_10cm	Unknown	5.42	349.764	54.44	14.7233	81.35
100	65_SWH_202407_TR_LysA_20cm	Unknown	5.423	306.8884	51.13	12.9185	71.75
101	66_SWH_202407_TR_LysA_45cm	Unknown	5.427	371.838	55.69	15.6525	86.62
102	67_SWH_202407_TR_LysB_10cm	Unknown	5.457	285.7662	48.26	12.0293	69.26
103	68_SWH_202407_TR_LysB_20cm	Unknown	5.457	317.1364	51.38	13.3499	76.78
104	69_SWH_202407_TR_LysB_45cm	Unknown	5.463	303.3374	50.46	12.769	73.48
105	70_SWH_202407_TR_LysC_10cm	Unknown	5.46	388.5132	54.87	16.3545	93.59
106	70_SWH_202407_TR_LysC_10cm_dup	Unknown	5.433	388.146	54.78	16.339	90.14
107	71_SWH_202407_TR_LysC_20cm	Unknown	5.44	277.3567	48.6	11.6753	64.9
108	71_SWH_202407_TR_LysC_20cm_spk	Spiked	5.447	284.5576	44.6	11.9785	66.51
109	Standard 2	Check Standard	5.437	10.1168	93.38	21.2934	115.07
110	Lab Blank	Unknown	5.437	0.0054	8.02	0.0113	0.03
111	72_SWH_202407_TR_LysC_45cm	Unknown	5.463	279.2489	48.65	11.755	65.06
112	73_SWH_202407_WC_LysA_10cm	Unknown	5.46	578.1417	64.65	24.3369	132.46
113	74_SWH_202407_WC_LysA_20cm	Unknown	5.463	369.5683	56.6	15.557	85.6
114	75_SWH_202407_WC_LysA_45cm	Unknown	5.467	472.7357	59.91	19.8998	109.16
115	76_SWH_202407_WC_LysB_10cm	Unknown	5.47	598.0306	66.43	25.1741	136.09
116	77_SWH_202407_WC_LysB_20cm	Unknown	5.503	595.1218	66.9	25.0517	140.36
117	78_SWH_202407_WC_LysB_45cm	Unknown	5.473	591.751	72.62	24.9098	133.68
118	79_SWH_202407_WC_LysC_10cm	Unknown	5.493	654.3972	69.73	27.5469	147.83
119	80_SWH_202407_WC_LysC_20cm	Unknown	5.507	353.2466	54.16	14.8699	81.47
120	80_SWH_202407_WC_LysC_20cm_dup	Unknown	5.5	354.952	54.31	14.9417	82.16
121	81_SWH_202407_WC_LysC_45cm	Unknown	5.523	524.7463	63.17	22.0892	124.63
122	81_SWH_202407_WC_LysC_45cm_spk	Spiked	5.503	533.0313	59	22.438	122.05
123	Standard 3	Check Standard	5.493	20.3084	93.53	42.7441	224.66
124	Lab Blank	Unknown	5.497	0.0063	8.64	0.0133	0.04
125	82_SWH_202407_SW_A	Unknown	5.503	534.547	59.35	22.5018	122.05
126	83_SWH_202407_SW_B	Unknown	5.537	545.1049	60.2	22.9462	128.86
127	84_SWH_202407_SW_C	Unknown	5.53	533.3014	60.48	22.4494	126.1
128	85_GWI_202407_UP_LysA_10cm	Unknown	5.517	3805.8878	82.56	80.1046	430.91
129	86_GWI_202407_UP_LysA_45cm	Unknown	5.51	4675.0485	84.16	98.3982	527.52
130	87_GWI_202407_UP_LysB_10cm	Unknown	5.48	1266.4304	69.15	26.6552	140.76
131	88_GWI_202407_UP_LysB_20cm	Unknown	5.46	2968.6465	79.86	62.4827	326.88
132	89_GWI_202407_UP_LysB_45cm	Unknown	5.457	4047.1715	83.73	85.183	442.71
133	90_GWI_202407_UP_LysC_20cm	Unknown	5.45	4751.5048	84.44	100.0075	520.9
134	90_GWI_202407_UP_LysC_20cm_dup	Unknown	5.48	4739.3943	84.47	99.7526	538.16
135	91_GWI_202407_TR_LysA_10cm	Unknown	5.467	11332.8404	86.71	238.5283	1287.17
136	91_GWI_202407_TR_LysA_10cm_spk	Spiked	5.46	11150.4088	85.81	234.6886	1267.1
137	Standard 4	Check Standard	5.46	100.5436	92.99	211.6195	1129.45
138	Lab Blank	Unknown	5.52	0.0193	28.39	0.0406	0.12
139	92_GWI_202407_TR_LysA_20cm	Unknown	5.483	12575.0075	90.31	264.6729	1369.1
140	93_GWI_202407_TR_LysB_10cm	Unknown	5.487	4502.5761	83.09	94.7681	489.73
141	94_GWI_202407_TR_LysB_20cm	Unknown	5.513	10106.0386	88.33	212.7072	1136.59
142	95_GWI_202407_TR_LysB_45cm	Unknown	5.513	9420.8406	88.39	198.2855	1055.5
143	96_GWI_202407_TR_LysC_10cm	Unknown	5.51	2889.3903	80.07	60.8145	328.14
144	97_GWI_202407_TR_LysC_20cm	Unknown	5.5	9217.184	85.63	193.999	1036.23
145	98_GWI_202407_WC_LysA_10cm	Unknown	5.523	7281.1249	79.78	76.6249	411.29
146	99_GWI_202407_WC_LysA_20cm	Unknown	5.487	12747.8584	86.91	134.1555	687
147	100_GWI_202407_WC_LysA_45cm	Unknown	5.473	12036.9034	88.65	126.6736	651.08
148	100_GWI_202407_WC_LysA_45cm_dup	Unknown	5.46	11916.1694	88.63	125.403	646.91
149	101_GWI_202407_WC_LysB_10cm	Unknown	5.48	6833.4167	80.32	71.9133	373.87
150	101_GWI_202407_WC_LysB_10cm_spk	Spiked	5.48	6590.0528	77.64	69.3522	361.25
151	Standard 5	Check Standard	5.45	199.2502	92.92	419.3725	2126.59
152	Lab Blank	Unknown	5.473	0.0376	31.06	0.079	0.22
153	102_GWI_202407_WC_LysB_20cm	Unknown	5.453	11369.7691	83.87	119.6528	618.06
154	103_GWI_202407_WC_LysB_45cm	Unknown	5.447	12929.9517	88.56	136.0718	702.65
155	104_GWI_202407_WC_LysC_10cm	Unknown	5.483	11314.3661	81.12	119.0697	638.57
156	105_GWI_202407_WC_LysC_20cm	Unknown	5.483	13575.5846	86.92	142.8663	762.92
157	106_GWI_202407_WC_LysC_45cm	Unknown	5.48	12165.6572	88.77	128.0285	684.76
158	107_GWI_202407_SW_A	Unknown	5.483	11126.8035	86.76	117.0959	624.32
159	108_GWI_202407_SW_B	Unknown	5.48	10978.9004	86.87	115.5394	616.38
160	108_GWI_202407_SW_B_dup	Unknown	5.447	10983.6305	86.87	115.5892	594.52
161	109_GWI_202407_SW_C	Unknown	5.443	10936.6126	86.79	115.0944	592.4
162	109_GWI_202407_SW_C_spk	Spiked	5.447	10572.3008	84.95	111.2604	573.58
163	Lab Blank	Unknown	5.447	0.0128	19.38	0.0269	0.08
164	Standard 1	Check Standard	5.453	4.851	93.47	10.2103	56.1
165	Standard 2	Check Standard	5.453	10.1554	93.35	21.3746	114.81
166	Standard 3	Check Standard	5.447	20.0859	93.27	42.2759	222.94
167	Standard 4	Check Standard	5.44	100.3408	92.96	211.1925	1086.5
168	Standard 5	Check Standard	5.477	198.8783	92.96	418.5898	2194.32
169	Lab Blank	Unknown	5.483	0.025	23.99	0.0526	0.18
Maximum			5.537	13575.5846	100	420.2363	2194.32
Average			5.462	3015.7199	63.74	79.1563	418.22
Minimum			5.367	0.0052	1.37	0.011	0.03
Standard Deviation			0.035	3853.6275	33.7	90.6896	474.46
Relative Standard Deviation			0.63%	127.78%	52.88%	114.57%	113.45%
