"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"11","COMPASS: Synoptic","CB","202607","TR","A",20,"MSM_202607_TR_LYSA_20CM",2026,7,23,"1246","EDT",916.0412,28.572713661884,"Within_Range","",7374.0975,208.014033850494,"Within_Range","",13.3250201825,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"12","COMPASS: Synoptic","CB","202607","TR","A",45,"MSM_202607_TR_LYSA_45CM",2026,7,23,"1247","EDT",686.307,21.4069557080474,"Within_Range","",5800.9887,163.638609308886,"Within_Range","",10.4824125809,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"13","COMPASS: Synoptic","CB","202607","TR","B",10,"MSM_202607_TR_LYSB_10CM",2026,7,23,"1251","EDT",969.5381,30.2413630692452,"Within_Range","",7231.3537,203.987410437236,"Within_Range","",13.0670821359,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"14","COMPASS: Synoptic","CB","202607","TR","B",20,"MSM_202607_TR_LYSB_20CM",2026,7,23,"1252","EDT",453.9912,14.1606737367436,"Within_Range","",5244.4809,147.940222849083,"Within_Range","",9.4768029863,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"15","COMPASS: Synoptic","CB","202607","TR","B",45,"MSM_202607_TR_LYSB_45CM",2026,7,23,"1254","EDT",508.8626,15.8721958827199,"Within_Range","",5668.7972,159.90965303244,"Within_Range","",10.2435425404,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"16","COMPASS: Synoptic","CB","202607","TR","C",10,"MSM_202607_TR_LYSC_10CM",2026,7,23,"1256","EDT",919.6125,28.684107922645,"Within_Range","",6938.9794,195.739898448519,"Within_Range","",12.5387617758,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"17","COMPASS: Synoptic","CB","202607","TR","C",20,"MSM_202607_TR_LYSC_20CM",2026,7,23,"1258","EDT",1046.477,32.641203992514,"adl","",8300.9315,234.158857545839,"Within_Range","",14.9998092205,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"18","COMPASS: Synoptic","CB","202607","TR","C",45,"MSM_202607_TR_LYSC_45CM",2026,7,23,"1301","EDT",687.0684,21.4307049282595,"Within_Range","",6310.3586,178.007294781382,"Within_Range","",11.4028439902,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"19","COMPASS: Synoptic","CB","202607","WC","A",10,"MSM_202607_WC_LYSA_10CM",2026,7,23,"1158","EDT",1263.6332,39.4146350592639,"Within_Range","",10116.1849,285.364877291961,"Within_Range","",18.2799721143,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"20","COMPASS: Synoptic","CB","202607","WC","A",20,"MSM_202607_WC_LYSA_20CM",2026,7,23,"1201","EDT",1101.5361,34.3585807860262,"Within_Range","",9349.8324,263.747035260931,"Within_Range","",16.8951731468,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"21","COMPASS: Synoptic","CB","202607","WC","A",45,"MSM_202607_WC_LYSA_45CM",2026,7,23,"1204","EDT",66.4721,2.07336556456644,"Within_Range","",8429.957,237.79850493653,"Within_Range","",15.232958299,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"22","COMPASS: Synoptic","CB","202607","WC","B",10,"MSM_202607_WC_LYSB_10CM",2026,7,23,"1205","EDT",1124.7221,35.0817872738615,"Within_Range","",9878.1692,278.650753173484,"Within_Range","",17.8498777444,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"23","COMPASS: Synoptic","CB","202607","WC","B",20,"MSM_202607_WC_LYSB_20CM",2026,7,23,"1208","EDT",1037.0173,32.3461416094822,"Within_Range","",9190.7176,259.258606488011,"Within_Range","",16.6076527032,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"24","COMPASS: Synoptic","CB","202607","WC","C",10,"MSM_202607_WC_LYSC_10CM",2026,7,23,"1212","EDT",1054.4437,32.8896974422957,"Within_Range","",9700.882,273.649703808181,"Within_Range","",17.529519774,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"25","COMPASS: Synoptic","CB","202607","WC","C",20,"MSM_202607_WC_LYSC_20CM",2026,7,23,"1214","EDT",926.9219,28.9120991890206,"Within_Range","",8950.5061,252.482541607898,"Within_Range","",16.1735905227,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"26","COMPASS: Synoptic","CB","202607","SW","A",0,"MSM_202607_SW_A",2026,7,23,"1445","EDT",1124.3519,35.0702401746725,"Within_Range","",8472.1137,238.987692524683,"Within_Range","",15.3091354559,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"27","COMPASS: Synoptic","CB","202607","SW","B",0,"MSM_202607_SW_B",2026,7,23,"1445","EDT",1125.7087,35.112560823456,"Within_Range","",8474.0968,239.043633286319,"Within_Range","",15.3127189176,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"28","COMPASS: Synoptic","CB","202607","SW","C",0,"MSM_202607_SW_C",2026,7,23,"1445","EDT",1128.4288,35.1974048658765,"Within_Range","",8495.6296,239.651046544429,"Within_Range","",15.3516286872,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"29","COMPASS: Synoptic","CB","202607","UP","A",10,"GWI_202607_UP_LYSA_10CM",2026,7,15,"1239","EDT",798.7417,24.9139644416719,"Within_Range","",6157.3415,173.690874471086,"Within_Range","",11.1263420905,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"30","COMPASS: Synoptic","CB","202607","UP","A",20,"GWI_202607_UP_LYSA_20CM",2026,7,15,"1241","EDT",604.949,18.8692763568309,"Within_Range","",4936.4,139.249647390691,"Within_Range","",8.9201008,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"31","COMPASS: Synoptic","CB","202607","UP","A",45,"GWI_202607_UP_LYSA_45CM",2026,7,15,"1244","EDT",738.766,23.043231441048,"Within_Range","",5853.0263,165.106524682652,"Within_Range","",10.5764445241,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"32","COMPASS: Synoptic","CB","202607","UP","B",10,"GWI_202607_UP_LYSB_10CM",2026,7,15,"1248","EDT",493.1271,15.3813817841547,"Within_Range","",3692.8611,104.170976022567,"Within_Range","",6.6730260077,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"33","COMPASS: Synoptic","CB","202607","UP","B",20,"GWI_202607_UP_LYSB_20CM",2026,7,15,"1249","EDT",525.7811,16.3999095446039,"Within_Range","",3830.2942,108.047791255289,"Within_Range","",6.9213676194,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"34","COMPASS: Synoptic","CB","202607","UP","B",45,"GWI_202607_UP_LYSB_45CM",2026,7,15,"1250","EDT",561.6461,17.5185932626326,"Within_Range","",4673.1538,131.823802538787,"Within_Range","",8.4444149166,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"35","COMPASS: Synoptic","CB","202607","UP","C",20,"GWI_202607_UP_LYSC_20CM",2026,7,15,"1256","EDT",549.2146,17.1308359326263,"Within_Range","",4273.8441,120.559777150917,"Within_Range","",7.7228622887,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"36","COMPASS: Synoptic","CB","202607","UP","C",45,"GWI_202607_UP_LYSC_45CM",2026,7,15,"1257","EDT",549.8453,17.1505084217093,"Within_Range","",4238.1169,119.551957686883,"Within_Range","",7.6583032383,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"37","COMPASS: Synoptic","CB","202607","TR","A",10,"GWI_202607_TR_LYSA_10CM",2026,7,15,"1208","EDT",1752.2314,54.6547535870243,"Within_Range","",11281.7413,318.24376022567,"Within_Range","",20.3861325291,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"38","COMPASS: Synoptic","CB","202607","TR","A",20,"GWI_202607_TR_LYSA_20CM",2026,7,15,"1210","EDT",1032.0509,32.1912320648783,"Within_Range","",10801.716,304.702849083216,"Within_Range","",19.518726812,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"39","COMPASS: Synoptic","CB","202607","TR","B",10,"GWI_202607_TR_LYSB_10CM",2026,7,15,"1211","EDT",1775.3953,55.3772707423581,"Within_Range","",11520.4554,324.977585331453,"Within_Range","",20.8174889078,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"40","COMPASS: Synoptic","CB","202607","TR","B",20,"GWI_202607_TR_LYSB_20CM",2026,7,15,"1212","EDT",1438.0622,44.8553399875234,"Within_Range","",9615.7376,271.247887165021,"Within_Range","",17.3756638432,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"41","COMPASS: Synoptic","CB","202607","TR","B",45,"GWI_202607_TR_LYSB_45CM",2026,7,15,"1213","EDT",1177.3104,36.722096069869,"Within_Range","",8885.7509,250.655878702398,"Within_Range","",16.0565778763,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"42","COMPASS: Synoptic","CB","202607","TR","C",10,"GWI_202607_TR_LYSC_10CM",2026,7,15,"1221","EDT",1694.0146,52.8388833437305,"Within_Range","",11225.616,316.660535966149,"Within_Range","",20.284714112,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"43","COMPASS: Synoptic","CB","202607","TR","C",20,"GWI_202607_TR_LYSC_20CM",2026,7,15,"1223","EDT",1527.6414,47.64945102932,"Within_Range","",10184.5033,287.292053596615,"Within_Range","",18.4034234631,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"44","COMPASS: Synoptic","CB","202607","TR","C",45,"GWI_202607_TR_LYSC_45CM",2026,7,15,"1219","EDT",1071.4856,33.4212601372427,"Within_Range","",8903.0397,251.143574047955,"Within_Range","",16.0878187379,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"45","COMPASS: Synoptic","CB","202607","WC","A",10,"GWI_202607_WC_LYSA_10CM",2026,7,15,"1129","EDT",2658.3805,82.918917654398,"Within_Range","",14761.0493,416.390671368124,"Within_Range","",26.6732420851,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"46","COMPASS: Synoptic","CB","202607","WC","A",20,"GWI_202607_WC_LYSA_20CM",2026,7,15,"1131","EDT",1741.417,54.3174360573924,"Within_Range","",13166.7187,371.416606488011,"Within_Range","",23.7922866909,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"47","COMPASS: Synoptic","CB","202607","WC","A",45,"GWI_202607_WC_LYSA_45CM",2026,7,15,"1132","EDT",1538.1794,47.9781472239551,"Within_Range","",12734.3083,359.21885190409,"Within_Range","",23.0109210981,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"48","COMPASS: Synoptic","CB","202607","WC","B",10,"GWI_202607_WC_LYSB_10CM",2026,7,15,"1123","EDT",2255.5748,70.3547972551466,"Within_Range","",15112.3225,426.299647390691,"Within_Range","",27.3079927575,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"49","COMPASS: Synoptic","CB","202607","WC","B",20,"GWI_202607_WC_LYSB_20CM",2026,7,15,"1125","EDT",2203.7139,68.7371771678104,"Within_Range","",14484.7564,408.596795486601,"Within_Range","",26.1739808148,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"50","COMPASS: Synoptic","CB","202607","WC","B",45,"GWI_202607_WC_LYSB_45CM",2026,7,15,"1127","EDT",1485.1832,46.3251154086089,"Within_Range","",12998.7504,366.678431593794,"Within_Range","",23.4887679728,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"51","COMPASS: Synoptic","CB","202607","WC","C",10,"GWI_202607_WC_LYSC_10CM",2026,7,15,"1117","EDT",2731.5635,85.2016063630692,"Within_Range","",16294.4896,459.647097320169,"Within_Range","",29.4441687072,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"52","COMPASS: Synoptic","CB","202607","WC","C",20,"GWI_202607_WC_LYSC_20CM",2026,7,15,"1119","EDT",2103.5853,65.6140143480973,"Within_Range","",15110.9822,426.261839210155,"Within_Range","",27.3055708354,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"53","COMPASS: Synoptic","CB","202607","SW","A",0,"GWI_202607_SW_A",2026,7,15,"1030","EDT",1732.7517,54.0471522145976,"Within_Range","",12783.758,360.613765867419,"Within_Range","",23.100276706,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"54","COMPASS: Synoptic","CB","202607","SW","B",0,"GWI_202607_SW_B",2026,7,15,"1030","EDT",1742.6302,54.3552776044916,"Within_Range","",12850.5233,362.497131170663,"Within_Range","",23.2209216031,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
"55","COMPASS: Synoptic","CB","202607","SW","C",0,"GWI_202607_SW_C",2026,7,15,"1030","EDT",1750.5044,54.6008858390518,"Within_Range","",12937.1781,364.941554301833,"Within_Range","",23.3775068267,"2026-07-30","17_202607_MSM_TR_LysC_20cm was adl for SO4: 20.929540 vs 20 ppm top std",NA
