Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height	Type
29	12_202607_MSM_TR_LysA_45cm	Unknown	4.267	686.307	7.84	12.3778	82.24	BMB
30	13_202607_MSM_TR_LysB_10cm	Unknown	4.247	969.5381	8.88	17.486	109.51	BMB
31	14_202607_MSM_TR_LysB_20cm	Unknown	4.293	453.9912	5.81	8.1879	57.45	BMB
32	15_202607_MSM_TR_LysB_45cm	Unknown	4.287	508.8626	6.05	9.1775	63.46	BMB
33	16_202607_MSM_TR_LysC_10cm	Unknown	4.25	919.6125	8.78	16.5856	104.81	BMB
34	17_202607_MSM_TR_LysC_20cm	Unknown	4.243	1046.477	8.43	18.8736	116.08	BMB
35	18_202607_MSM_TR_LysC_45cm	Unknown	4.277	687.0684	7.28	12.3916	81.76	BMB
36	19_202607_MSM_WC_LysA_10cm	Unknown	4.273	1263.6332	8.34	11.3951	76.09	BMB
37	20_202607_MSM_WC_LysA_20cm	Unknown	4.277	1101.5361	7.87	9.9333	67.49	BMB
38	20_202607_MSM_WC_LysA_20cm_dup	Unknown	4.287	1101.5459	7.87	9.9334	67.39	BMB
39	21_202607_MSM_WC_LysA_45cm	Unknown	4.343	66.4721	0.57	0.5994	4.52	BMB
40	21_202607_MSM_WC_LysA_45cm_spk	Spiked	4.323	246.387	2.04	2.2218	16.57	BMB
41	Standard 2	Check Standard	4.337	0.9769	6.73	0.8809	6.57	BMB
42	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
43	22_202607_MSM_WC_LysB_10cm	Unknown	4.287	1124.7221	7.65	10.1424	68.54	BMB
44	23_202607_MSM_WC_LysB_20cm	Unknown	4.283	1037.0173	7.56	9.3515	63.89	BMB
45	24_202607_MSM_WC_LysC_10cm	Unknown	4.28	1054.4437	7.32	9.5087	64.65	BMB
46	25_202607_MSM_WC_LysC_20cm	Unknown	4.287	926.9219	6.98	8.3587	57.66	BMB
47	26_202607_MSM_SW_A	Unknown	4.28	1124.3519	8.75	10.1391	68.43	BMB
48	27_202607_MSM_SW_B	Unknown	4.28	1125.7087	8.75	10.1513	68.43	BMB
49	28_202607_MSM_SW_C	Unknown	4.287	1128.4288	8.75	10.1758	68.64	BMB
50	29_202607_GWI_UP_LysA_10cm	Unknown	4.297	798.7417	8.44	7.2028	50.4	BMB
51	30_202607_GWI_UP_LysA_20cm	Unknown	4.31	604.949	7.87	5.4552	38.93	BM 
52	30_202607_GWI_UP_LysA_20cm_dup	Unknown	4.31	602.997	7.83	5.4376	38.97	BMB
53	31_202607_GWI_UP_LysA_45cm	Unknown	4.303	738.766	8.2	6.662	46.84	BM 
54	31_202607_GWI_UP_LysA_45cm_spk	Spiked	4.297	916.2694	9.96	8.2626	56.95	BM 
55	Standard 3	Check Standard	4.343	1.9066	6.72	1.7193	12.82	BMB
56	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
57	32_202607_GWI_UP_LysB_10cm	Unknown	4.317	493.1271	8.32	4.4469	31.91	BM 
58	33_202607_GWI_UP_LysB_20cm	Unknown	4.313	525.7811	8.56	4.7413	34.16	BM 
59	34_202607_GWI_UP_LysB_45cm	Unknown	4.313	561.6461	7.69	5.0648	36.45	BM 
60	35_202607_GWI_UP_LysC_20cm	Unknown	4.313	549.2146	8.13	4.9527	35.82	BMB
61	36_202607_GWI_UP_LysC_45cm	Unknown	4.313	549.8453	8.19	4.9583	35.72	BM 
62	37_202607_GWI_TR_LysA_10cm	Unknown	4.263	1752.2314	10.2	15.8011	99.78	BMB
63	38_202607_GWI_TR_LysA_20cm	Unknown	4.29	1032.0509	6.51	9.3067	63.58	BMB
64	39_202607_GWI_TR_LysB_10cm	Unknown	4.26	1775.3953	10.13	16.01	100.93	BMB
65	40_202607_GWI_TR_LysB_20cm	Unknown	4.273	1438.0622	9.8	12.968	84.68	BMB
66	40_202607_GWI_TR_LysB_20cm_dup	Unknown	4.273	1426.4067	9.8	12.8629	84.07	BMB
67	41_202607_GWI_TR_LysB_45cm	Unknown	4.283	1177.3104	8.76	10.6166	71.23	BMB
68	41_202607_GWI_TR_LysB_45cm_spk	Spiked	4.277	1335.5975	9.95	12.044	79.19	BM 
69	Standard 4	Check Standard	4.29	9.9776	6.98	8.9975	61.57	BMB
70	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
71	42_202607_GWI_TR_LysC_10cm	Unknown	4.263	1694.0146	9.94	15.2761	96.94	BMB
72	43_202607_GWI_TR_LysC_20cm	Unknown	4.27	1527.6414	9.85	13.7758	89.05	BMB
73	44_202607_GWI_TR_LysC_45cm	Unknown	4.287	1071.4856	8	9.6623	65.6	BMB
74	45_202607_GWI_WC_LysA_10cm	Unknown	4.277	2658.3805	11.63	11.9862	78.95	BMB
75	46_202607_GWI_WC_LysA_20cm	Unknown	4.307	1741.417	8.79	7.8518	54.45	BM 
76	47_202607_GWI_WC_LysA_45cm	Unknown	4.3	1538.1794	8.08	6.9354	48.81	BMB
77	48_202607_GWI_WC_LysB_10cm	Unknown	4.287	2255.5748	9.84	10.17	68.54	BMB
78	49_202607_GWI_WC_LysB_20cm	Unknown	4.287	2203.7139	10	9.9362	67.25	BMB
79	50_202607_GWI_WC_LysB_45cm	Unknown	4.303	1485.1832	7.67	6.6965	47.14	BM 
80	50_202607_GWI_WC_LysB_45cm_dup	Unknown	4.303	1497.8639	7.64	6.7536	47.72	BMB
81	51_202607_GWI_WC_LysC_10cm	Unknown	4.277	2731.5635	10.95	12.3162	80.82	BMB
82	51_202607_GWI_WC_LysC_10cm_spk	Spiked	4.27	3067.5997	12.23	13.8313	89.15	BMB
83	Standard 5	Check Standard	4.25	19.9604	7.06	17.9997	110.17	BMB
84	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
85	52_202607_GWI_WC_LysC_20cm	Unknown	4.29	2103.5853	9.25	9.4848	64.52	BMB
86	53_202607_GWI_SW_A	Unknown	4.3	1732.7517	8.96	7.8127	54.33	BMB
87	54_202607_GWI_SW_B	Unknown	4.3	1742.6302	8.97	7.8573	54.62	BMB
88	55_202607_GWI_SW_C	Unknown	4.297	1750.5044	8.96	7.8928	54.87	BMB
89	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
90	Standard 1	Check Standard	4.347	0.4471	6.13	0.4032	2.95	BMB
91	Standard 2	Check Standard	4.343	0.9643	6.66	0.8695	6.5	BMB
92	Standard 3	Check Standard	4.337	1.9084	6.73	1.721	12.9	BMB
93	Standard 4	Check Standard	4.29	9.9502	6.96	8.9728	61.31	BMB
94	Standard 5	Check Standard	4.253	19.9741	7.06	18.0121	110.2	BMB
95	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
96	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			4.347	3067.5997	14.02	18.8736	116.08	
Average			4.279	836.7497	7.91	8.3723	55.87	
Minimum			3.907	0.0137	0.57	0.0123	0.03	
Standard Deviation			0.076	738.3724	1.96	5.2869	32.75	
Relative Standard Deviation			1.77%	88.24%	24.73%	63.15%	58.62%	
