Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height	Type
29	14_GCW_202605_WC_LYSB_10CM	Unknown	4.293	590.8076	8.03	5.3598	35.73	BM 
30	15_GCW_202605_WC_LYSB_20CM	Unknown	4.3	677.2918	8.14	6.1443	39.91	BM 
31	16_GCW_202605_WC_LYSB_45CM	Unknown	4.29	407.0231	4.8	3.6925	24.87	BM 
32	17_GCW_202605_WC_LYSC_10CM	Unknown	4.27	558.4766	7.86	5.0665	33.77	BM 
33	18_GCW_202605_WC_LYSC_20CM	Unknown	4.28	655.4118	8.44	5.9458	39.18	BM 
34	19_GCW_202605_WC_LYSC_45CM	Unknown	4.283	588.3714	6.35	5.3377	35.43	BM 
35	20_GCW_202605_SW_A	Unknown	4.283	651.2645	8.75	5.9082	39.12	BM 
36	20_GCW_202605_SW_A_dup	Unknown	4.28	654.9633	8.75	5.9418	39.36	BM 
37	21_GCW_202605_SW_B	Unknown	4.283	671.419	8.76	6.0911	40.26	BM 
38	21_GCW_202605_SW_B_spk	Spiked	4.273	817.4382	10.79	7.4157	48.31	BM 
39	Standard 2	Check Standard	4.313	0.944	6.63	0.8564	5.96	BMB
40	Lab Blank	Unknown	4.317	0.032	17.53	0.029	0.05	 M 
41	22_GCW_202605_SW_C	Unknown	4.29	648.1104	8.73	5.8796	39.09	BM 
42	23_MSM_202605_UP_LYSA_10CM	Unknown	4.29	250.1036	5.58	4.5378	30.84	BM 
43	24_MSM_202605_UP_LYSA_20CM	Unknown	4.303	201.4909	4.46	3.6558	25.11	BMB
44	25_MSM_202605_UP_LYSB_10CM	Unknown	4.29	230.8425	7.57	4.1884	28.57	BM 
45	26_MSM_202605_UP_LYSB_45CM	Unknown	4.283	332.0695	6.13	6.025	40.21	BM 
46	27_MSM_202605_UP_LYSC_10CM	Unknown	4.303	191.6245	5.92	3.4768	23.95	BM 
47	28_MSM_202605_UP_LYSC_20CM	Unknown	4.303	171.3918	4.76	3.1097	21.54	BMB
48	29_MSM_202605_UP_LYSC_45CM	Unknown	4.29	230.0658	5.66	4.1743	28.58	BM 
49	30_MSM_202605_TR_LYSA_10CM	Unknown	4.263	624.7793	7.73	11.3359	70.96	BM 
50	30_MSM_202605_TR_LYSA_10CM_dup	Unknown	4.26	619.7695	7.73	11.245	70.57	BM 
51	31_MSM_202605_TR_LYSA_20CM	Unknown	4.253	677.3457	8.61	12.2897	76.01	BM 
52	31_MSM_202605_TR_LYSA_20CM_spk	Spiked	4.257	762.6338	9.57	13.8371	84.12	BM 
53	Standard 3	Check Standard	4.307	1.871	6.7	1.6973	11.85	BMB
54	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
55	32_MSM_202605_TR_LYSA_45CM	Unknown	4.257	668.9756	7.79	12.1378	75.1	BM 
56	33_MSM_202605_TR_LYSB_10CM	Unknown	4.26	645.2386	8.57	11.7071	72.99	BM 
57	34_MSM_202605_TR_LYSB_20CM	Unknown	4.28	434.0557	6.19	7.8754	51.44	BM 
58	35_MSM_202605_TR_LYSB_45CM	Unknown	4.283	441.0545	5.19	8.0024	52.1	BM 
59	36_MSM_202605_TR_LYSC_10CM	Unknown	4.253	704.2399	8.31	12.7776	78.49	BM 
60	37_MSM_202605_TR_LYSC_20CM	Unknown	4.27	494.404	6.61	8.9704	57.71	BM 
61	38_MSM_202605_TR_LYSC_45CM	Unknown	4.257	643.3028	7.33	11.672	72.43	BM 
62	39_MSM_202605_WC_LYSA_10CM	Unknown	4.26	1261.9903	9.98	11.4487	71.02	BM 
63	40_MSM_202605_WC_LYSA_20CM	Unknown	4.267	1056.0621	8.85	9.5805	60.67	BM 
64	40_MSM_202605_WC_LYSA_20CM_dup	Unknown	4.277	1053.157	8.84	9.5542	60.39	BM 
65	41_MSM_202605_WC_LYSA_45CM	Unknown	4.32	106.1971	0.91	0.9634	6.76	BMB
66	41_MSM_202605_WC_LYSA_45CM_spk	Spiked	4.303	271.4934	2.3	2.463	17.05	BMB
67	Standard 4	Check Standard	4.267	9.8815	6.93	8.9644	57.22	BMB
68	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
69	42_MSM_202605_WC_LYSB_10CM	Unknown	4.27	1137.8817	9.34	10.3228	64.87	BM 
70	43_MSM_202605_WC_LYSB_20CM	Unknown	4.267	1055.1774	8.75	9.5725	60.64	BM 
71	44_MSM_202605_WC_LYSC_10CM	Unknown	4.263	1147.2304	9.27	10.4076	65.26	BM 
72	45_MSM_202605_WC_LYSC_20CM	Unknown	4.27	974.9321	8.17	8.8445	56.39	BM 
73	46_MSM_202605_SW_A	Unknown	4.27	1135.9475	9.06	10.3052	64.61	BM 
74	47_MSM_202605_SW_B	Unknown	4.267	1133.0669	9.06	10.2791	64.48	BM 
75	48_MSM_202605_SW_C	Unknown	4.27	1142.2192	8.99	10.3621	64.98	BM 
76	49_SWH_202605_UP_LYSA_10CM	Unknown	4.32	2.9031	0.5	0.0527	0.37	bMb*
77	50_SWH_202605_UP_LYSA_20CM	Unknown	4.317	3.0326	0.54	0.055	0.38	bM *
78	50_SWH_202605_UP_LYSA_20CM_dup	Unknown	4.317	3.1691	0.56	0.0575	0.4	bMb*
79	51_SWH_202605_UP_LYSA_45CM	Unknown	4.323	1.3528	0.25	0.0245	0.18	bMb*
80	51_SWH_202605_UP_LYSA_45CM_spk	Spiked	4.32	80.7672	12.86	1.4654	10.16	bMb*
81	Standard 5	Check Standard	4.233	20.0133	6.99	18.1559	105.12	BMB
82	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
83	52_SWH_202605_UP_LYSB_10CM	Unknown	4.317	11.0788	1.9	0.201	1.4	bMb*
84	53_SWH_202605_UP_LYSB_20CM	Unknown	4.317	6.4172	1.13	0.1164	0.81	bMb*
85	54_SWH_202605_UP_LYSB_45CM	Unknown	4.307	0.3217	0.06	0.0058	0.04	bMb*
86	55_SWH_202605_UP_LYSC_10CM	Unknown	4.327	12.1509	2.43	0.2205	1.56	bMb*^
87	56_SWH_202605_UP_LYSC_20CM	Unknown	4.327	8.3684	1.75	0.1518	1.07	bMb*^
88	57_SWH_202605_UP_LYSC_45CM	Unknown	4.317	5.0879	1.05	0.0923	0.65	bMb*^
89	58_SWH_202605_SWAMP_LYSA_10CM	Unknown	4.31	0.3021	0.06	0.0055	0.04	bMb*
90	59_SWH_202605_SWAMP_LYSA_20CM	Unknown	4.33	0.1261	0.02	0.0023	0.02	bMb*
91	60_SWH_202605_SWAMP_LYSA_45CM	Unknown	4.333	0.11	0.02	0.002	0.02	bMb*
92	60_SWH_202605_SWAMP_LYSA_45CM_dup	Unknown	4.303	0.2028	0.04	0.0037	0.03	bMb*
93	61_SWH_202605_SWAMP_LYSB_10CM	Unknown	4.317	3.1735	0.52	0.0576	0.41	bMb*
94	61_SWH_202605_SWAMP_LYSB_10CM_spk	Spiked	4.31	83.1034	12.1	1.5078	10.6	bMb*
95	Standard 1	Check Standard	4.317	0.5106	7.2	0.4632	3.25	BMB
96	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
97	62_SWH_202605_SWAMP_LYSB_20CM	Unknown	4.307	0.2631	0.05	0.0048	0.04	bMb*
98	63_SWH_202605_SWAMP_LYSB_45CM	Unknown	4.323	0.1002	0.02	0.0018	0.01	bMb*
99	64_SWH_202605_SWAMP_LYSC_10CM	Unknown	4.317	11.943	2.09	0.2167	1.55	bMb*
100	65_SWH_202605_SWAMP_LYSC_20CM	Unknown	4.31	0.465	0.08	0.0084	0.06	bMb*
101	66_SWH_202605_SWAMP_LYSC_45CM	Unknown	4.313	0.248	0.05	0.0045	0.03	bMb*
102	67_SWH_202605_TR_LYSA_10CM	Unknown	4.297	194.3126	10.66	3.5256	24.71	BM 
103	68_SWH_202605_TR_LYSA_20CM	Unknown	4.313	39.5584	2.81	0.7177	5.17	BMB
104	69_SWH_202605_TR_LYSA_45CM	Unknown	4.317	17.1669	1.26	0.3115	2.26	BMB
105	70_SWH_202605_TR_LYSB_10CM	Unknown	4.31	146.2076	7.5	2.6528	18.82	BM 
106	70_SWH_202605_TR_LYSB_10CM_dup	Unknown	4.303	145.673	7.48	2.6431	18.79	BM 
107	71_SWH_202605_TR_LYSB_20CM	Unknown	4.313	53.849	3.24	0.977	7.05	BMB
108	71_SWH_202605_TR_LYSB_20CM_spk	Spiked	4.31	147.5751	8.47	2.6776	19.05	BM 
109	Standard 2	Check Standard	4.32	0.932	6.62	0.8455	6.09	BMB
110	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
111	72_SWH_202605_TR_LYSB_45CM	Unknown	4.317	3.9663	0.28	0.072	0.53	BMB
112	73_SWH_202605_TR_LYSC_10CM	Unknown	4.293	214.2185	9.44	3.8867	27.31	BM 
113	74_SWH_202605_TR_LYSC_20CM	Unknown	4.307	107.6514	7.47	1.9532	14.01	BM 
114	75_SWH_202605_TR_LYSC_45CM	Unknown	4.323	19.8031	1.49	0.3593	2.61	BMB
115	76_SWH_202605_WC_LYSA_10CM	Unknown	4.313	112.4916	5.03	2.041	14.62	BM 
116	77_SWH_202605_WC_LYSA_20CM	Unknown	4.31	57.5547	2.88	1.0443	7.58	BMB
117	78_SWH_202605_WC_LYSA_45CM	Unknown	4.313	28.796	1.69	0.5225	3.81	BMB
118	79_SWH_202605_WC_LYSB_10CM	Unknown	4.313	114.0936	5.17	2.0701	14.93	BM 
119	80_SWH_202605_WC_LYSB_20CM	Unknown	4.317	49.1252	2.65	0.8913	6.49	BMB
120	80_SWH_202605_WC_LYSB_20CM_dup	Unknown	4.32	49.5786	2.65	0.8995	6.57	BMB
121	81_SWH_202605_WC_LYSB_45CM	Unknown	4.32	23.6252	1.39	0.4287	3.13	BMB
122	81_SWH_202605_WC_LYSB_45CM_spk	Spiked	4.307	104.2504	5.85	1.8915	13.65	BM 
123	Standard 3	Check Standard	4.307	1.8834	6.76	1.7086	12.4	BMB
124	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
125	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
126	82_SWH_202605_WC_LYSC_10CM	Unknown	4.303	141.1496	6.14	2.561	18.41	BM 
127	83_SWH_202605_WC_LYSC_20CM	Unknown	4.31	117.8538	5.85	2.1383	15.46	BM 
128	84_SWH_202605_WC_LYSC_45CM	Unknown	4.317	14.1051	0.84	0.2559	1.88	BMB
129	85_SWH_202605_SW_A	Unknown	4.3	132.9866	7.48	2.4129	17.41	BM 
130	86_SWH_202605_SW_B	Unknown	4.31	133.705	7.44	2.4259	17.48	BM 
131	87_SWH_202605_SW_C	Unknown	4.303	130.6184	7.37	2.3699	17.09	BM 
132	88_GWI_202605_UP_LYSA_10CM	Unknown	4.273	829.7515	8.63	7.5274	50.78	BM 
133	89_GWI_202605_UP_LYSA_20CM	Unknown	4.29	603.9704	7.81	5.4792	37.99	BM 
134	90_GWI_202605_UP_LYSA_45CM	Unknown	4.277	802.0903	8.6	7.2765	49.24	BM 
135	90_GWI_202605_UP_LYSA_45CM_dup	Unknown	4.283	826.1143	8.59	7.4944	50.62	BM 
136	91_GWI_202605_UP_LYSB_10CM	Unknown	4.287	489.9777	8.01	4.445	31.24	BM 
137	91_GWI_202605_UP_LYSB_10CM_spk	Spiked	4.28	652.0498	10.44	5.9153	40.81	BM 
138	Standard 4	Check Standard	4.273	9.8879	6.95	8.9702	59.47	BMB
139	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
140	92_GWI_202605_UP_LYSB_20CM	Unknown	4.287	532.0781	8.21	4.827	33.75	BM 
141	93_GWI_202605_UP_LYSB_45CM	Unknown	4.287	534.3579	7.61	4.8477	33.92	BM 
142	94_GWI_202605_UP_LYSC_45CM	Unknown	4.287	570.4081	7.75	5.1747	36.01	BM 
143	95_GWI_202605_TR_LYSA_10CM	Unknown	4.27	1107.2874	9.38	10.0452	65.66	BM 
144	96_GWI_202605_TR_LYSA_20CM	Unknown	4.27	875.951	6.58	7.9466	53.33	BM 
145	97_GWI_202605_TR_LYSB_10CM	Unknown	4.263	1275.2763	11.77	11.5692	74.01	BM 
146	98_GWI_202605_TR_LYSB_20CM	Unknown	4.263	1032.9963	8.93	9.3713	61.67	BM 
147	99_GWI_202605_TR_LYSB_45CM	Unknown	4.26	1202.4846	8.73	10.9088	70.41	BM 
148	100_GWI_202605_TR_LYSC_10CM	Unknown	4.263	1106.4019	12.2	10.0372	65.38	BM 
149	100_GWI_202605_TR_LYSC_10CM_dup	Unknown	4.263	1107.6783	12.2	10.0488	65.57	BM 
150	101_GWI_202605_TR_LYSC_20CM	Unknown	4.263	1036.546	9.44	9.4035	61.89	BM 
151	101_GWI_202605_TR_LYSC_20CM_spk	Spiked	4.267	1190.1518	11	10.797	69.77	BM 
152	Standard 5	Check Standard	4.23	20.0206	7	18.1625	108	BMB
153	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
154	102_GWI_202605_TR_LYSC_45CM	Unknown	4.26	1184.1266	8.34	10.7423	69.43	BM 
155	103_GWI_202605_WC_LYSA_10CM	Unknown	4.257	2718.9938	13.99	12.3332	78.13	BM 
156	104_GWI_202605_WC_LYSA_20CM	Unknown	4.283	1236.0232	7.53	5.6066	38.76	BM 
157	105_GWI_202605_WC_LYSA_45CM	Unknown	4.28	1455.6168	8.12	6.6026	44.95	BM 
158	106_GWI_202605_WC_LYSB_10CM	Unknown	4.26	2252.3178	11.83	10.2164	66.39	BM 
159	107_GWI_202605_WC_LYSB_20CM	Unknown	4.277	1516.4579	8.42	6.8786	46.67	BM 
160	108_GWI_202605_WC_LYSB_45CM	Unknown	4.277	1566.706	7.93	7.1065	46.24	BM 
161	109_GWI_202605_WC_LYSC_10CM	Unknown	4.27	2007.2812	10.3	9.1049	57.23	BM 
162	110_GWI_202605_WC_LYSC_20CM	Unknown	4.28	1449.718	8.19	6.5759	44.56	BM 
163	110_GWI_202605_WC_LYSC_20CM_dup	Unknown	4.287	1451.0237	8.2	6.5818	44.5	BM 
164	111_GWI_202605_WC_LYSC_45CM	Unknown	4.277	1595.079	8.38	7.2352	48.48	BM 
165	111_GWI_202605_WC_LYSC_45CM_spk	Spiked	4.273	1985.8251	10.1	9.0076	58.95	BM 
166	Standard 1	Check Standard	4.317	0.5137	7.24	0.466	3.31	BMB
167	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
168	112_GWI_202605_SW_A	Unknown	4.273	1830.3647	9.06	8.3025	54.64	BM 
169	113_GWI_202605_SW_B	Unknown	4.273	1790.4667	9.03	8.1215	53.69	BM 
170	114_GWI_202605_SW_C	Unknown	4.273	1826.1271	9.11	8.2832	54.63	BM 
171	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
172	Standard 1	Check Standard	4.317	0.5133	7.21	0.4657	3.31	BMB
173	Standard 2	Check Standard	4.313	0.9385	6.61	0.8514	6.12	BMB
174	Standard 3	Check Standard	4.307	1.8964	6.74	1.7204	12.33	BMB
175	Standard 4	Check Standard	4.267	9.8796	6.94	8.9627	58.7	BMB
176	Standard 5	Check Standard	4.23	20.0569	7.01	18.1955	107.15	BMB
177	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
178	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			4.333	2718.9938	18.37	18.213	108	
Average			4.293	464.7727	6.61	4.9221	31.92	
Minimum			4.23	0.0271	0.02	0.0018	0.01	
Standard Deviation			0.024	566.9734	3.64	4.5249	27.96	
Relative Standard Deviation			0.55%	121.99%	55.03%	91.93%	87.61%	
