"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_rundate","Run_notes","Field_notes"
"17","COMPASS: Synoptic","CB","MSM","UP","B",10,"202405_MSM_UP_LysB_10cm",2024,5,21,NA,NA,20.76,1728.4156190159,"","5/29/2024 11:35:40 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"18","COMPASS: Synoptic","CB","MSM","UP","B",20,"202405_MSM_UP_LysB_20cm",2024,5,21,NA,NA,17.6,1465.32345350096,"","5/29/2024 11:46:48 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"19","COMPASS: Synoptic","CB","MSM","UP","A",20,"202405_MSM_UP_LysA_20cm",2024,5,21,NA,NA,30.91,2573.47431521106,"","5/29/2024 11:58:32 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"20","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202405_SWH_SWAMP_LysA_10cm",2024,5,15,NA,NA,9.499,790.8583798185,"","5/28/2024 11:52:51 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"21","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202405_SWH_SWAMP_LysA_20cm",2024,5,15,NA,NA,11.12,925.818000166514,"","5/29/2024 12:03:53 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"22","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"202405_SWH_SWAMP_LysA_45cm",2024,5,15,NA,NA,15.67,1304.63741570227,"","5/29/2024 12:15:16 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"23","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"202405_SWH_SWAMP_LysB_10cm",2024,5,15,NA,NA,26.12,2174.67321621847,"","5/29/2024 12:27:04 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"24","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"202405_SWH_SWAMP_LysB_20cm",2024,5,15,NA,NA,26.06,2169.67779535426,"","5/29/2024 12:44:44 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"25","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"202405_SWH_SWAMP_LysB_45cm",2024,5,15,NA,NA,22.38,1863.29198234951,"","5/29/2024 12:56:24 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"26","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"202405_SWH_SWAMP_LysC_10cm",2024,5,15,NA,NA,8.236,685.704770626925,"","5/29/2024 1:07:16 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"27","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"202405_SWH_SWAMP_LysC_20cm",2024,5,15,NA,NA,5.649,470.318874365165,"blank is ≥ 25% of sample value","5/29/2024 1:17:56 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"28","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"202405_SWH_SWAMP_LysC_45cm",2024,5,15,NA,NA,8.619,717.592207143452,"","5/29/2024 1:28:52 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"29","COMPASS: Synoptic","CB","SWH","TR","A",10,"202405_SWH_TR_LysA_10cm",2024,5,15,NA,NA,33.56,2794.10540338023,"","5/29/2024 1:55:00 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"30","COMPASS: Synoptic","CB","SWH","TR","A",20,"202405_SWH_TR_LysA_20cm",2024,5,15,NA,NA,25.57,2128.88185829656,"","5/29/2024 2:07:12 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"31","COMPASS: Synoptic","CB","SWH","TR","A",45,"202405_SWH_TR_LysA_45cm",2024,5,15,NA,NA,38.89,3237.8652901507,"","5/29/2024 2:20:07 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"32","COMPASS: Synoptic","CB","SWH","TR","B",10,"202405_SWH_TR_LysB_10cm",2024,5,15,NA,NA,10.55,878.36150195654,"","5/29/2024 2:31:13 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"33","COMPASS: Synoptic","CB","SWH","TR","B",20,"202405_SWH_TR_LysB_20cm",2024,5,15,NA,NA,35.52,2957.28915161102,"","5/29/2024 2:44:08 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"34","COMPASS: Synoptic","CB","SWH","TR","B",45,"202405_SWH_TR_LysB_45cm",2024,5,15,NA,NA,39.11,3256.18183331946,"","5/29/2024 2:56:59 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"35","COMPASS: Synoptic","CB","SWH","TR","C",10,"202405_SWH_TR_LysC_10cm",2024,5,15,NA,NA,12.87,1071.51777537257,"","5/29/2024 3:08:09 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"36","COMPASS: Synoptic","CB","SWH","TR","C",20,"202405_SWH_TR_LysC_20cm",2024,5,15,NA,NA,24.13,2008.99175755557,"","5/29/2024 3:20:06 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"37","COMPASS: Synoptic","CB","SWH","TR","C",45,"202405_SWH_TR_LysC_45cm",2024,5,15,NA,NA,28.83,2400.29972525185,"","5/29/2024 3:32:18 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"38","COMPASS: Synoptic","CB","GWI","TR","A",10,"202405_GWI_TR_LysA_10cm",2024,5,16,NA,NA,47.53,3957.20589459662,"","5/29/2024 7:01:07 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"39","COMPASS: Synoptic","CB","GWI","TR","A",20,"202405_GWI_TR_LysA_20cm",2024,5,16,NA,NA,54.25,4516.69303138789,"","5/29/2024 7:14:16 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"40","COMPASS: Synoptic","CB","GWI","TR","B",10,"202405_GWI_TR_LysB_10cm",2024,5,16,NA,NA,29.42,2449.4213637499,"","5/29/2024 7:26:02 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"41","COMPASS: Synoptic","CB","GWI","TR","C",10,"202405_GWI_TR_LysC_10cm",2024,5,16,NA,NA,12.88,1072.35034551661,"","5/29/2024 7:37:03 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"42","COMPASS: Synoptic","CB","GWI","TR","C",20,"202405_GWI_TR_LysC_20cm",2024,5,16,NA,NA,33.66,2802.43110482058,"","5/29/2024 7:55:20 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"43","COMPASS: Synoptic","CB","MSM","TR","A",10,"202405_MSM_TR_LysA_10cm",2024,5,21,NA,NA,41.47,3452.66838731163,"","5/29/2024 12:17:22 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"44","COMPASS: Synoptic","CB","MSM","TR","A",20,"202405_MSM_TR_LysA_20cm",2024,5,21,NA,NA,37.23,3099.65864624095,"","5/29/2024 12:35:21 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"45","COMPASS: Synoptic","CB","MSM","TR","B",10,"202405_MSM_TR_LysB_10cm",2024,5,21,NA,NA,28.36,2361.16892848222,"","5/29/2024 12:47:23 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"46","COMPASS: Synoptic","CB","MSM","TR","B",20,"202405_MSM_TR_LysB_20cm",2024,5,21,NA,NA,36.71,3056.36499875114,"","5/29/2024 12:59:19 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"47","COMPASS: Synoptic","CB","MSM","TR","C",20,"202405_MSM_TR_LysC_20cm",2024,5,21,NA,NA,27.43,2283.739905087,"","5/29/2024 1:10:41 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"48","COMPASS: Synoptic","CB","GCW","TR","B",10,"202405_GCW_TR_LysB_10cm",2024,5,23,NA,NA,45.2,3763.21705103655,"","5/29/2024 4:11:59 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"49","COMPASS: Synoptic","CB","GCW","TR","B",20,"202405_GCW_TR_LysB_20cm",2024,5,23,NA,NA,39.16,3260.34468403963,"","5/29/2024 4:30:25 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"50","COMPASS: Synoptic","CB","SWH","WC","B",20,"202405_SWH_WC_LysB_20cm",2024,5,15,NA,NA,69.89,5818.83273665806,"","5/29/2024 3:59:11 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"51","COMPASS: Synoptic","CB","SWH","WC","C",20,"202405_SWH_WC_LysC_20cm",2024,5,15,NA,NA,66.43,5530.76346682208,"","5/29/2024 4:12:29 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"52","COMPASS: Synoptic","CB","SWH","WC","C",45,"202405_SWH_WC_LysC_45cm",2024,5,15,NA,NA,63.75,5307.6346682208,"","5/29/2024 4:25:46 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"53","COMPASS: Synoptic","CB","GWI","WC","A",10,"202405_GWI_WC_LysA_10cm",2024,5,16,NA,NA,72.2,6011.15643993007,"","5/29/2024 8:21:57 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"54","COMPASS: Synoptic","CB","GWI","WC","A",45,"202405_GWI_WC_LysA_45cm",2024,5,16,NA,NA,37.61,3131.29631171426,"","5/29/2024 8:38:09 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"55","COMPASS: Synoptic","CB","GWI","WC","B",10,"202405_GWI_WC_LysB_10cm",2024,5,16,NA,NA,91.33,7603.86312546832,"","5/29/2024 8:52:38 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"56","COMPASS: Synoptic","CB","GWI","WC","B",20,"202405_GWI_WC_LysB_20cm",2024,5,16,NA,NA,67.41,5612.35534093747,"","5/29/2024 9:05:56 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"57","COMPASS: Synoptic","CB","GWI","WC","B",45,"202405_GWI_WC_LysB_45cm",2024,5,16,NA,NA,39.01,3247.85613187911,"","5/29/2024 9:21:53 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"58","COMPASS: Synoptic","CB","GWI","WC","C",10,"202405_GWI_WC_LysC_10cm",2024,5,16,NA,NA,76.73,6388.31071517775,"","5/29/2024 9:35:18 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"59","COMPASS: Synoptic","CB","GWI","WC","C",20,"202405_GWI_WC_LysC_20cm",2024,5,16,NA,NA,80.58,6708.85022063109,"","5/29/2024 9:48:58 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"60","COMPASS: Synoptic","CB","MSM","WC","A",10,"202405_MSM_WC_LysA_10cm",2024,5,21,NA,NA,35.93,2991.42452751644,"","5/29/2024 1:36:05 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"61","COMPASS: Synoptic","CB","MSM","WC","A",20,"202405_MSM_WC_LysA_20cm",2024,5,21,NA,NA,60.8,5062.02647573058,"","5/29/2024 1:49:08 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"62","COMPASS: Synoptic","CB","MSM","WC","B",10,"202405_MSM_WC_LysB_10cm",2024,5,21,NA,NA,97.23,8095.07951044876,"","5/29/2024 2:02:42 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"63","COMPASS: Synoptic","CB","MSM","WC","B",20,"202405_MSM_WC_LysB_20cm",2024,5,21,NA,NA,95.55,7955.20772625094,"","5/29/2024 2:16:16 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"64","COMPASS: Synoptic","CB","MSM","WC","C",10,"202405_MSM_WC_LysC_10cm",2024,5,21,NA,NA,80.78,6725.50162351178,"","5/29/2024 2:29:41 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"65","COMPASS: Synoptic","CB","MSM","WC","C",20,"202405_MSM_WC_LysC_20cm",2024,5,21,NA,NA,83.19,6926.15102822413,"","5/29/2024 2:43:00 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"66","COMPASS: Synoptic","CB","GCW","WC","A",20,"202405_GCW_WC_LysA_20cm",2024,5,23,NA,NA,103.7,8633.75239363916,"","5/29/2024 4:57:56 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"67","COMPASS: Synoptic","CB","GCW","WC","A",45,"202405_GCW_WC_LysA_45cm",2024,5,23,NA,NA,185.6,15452.5018732828,"","5/29/2024 5:19:31 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"68","COMPASS: Synoptic","CB","GCW","WC","B",10,"202405_GCW_WC_LysB_10cm",2024,5,23,NA,NA,87.09,7250.85338439764,"","5/29/2024 5:34:13 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"69","COMPASS: Synoptic","CB","GCW","WC","B",20,"202405_GCW_WC_LysB_20cm",2024,5,23,NA,NA,95.68,7966.03113812339,"","5/29/2024 5:48:08 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"70","COMPASS: Synoptic","CB","GCW","WC","B",45,"202405_GCW_WC_LysB_45cm",2024,5,23,NA,NA,160.2,13337.7737074349,"","5/29/2024 6:09:35 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"71","COMPASS: Synoptic","CB","GCW","WC","C",10,"202405_GCW_WC_LysC_10cm",2024,5,23,NA,NA,66.67,5550.74515027891,"","5/30/2024 9:51:38 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"72","COMPASS: Synoptic","CB","GCW","WC","C",20,"202405_GCW_WC_LysC_20cm",2024,5,23,NA,NA,48.05,4000.49954208642,"","5/30/2024 10:04:23 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"73","COMPASS: Synoptic","CB","GCW","WC","C",45,"202405_GCW_WC_LysC_45cm",2024,5,23,NA,NA,93.48,7782.86570643577,"","5/30/2024 10:17:37 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"74","COMPASS: Synoptic","CB","SWH","SW","A",0,"202405_SWH_SW_A",2024,5,15,NA,NA,8.326,693.197901923237,"","5/29/2024 4:41:43 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"75","COMPASS: Synoptic","CB","SWH","SW","B",0,"202405_SWH_SW_B",2024,5,15,NA,NA,7.798,649.238198318208,"","5/29/2024 4:52:37 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"76","COMPASS: Synoptic","CB","SWH","SW","C",0,"202405_SWH_SW_C",2024,5,15,NA,NA,7.886,656.564815585713,"","5/29/2024 5:03:35 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"77","COMPASS: Synoptic","CB","GWI","SW","A",0,"202405_GWI_SW_A",2024,5,16,NA,NA,19.62,1633.50262259595,"","5/29/2024 10:00:09 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"78","COMPASS: Synoptic","CB","GWI","SW","B",0,"202405_GWI_SW_B",2024,5,16,NA,NA,19.07,1587.71126467405,"","5/29/2024 10:11:22 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"79","COMPASS: Synoptic","CB","GWI","SW","C",0,"202405_GWI_SW_C",2024,5,16,NA,NA,19.02,1583.54841395388,"","5/29/2024 10:22:40 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"80","COMPASS: Synoptic","CB","MSM","SW","A",0,"202405_MSM_SW_A",2024,5,21,NA,NA,17.08,1422.02980601116,"","5/29/2024 2:54:12 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"81","COMPASS: Synoptic","CB","MSM","SW","B",0,"202405_MSM_SW_B",2024,5,21,NA,NA,16.83,1401.21555241029,"","5/29/2024 3:05:21 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"82","COMPASS: Synoptic","CB","MSM","SW","C",0,"202405_MSM_SW_C",2024,5,21,NA,NA,16.77,1396.22013154608,"","5/29/2024 3:16:27 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"83","COMPASS: Synoptic","CB","GCW","SW","A",0,"202405_GCW_SW_A",2024,5,23,NA,NA,17.24,1435.35092831571,"","5/30/2024 10:28:46 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"84","COMPASS: Synoptic","CB","GCW","SW","B",0,"202405_GCW_SW_B",2024,5,23,NA,NA,17.08,1422.02980601116,"","5/30/2024 10:39:54 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"85","COMPASS: Synoptic","CB","GCW","SW","C",0,"202405_GCW_SW_C",2024,5,23,NA,NA,16.83,1401.21555241029,"","5/30/2024 10:51:02 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",NA
"86","COMPASS: Synoptic","CB","SWH","UP","A",10,"202406_SWH_UP_LysA_10cm",2024,6,26,NA,NA,8.897,740.737657147615,"","6/28/2024 1:40:36 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"87","COMPASS: Synoptic","CB","SWH","UP","A",20,"202406_SWH_UP_LysA_20cm",2024,6,26,NA,NA,12.17,1013.23786529015,"","6/28/2024 1:51:52 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"88","COMPASS: Synoptic","CB","SWH","UP","A",45,"202406_SWH_UP_LysA_45cm",2024,6,26,NA,NA,35.05,2918.1583548414,"","6/28/2024 2:04:41 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"89","COMPASS: Synoptic","CB","SWH","UP","B",10,"202406_SWH_UP_LysB_10cm",2024,6,26,NA,NA,8.177,680.792606777121,"","6/28/2024 2:15:48 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"90","COMPASS: Synoptic","CB","SWH","UP","B",20,"202406_SWH_UP_LysB_20cm",2024,6,26,NA,NA,34.05,2834.90134043793,"","6/28/2024 2:28:34 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"91","COMPASS: Synoptic","CB","SWH","UP","B",45,"202406_SWH_UP_LysB_45cm",2024,6,26,NA,NA,44.46,3701.60686037799,"","6/28/2024 2:41:29 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"92","COMPASS: Synoptic","CB","SWH","UP","C",20,"202406_SWH_UP_LysC_20cm",2024,6,26,NA,NA,14.82,1233.86895345933,"","6/28/2024 2:52:46 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"93","COMPASS: Synoptic","CB","SWH","UP","C",45,"202406_SWH_UP_LysC_45cm",2024,6,26,NA,NA,44.47,3702.43943052202,"","6/28/2024 3:05:44 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"94","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202406_SWH_SWAMP_LysA_10cm",2024,6,26,NA,NA,22.03,1834.1520273083,"","6/28/2024 4:01:19 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"95","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202406_SWH_SWAMP_LysA_20cm",2024,6,26,NA,NA,20.68,1721.75505786363,"","6/28/2024 4:13:02 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"96","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"202406_SWH_SWAMP_LysA_45cm",2024,6,26,NA,NA,18.67,1554.40845891266,"","6/28/2024 4:24:29 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"97","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"202406_SWH_SWAMP_LysB_10cm",2024,6,26,NA,NA,27.94,2326.20098243277,"","6/28/2024 4:40:08 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"98","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"202406_SWH_SWAMP_LysB_20cm",2024,6,26,NA,NA,30.29,2521.85496628091,"","6/28/2024 4:52:44 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"99","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"202406_SWH_SWAMP_LysB_45cm",2024,6,26,NA,NA,23.59,1964.0329697777,"","6/28/2024 5:04:08 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"100","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"202406_SWH_SWAMP_LysC_10cm",2024,6,26,NA,NA,15.42,1283.82316210141,"","6/28/2024 5:15:24 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"101","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"202406_SWH_SWAMP_LysC_20cm",2024,6,26,NA,NA,18.32,1525.26850387145,"","6/28/2024 5:26:47 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
"102","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"202406_SWH_SWAMP_LysC_45cm",2024,6,26,NA,NA,18.09,1506.11939055865,"","6/28/2024 5:38:09 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",NA
